Date,Time,Day,Is_Holiday,Weather,Station,From_Station,To_Station,Passenger_Entries,Passenger_Exits,Passenger_Count,Occupancy_Percent,Crowd_Level,Train_Speed_kmph,Number_of_Trips,Delay_Minutes,Congestion_Level,Peak_Hour,Train_Frequency_Per_Hour,AI_Recommendation,Recommended_Frequency
2026-01-02,23:00,Friday,0,Sunny,University,South Gate,Tech Park,107,122,229,9.2,Low,55,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-02,23:15,Friday,0,Sunny,Tech Park,Market,North Gate,123,79,202,8.1,Low,62,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-02,23:30,Friday,0,Cloudy,Tech Park,Rail Hub,City Center,245,97,342,13.7,Low,41,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-02,23:45,Friday,0,Rainy,Airport,Rail Hub,Rail Hub,125,220,345,13.8,Low,58,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,00:00,Saturday,0,Cloudy,Rail Hub,Stadium,Airport,244,219,463,18.5,Low,39,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-01-03,00:15,Saturday,0,Cloudy,Stadium,Central,Tech Park,241,137,378,15.1,Low,62,4,5,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,00:30,Saturday,0,Rainy,Airport,Airport,Rail Hub,159,178,337,13.5,Low,34,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,00:45,Saturday,0,Rainy,Market,Rail Hub,North Gate,178,178,356,14.2,Low,58,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,01:00,Saturday,0,Cloudy,Rail Hub,Airport,Market,201,188,389,15.6,Low,51,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,01:15,Saturday,0,Rainy,City Center,Market,Market,90,123,213,8.5,Low,57,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,01:30,Saturday,0,Rainy,City Center,Rail Hub,Central,173,155,328,13.1,Low,71,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,01:45,Saturday,0,Rainy,Tech Park,University,South Gate,96,144,240,9.6,Low,65,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,02:00,Saturday,0,Cloudy,Rail Hub,University,City Center,118,145,263,10.5,Low,46,4,3,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,02:15,Saturday,0,Rainy,Airport,Tech Park,City Center,159,203,362,14.5,Low,70,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,02:30,Saturday,0,Rainy,Market,North Gate,Tech Park,103,168,271,10.8,Low,41,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,02:45,Saturday,0,Cloudy,North Gate,South Gate,Airport,137,95,232,9.3,Low,34,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,03:00,Saturday,0,Rainy,Market,University,City Center,214,69,283,11.3,Low,68,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,03:15,Saturday,0,Sunny,City Center,University,Tech Park,239,102,341,13.6,Low,32,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,03:30,Saturday,0,Rainy,North Gate,Market,North Gate,193,216,409,16.4,Low,44,5,0,Low,0,5,Normal Operation,Every 7 Minutes
2026-01-03,03:45,Saturday,0,Cloudy,Stadium,South Gate,University,129,154,283,11.3,Low,56,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,04:00,Saturday,0,Rainy,Market,Central,Stadium,187,101,288,11.5,Low,45,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,04:15,Saturday,0,Cloudy,Market,Airport,City Center,106,192,298,11.9,Low,48,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,04:30,Saturday,0,Cloudy,Stadium,Tech Park,Central,211,97,308,12.3,Low,58,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,04:45,Saturday,0,Cloudy,Central,University,Airport,181,188,369,14.8,Low,45,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,05:00,Saturday,0,Cloudy,North Gate,City Center,City Center,87,141,228,9.1,Low,77,4,3,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,05:15,Saturday,0,Sunny,South Gate,Rail Hub,Central,200,95,295,11.8,Low,58,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,05:30,Saturday,0,Sunny,Central,South Gate,North Gate,145,115,260,10.4,Low,36,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,05:45,Saturday,0,Cloudy,Airport,Rail Hub,Stadium,92,121,213,8.5,Low,70,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,06:00,Saturday,0,Sunny,Airport,City Center,South Gate,207,212,419,16.8,Low,75,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-03,06:15,Saturday,0,Cloudy,Central,University,City Center,237,150,387,15.5,Low,66,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,06:30,Saturday,0,Rainy,Airport,Stadium,Central,214,152,366,14.6,Low,52,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,06:45,Saturday,0,Rainy,University,Airport,Tech Park,175,124,299,12.0,Low,51,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,07:00,Saturday,0,Sunny,Airport,City Center,Stadium,1095,790,1885,75.4,Medium,68,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-03,07:15,Saturday,0,Rainy,Stadium,Stadium,Central,1146,636,1782,71.3,Medium,31,5,3,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-03,07:30,Saturday,0,Cloudy,North Gate,University,Market,544,654,1198,47.9,Low,59,6,3,Low,1,4,Normal Operation,Every 3 Minutes
2026-01-03,07:45,Saturday,0,Cloudy,South Gate,Central,Tech Park,537,645,1182,47.3,Low,52,6,0,Low,1,4,Normal Operation,Every 3 Minutes
2026-01-03,08:00,Saturday,0,Cloudy,Airport,City Center,Stadium,876,897,1773,70.9,Medium,47,7,4,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-03,08:15,Saturday,0,Rainy,Stadium,University,Airport,876,981,1857,74.3,Medium,35,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-03,08:30,Saturday,0,Cloudy,Rail Hub,South Gate,South Gate,684,1008,1692,67.7,Medium,71,6,1,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-03,08:45,Saturday,0,Cloudy,Rail Hub,Stadium,Central,936,620,1556,62.2,Medium,50,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-03,09:00,Saturday,0,Rainy,Tech Park,University,Tech Park,1129,895,2024,81.0,High,33,4,1,High,1,6,Increase Train Frequency,Every 3 Minutes
2026-01-03,09:15,Saturday,0,Rainy,City Center,Stadium,Central,531,596,1127,45.1,Low,66,8,7,Low,1,3,Normal Operation,Every 3 Minutes
2026-01-03,09:30,Saturday,0,Sunny,Airport,City Center,Stadium,741,825,1566,62.6,Medium,68,4,0,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-03,09:45,Saturday,0,Cloudy,Tech Park,Market,Tech Park,954,528,1482,59.3,Medium,33,8,5,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-03,10:00,Saturday,0,Cloudy,Tech Park,Market,University,1165,735,1900,76.0,Medium,59,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-03,10:15,Saturday,0,Rainy,Airport,Rail Hub,South Gate,768,716,1484,59.4,Medium,41,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-03,10:30,Saturday,0,Rainy,Stadium,Stadium,Airport,704,575,1279,51.2,Medium,73,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-03,10:45,Saturday,0,Rainy,Tech Park,Market,South Gate,1183,805,1988,79.5,Medium,63,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-03,11:00,Saturday,0,Cloudy,City Center,City Center,North Gate,243,104,347,13.9,Low,41,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,11:15,Saturday,0,Cloudy,Central,Market,City Center,172,201,373,14.9,Low,59,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,11:30,Saturday,0,Rainy,Airport,University,University,96,139,235,9.4,Low,63,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,11:45,Saturday,0,Rainy,Airport,Stadium,Market,112,141,253,10.1,Low,56,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,12:00,Saturday,0,Cloudy,City Center,Central,Airport,221,210,431,17.2,Low,60,5,2,Low,0,5,Normal Operation,Every 7 Minutes
2026-01-03,12:15,Saturday,0,Rainy,City Center,North Gate,Tech Park,157,102,259,10.4,Low,45,3,5,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,12:30,Saturday,0,Rainy,South Gate,South Gate,Rail Hub,100,124,224,9.0,Low,36,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,12:45,Saturday,0,Rainy,Airport,Rail Hub,Rail Hub,208,103,311,12.4,Low,35,3,5,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,13:00,Saturday,0,Cloudy,Rail Hub,North Gate,Rail Hub,90,67,157,6.3,Low,67,4,4,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,13:15,Saturday,0,Cloudy,Rail Hub,Market,South Gate,243,67,310,12.4,Low,68,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,13:30,Saturday,0,Rainy,South Gate,Airport,Central,203,122,325,13.0,Low,58,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,13:45,Saturday,0,Sunny,Stadium,Tech Park,Rail Hub,186,183,369,14.8,Low,43,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,14:00,Saturday,0,Sunny,Tech Park,Market,Airport,161,148,309,12.4,Low,61,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,14:15,Saturday,0,Cloudy,North Gate,North Gate,City Center,199,91,290,11.6,Low,58,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,14:30,Saturday,0,Sunny,Central,Rail Hub,Tech Park,154,158,312,12.5,Low,49,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,14:45,Saturday,0,Sunny,City Center,South Gate,Stadium,207,191,398,15.9,Low,61,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,15:00,Saturday,0,Sunny,Airport,Central,South Gate,180,189,369,14.8,Low,33,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,15:15,Saturday,0,Cloudy,Rail Hub,Central,Airport,247,180,427,17.1,Low,64,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-01-03,15:30,Saturday,0,Cloudy,City Center,Rail Hub,Market,147,153,300,12.0,Low,33,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,15:45,Saturday,0,Sunny,Tech Park,Market,Stadium,221,133,354,14.2,Low,54,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,16:00,Saturday,0,Rainy,South Gate,Tech Park,Market,239,216,455,18.2,Low,49,5,4,Low,0,5,Normal Operation,Every 7 Minutes
2026-01-03,16:15,Saturday,0,Cloudy,City Center,Central,Central,130,214,344,13.8,Low,58,5,4,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,16:30,Saturday,0,Sunny,City Center,Rail Hub,Tech Park,165,181,346,13.8,Low,50,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,16:45,Saturday,0,Sunny,University,Market,Market,237,136,373,14.9,Low,62,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,17:00,Saturday,0,Cloudy,Rail Hub,Rail Hub,South Gate,806,936,1742,69.7,Medium,54,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-03,17:15,Saturday,0,Rainy,Central,Rail Hub,Rail Hub,1111,935,2046,81.8,High,71,6,0,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-01-03,17:30,Saturday,0,Sunny,Central,University,City Center,1097,941,2038,81.5,High,76,8,3,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-01-03,17:45,Saturday,0,Rainy,North Gate,Central,Stadium,532,1036,1568,62.7,Medium,38,4,4,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-03,18:00,Saturday,0,Cloudy,University,Central,City Center,655,872,1527,61.1,Medium,59,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-03,18:15,Saturday,0,Rainy,North Gate,University,Tech Park,1074,782,1856,74.2,Medium,63,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-03,18:30,Saturday,0,Sunny,Stadium,Stadium,North Gate,1045,800,1845,73.8,Medium,69,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-03,18:45,Saturday,0,Sunny,South Gate,South Gate,North Gate,1071,755,1826,73.0,Medium,48,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-03,19:00,Saturday,0,Rainy,Stadium,Airport,Rail Hub,824,941,1765,70.6,Medium,48,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-03,19:15,Saturday,0,Rainy,Market,City Center,South Gate,888,854,1742,69.7,Medium,74,6,5,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-03,19:30,Saturday,0,Sunny,South Gate,North Gate,Market,580,804,1384,55.4,Medium,39,7,4,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-03,19:45,Saturday,0,Cloudy,Market,Rail Hub,North Gate,778,590,1368,54.7,Medium,69,4,0,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-03,20:00,Saturday,0,Sunny,Central,Tech Park,Stadium,1185,993,2178,87.1,High,54,4,2,High,1,6,Increase Train Frequency,Every 3 Minutes
2026-01-03,20:15,Saturday,0,Sunny,City Center,Stadium,Stadium,505,1013,1518,60.7,Medium,53,5,3,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-03,20:30,Saturday,0,Rainy,North Gate,Rail Hub,North Gate,794,778,1572,62.9,Medium,70,4,1,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-03,20:45,Saturday,0,Rainy,Central,University,Stadium,679,877,1556,62.2,Medium,30,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-03,21:00,Saturday,0,Sunny,South Gate,Stadium,Market,89,62,151,6.0,Low,48,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,21:15,Saturday,0,Rainy,Stadium,North Gate,Airport,114,189,303,12.1,Low,44,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,21:30,Saturday,0,Cloudy,City Center,South Gate,Rail Hub,197,125,322,12.9,Low,80,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,21:45,Saturday,0,Rainy,North Gate,Market,Tech Park,124,216,340,13.6,Low,57,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,22:00,Saturday,0,Sunny,University,South Gate,University,104,107,211,8.4,Low,28,3,2,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,22:15,Saturday,0,Sunny,Stadium,Rail Hub,Central,148,144,292,11.7,Low,67,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,22:30,Saturday,0,Cloudy,Tech Park,Market,South Gate,140,75,215,8.6,Low,55,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,22:45,Saturday,0,Rainy,Airport,North Gate,North Gate,243,135,378,15.1,Low,69,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-03,23:00,Saturday,0,Sunny,Stadium,Market,Stadium,119,176,295,11.8,Low,74,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-03,23:15,Saturday,0,Rainy,North Gate,Stadium,Market,143,212,355,14.2,Low,63,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-03,23:30,Saturday,0,Rainy,Tech Park,Market,City Center,99,204,303,12.1,Low,63,3,3,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-03,23:45,Saturday,0,Sunny,Tech Park,North Gate,Rail Hub,213,173,386,15.4,Low,71,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,00:00,Sunday,1,Cloudy,Airport,Rail Hub,Central,210,174,384,15.4,Low,58,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,00:15,Sunday,1,Rainy,Stadium,Central,North Gate,158,65,223,8.9,Low,46,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,00:30,Sunday,1,Rainy,Airport,Stadium,Central,91,168,259,10.4,Low,34,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,00:45,Sunday,1,Cloudy,University,University,Stadium,126,94,220,8.8,Low,52,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,01:00,Sunday,1,Cloudy,University,Market,University,100,198,298,11.9,Low,38,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,01:15,Sunday,1,Rainy,City Center,Stadium,Market,137,60,197,7.9,Low,46,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,01:30,Sunday,1,Cloudy,Market,Airport,Central,177,118,295,11.8,Low,42,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-04,01:45,Sunday,1,Rainy,University,Airport,Airport,237,64,301,12.0,Low,41,3,2,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,02:00,Sunday,1,Rainy,Central,Central,University,194,213,407,16.3,Low,77,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-04,02:15,Sunday,1,Cloudy,North Gate,Market,South Gate,218,115,333,13.3,Low,38,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,02:30,Sunday,1,Sunny,Rail Hub,South Gate,City Center,161,207,368,14.7,Low,45,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-04,02:45,Sunday,1,Rainy,Market,Central,Market,136,165,301,12.0,Low,47,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-04,03:00,Sunday,1,Rainy,City Center,University,Market,240,169,409,16.4,Low,71,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-01-04,03:15,Sunday,1,Cloudy,University,City Center,Market,184,98,282,11.3,Low,54,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-04,03:30,Sunday,1,Cloudy,North Gate,Market,University,137,136,273,10.9,Low,32,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,03:45,Sunday,1,Cloudy,Market,South Gate,North Gate,215,94,309,12.4,Low,45,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,04:00,Sunday,1,Cloudy,Airport,South Gate,University,195,154,349,14.0,Low,30,3,3,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,04:15,Sunday,1,Rainy,Rail Hub,Rail Hub,Market,234,70,304,12.2,Low,40,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,04:30,Sunday,1,Sunny,Stadium,Airport,Stadium,133,145,278,11.1,Low,42,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,04:45,Sunday,1,Sunny,Rail Hub,Tech Park,South Gate,132,161,293,11.7,Low,61,3,4,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,05:00,Sunday,1,Cloudy,Stadium,Airport,Stadium,216,151,367,14.7,Low,59,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,05:15,Sunday,1,Cloudy,North Gate,Rail Hub,North Gate,174,140,314,12.6,Low,30,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,05:30,Sunday,1,Rainy,City Center,City Center,North Gate,84,126,210,8.4,Low,48,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,05:45,Sunday,1,Cloudy,North Gate,Market,Tech Park,177,205,382,15.3,Low,61,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,06:00,Sunday,1,Cloudy,Stadium,City Center,Market,244,185,429,17.2,Low,40,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-01-04,06:15,Sunday,1,Cloudy,City Center,Central,Central,218,75,293,11.7,Low,33,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,06:30,Sunday,1,Cloudy,City Center,Stadium,Tech Park,241,119,360,14.4,Low,61,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,06:45,Sunday,1,Sunny,Rail Hub,Stadium,Central,243,217,460,18.4,Low,72,5,0,Low,0,5,Normal Operation,Every 7 Minutes
2026-01-04,07:00,Sunday,1,Sunny,Market,South Gate,Central,1064,871,1935,77.4,Medium,60,6,4,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-04,07:15,Sunday,1,Rainy,University,City Center,North Gate,683,559,1242,49.7,Low,61,4,2,Low,1,6,Normal Operation,Every 3 Minutes
2026-01-04,07:30,Sunday,1,Sunny,Rail Hub,Tech Park,University,1039,708,1747,69.9,Medium,33,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-04,07:45,Sunday,1,Cloudy,Rail Hub,Airport,Central,749,681,1430,57.2,Medium,73,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-04,08:00,Sunday,1,Sunny,University,City Center,Airport,888,836,1724,69.0,Medium,73,4,1,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-04,08:15,Sunday,1,Cloudy,University,Market,Central,1160,789,1949,78.0,Medium,35,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-04,08:30,Sunday,1,Sunny,North Gate,Rail Hub,Central,1080,936,2016,80.6,High,63,6,1,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-01-04,08:45,Sunday,1,Sunny,Tech Park,University,Airport,516,662,1178,47.1,Low,33,8,6,Low,1,3,Normal Operation,Every 3 Minutes
2026-01-04,09:00,Sunday,1,Cloudy,City Center,University,City Center,1077,696,1773,70.9,Medium,51,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-04,09:15,Sunday,1,Rainy,Airport,University,North Gate,1012,804,1816,72.6,Medium,36,4,0,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-04,09:30,Sunday,1,Sunny,Tech Park,South Gate,Stadium,1119,1078,2197,87.9,High,28,6,3,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-01-04,09:45,Sunday,1,Cloudy,North Gate,City Center,Rail Hub,864,1016,1880,75.2,Medium,56,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-04,10:00,Sunday,1,Rainy,University,South Gate,City Center,587,1083,1670,66.8,Medium,34,4,1,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-04,10:15,Sunday,1,Cloudy,City Center,Airport,Central,898,774,1672,66.9,Medium,33,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-04,10:30,Sunday,1,Cloudy,Stadium,Market,Market,868,726,1594,63.8,Medium,56,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-04,10:45,Sunday,1,Rainy,University,Market,Airport,605,476,1081,43.2,Low,50,4,2,Low,1,6,Normal Operation,Every 3 Minutes
2026-01-04,11:00,Sunday,1,Rainy,Rail Hub,Market,North Gate,163,158,321,12.8,Low,74,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,11:15,Sunday,1,Rainy,Market,South Gate,South Gate,123,157,280,11.2,Low,38,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,11:30,Sunday,1,Cloudy,Stadium,Airport,Tech Park,117,76,193,7.7,Low,59,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-04,11:45,Sunday,1,Cloudy,North Gate,Airport,City Center,240,186,426,17.0,Low,58,3,1,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-04,12:00,Sunday,1,Cloudy,Central,Tech Park,University,181,145,326,13.0,Low,57,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-04,12:15,Sunday,1,Rainy,Rail Hub,North Gate,Stadium,114,136,250,10.0,Low,68,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-04,12:30,Sunday,1,Cloudy,City Center,North Gate,Tech Park,181,141,322,12.9,Low,66,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,12:45,Sunday,1,Cloudy,South Gate,North Gate,Rail Hub,180,153,333,13.3,Low,63,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,13:00,Sunday,1,Rainy,City Center,South Gate,Airport,220,66,286,11.4,Low,56,3,2,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,13:15,Sunday,1,Cloudy,Stadium,City Center,University,115,137,252,10.1,Low,46,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,13:30,Sunday,1,Cloudy,Airport,Central,Tech Park,194,213,407,16.3,Low,64,5,0,Low,0,5,Normal Operation,Every 7 Minutes
2026-01-04,13:45,Sunday,1,Rainy,Market,North Gate,Tech Park,232,81,313,12.5,Low,79,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,14:00,Sunday,1,Sunny,Rail Hub,Tech Park,University,91,204,295,11.8,Low,75,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,14:15,Sunday,1,Sunny,Central,Market,Market,105,126,231,9.2,Low,62,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,14:30,Sunday,1,Rainy,Rail Hub,Central,Stadium,136,174,310,12.4,Low,52,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-04,14:45,Sunday,1,Sunny,South Gate,City Center,Tech Park,186,81,267,10.7,Low,74,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,15:00,Sunday,1,Cloudy,Tech Park,Stadium,Tech Park,196,112,308,12.3,Low,58,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,15:15,Sunday,1,Sunny,South Gate,Airport,City Center,91,89,180,7.2,Low,51,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-04,15:30,Sunday,1,Rainy,North Gate,North Gate,University,212,104,316,12.6,Low,59,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,15:45,Sunday,1,Rainy,City Center,Rail Hub,North Gate,127,170,297,11.9,Low,31,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-04,16:00,Sunday,1,Cloudy,Rail Hub,Airport,Rail Hub,189,159,348,13.9,Low,77,4,1,Low,0,6,Normal Operation,Every 10 Minutes
