Trip_ID,Route_ID,Service_ID,Shape_ID
3725,6,weekday,shp_1_12
3726,6,weekday,shp_1_12
3727,6,weekday,shp_1_12
3728,6,weekday,shp_1_12
3729,6,weekday,shp_1_12
3730,6,weekday,shp_1_12
3731,6,weekday,shp_1_12
3732,6,weekday,shp_1_12
3733,6,weekday,shp_1_12
3734,6,weekday,shp_1_12
3735,6,weekday,shp_1_12
3736,6,weekday,shp_1_12
3737,6,weekday,shp_1_12
3738,6,weekday,shp_1_12
3739,6,weekday,shp_1_12
3740,6,weekday,shp_1_12
3741,6,weekday,shp_1_12
3742,6,weekday,shp_1_12
3743,6,weekday,shp_1_12
3744,6,weekday,shp_1_12
3745,6,weekday,shp_1_12
3746,6,weekday,shp_1_12
3747,6,weekday,shp_1_12
3748,6,weekday,shp_1_12
3749,6,weekday,shp_1_12
3750,6,weekday,shp_1_12
3751,6,weekday,shp_1_12
3752,6,weekday,shp_1_12
3753,6,weekday,shp_1_12
3754,6,weekday,shp_1_12
3755,6,weekday,shp_1_12
3756,6,weekday,shp_1_12
3757,6,weekday,shp_1_12
3758,6,weekday,shp_1_12
3759,6,weekday,shp_1_12
3760,6,weekday,shp_1_12
3761,6,weekday,shp_1_12
3762,6,weekday,shp_1_12
3763,6,weekday,shp_1_12
3764,6,weekday,shp_1_12
3765,6,weekday,shp_1_12
3766,6,weekday,shp_1_12
3767,6,weekday,shp_1_12
3768,6,weekday,shp_1_12
3769,6,weekday,shp_1_12
3770,6,weekday,shp_1_12
3771,6,weekday,shp_1_12
3772,6,weekday,shp_1_12
3773,6,weekday,shp_1_12
3774,6,weekday,shp_1_12
3775,6,weekday,shp_1_12
3776,6,weekday,shp_1_12
3777,6,weekday,shp_1_12
3778,6,weekday,shp_1_12
3779,6,weekday,shp_1_12
3780,6,weekday,shp_1_12
3781,6,weekday,shp_1_12
3782,6,weekday,shp_1_12
3783,6,weekday,shp_1_12
3784,6,weekday,shp_1_12
3785,6,weekday,shp_1_12
3786,6,weekday,shp_1_12
3787,6,weekday,shp_1_12
3788,6,weekday,shp_1_12
3789,6,weekday,shp_1_12
3790,6,weekday,shp_1_12
3791,6,weekday,shp_1_12
3792,6,weekday,shp_1_12
4119,7,weekday,shp_1_17
4120,7,weekday,shp_1_17
4121,7,weekday,shp_1_17
4122,7,weekday,shp_1_17
4123,7,weekday,shp_1_17
4124,7,weekday,shp_1_17
4125,7,weekday,shp_1_17
4126,7,weekday,shp_1_17
4127,7,weekday,shp_1_17
4128,7,weekday,shp_1_17
4129,7,weekday,shp_1_17
4130,7,weekday,shp_1_17
4131,7,weekday,shp_1_17
4132,7,weekday,shp_1_17
4133,7,weekday,shp_1_17
4134,7,weekday,shp_1_17
4135,7,weekday,shp_1_17
4136,7,weekday,shp_1_17
4137,7,weekday,shp_1_17
4138,7,weekday,shp_1_17
4139,7,weekday,shp_1_17
4140,7,weekday,shp_1_17
4141,7,weekday,shp_1_17
4142,7,weekday,shp_1_17
4143,7,weekday,shp_1_17
4144,7,weekday,shp_1_17
4145,7,weekday,shp_1_17
4146,7,weekday,shp_1_17
4147,7,weekday,shp_1_17
4148,7,weekday,shp_1_17
4149,7,weekday,shp_1_17
4150,7,weekday,shp_1_17
4151,7,weekday,shp_1_17
4152,7,weekday,shp_1_17
4153,7,weekday,shp_1_17
4154,7,weekday,shp_1_17
4155,7,weekday,shp_1_17
4156,7,weekday,shp_1_17
4157,7,weekday,shp_1_17
4158,7,weekday,shp_1_17
4159,7,weekday,shp_1_17
4160,7,weekday,shp_1_17
4161,7,weekday,shp_1_17
4162,7,weekday,shp_1_17
4163,7,weekday,shp_1_17
4164,7,weekday,shp_1_17
4165,7,weekday,shp_1_17
4166,7,weekday,shp_1_17
4167,7,weekday,shp_1_17
4168,7,weekday,shp_1_17
4169,7,weekday,shp_1_17
4170,7,weekday,shp_1_17
4171,7,weekday,shp_1_17
4172,7,weekday,shp_1_17
4173,7,weekday,shp_1_17
4174,7,weekday,shp_1_17
4175,7,weekday,shp_1_17
4176,7,weekday,shp_1_17
4177,7,weekday,shp_1_17
4178,7,weekday,shp_1_17
4179,7,weekday,shp_1_17
4180,7,weekday,shp_1_17
4181,7,weekday,shp_1_17
4182,7,weekday,shp_1_17
4183,7,weekday,shp_1_17
4184,7,weekday,shp_1_17
4185,7,weekday,shp_1_17
4186,7,weekday,shp_1_17
4187,7,weekday,shp_1_17
4188,7,weekday,shp_1_17
4189,7,weekday,shp_1_17
4190,7,weekday,shp_1_17
4191,7,weekday,shp_1_17
4192,7,weekday,shp_1_17
4193,7,weekday,shp_1_17
4194,7,weekday,shp_1_17
4195,7,weekday,shp_1_17
4196,7,weekday,shp_1_17
4197,7,weekday,shp_1_17
4198,7,weekday,shp_1_17
4199,7,weekday,shp_1_17
4200,7,weekday,shp_1_17
4201,7,weekday,shp_1_17
4202,7,weekday,shp_1_17
4203,7,weekday,shp_1_17
4204,7,weekday,shp_1_17
4205,7,weekday,shp_1_17
4206,7,weekday,shp_1_17
4207,7,weekday,shp_1_17
4208,7,weekday,shp_1_17
4209,7,weekday,shp_1_17
4210,7,weekday,shp_1_17
4211,7,weekday,shp_1_17
4212,7,weekday,shp_1_17
4213,7,weekday,shp_1_17
4214,7,weekday,shp_1_17
4215,7,weekday,shp_1_17
4216,7,weekday,shp_1_17
4217,7,weekday,shp_1_17
4218,7,weekday,shp_1_17
4219,7,weekday,shp_1_17
4220,7,weekday,shp_1_17
4221,7,weekday,shp_1_17
4222,7,weekday,shp_1_17
4223,7,weekday,shp_1_17
4224,7,weekday,shp_1_17
4225,7,weekday,shp_1_17
4226,7,weekday,shp_1_17
430,1,weekday,shp_1_32
431,1,weekday,shp_1_32
432,1,weekday,shp_1_32
433,1,weekday,shp_1_32
434,1,weekday,shp_1_32
435,1,weekday,shp_1_32
436,1,weekday,shp_1_32
437,1,weekday,shp_1_32
438,1,weekday,shp_1_32
439,1,weekday,shp_1_32
440,1,weekday,shp_1_32
441,1,weekday,shp_1_32
442,1,weekday,shp_1_32
443,1,weekday,shp_1_32
444,1,weekday,shp_1_32
4440,8,weekday,shp_1_11
4441,8,weekday,shp_1_11
4442,8,weekday,shp_1_11
4443,8,weekday,shp_1_11
4444,8,weekday,shp_1_11
4445,8,weekday,shp_1_11
4446,8,weekday,shp_1_11
4447,8,weekday,shp_1_11
4448,8,weekday,shp_1_11
4449,8,weekday,shp_1_11
445,1,weekday,shp_1_32
4450,8,weekday,shp_1_11
4451,8,weekday,shp_1_11
4452,8,weekday,shp_1_11
4453,8,weekday,shp_1_11
4454,8,weekday,shp_1_11
4455,8,weekday,shp_1_11
4456,8,weekday,shp_1_11
4457,8,weekday,shp_1_11
4458,8,weekday,shp_1_11
4459,8,weekday,shp_1_11
446,1,weekday,shp_1_32
4460,8,weekday,shp_1_11
4461,8,weekday,shp_1_11
4462,8,weekday,shp_1_11
4463,8,weekday,shp_1_11
4464,8,weekday,shp_1_11
4465,8,weekday,shp_1_11
4466,8,weekday,shp_1_11
4467,8,weekday,shp_1_11
4468,8,weekday,shp_1_11
4469,8,weekday,shp_1_11
447,1,weekday,shp_1_32
4470,8,weekday,shp_1_11
4471,8,weekday,shp_1_11
4472,8,weekday,shp_1_11
4473,8,weekday,shp_1_11
4474,8,weekday,shp_1_11
4475,8,weekday,shp_1_11
4476,8,weekday,shp_1_11
4477,8,weekday,shp_1_11
4478,8,weekday,shp_1_11
4479,8,weekday,shp_1_11
448,1,weekday,shp_1_32
4480,8,weekday,shp_1_11
4481,8,weekday,shp_1_11
4482,8,weekday,shp_1_11
4483,8,weekday,shp_1_11
4484,8,weekday,shp_1_11
4485,8,weekday,shp_1_11
4486,8,weekday,shp_1_11
4487,8,weekday,shp_1_11
4488,8,weekday,shp_1_11
4489,8,weekday,shp_1_11
449,1,weekday,shp_1_32
4490,8,weekday,shp_1_11
4491,8,weekday,shp_1_11
4492,8,weekday,shp_1_11
4493,8,weekday,shp_1_11
4494,8,weekday,shp_1_11
4495,8,weekday,shp_1_11
4496,8,weekday,shp_1_11
4497,8,weekday,shp_1_11
4498,8,weekday,shp_1_11
4499,8,weekday,shp_1_11
450,1,weekday,shp_1_32
4500,8,weekday,shp_1_11
4501,8,weekday,shp_1_11
4502,8,weekday,shp_1_11
4503,8,weekday,shp_1_11
4504,8,weekday,shp_1_11
4505,8,weekday,shp_1_11
4506,8,weekday,shp_1_11
4507,8,weekday,shp_1_11
4508,8,weekday,shp_1_11
4509,8,weekday,shp_1_11
451,1,weekday,shp_1_32
4510,8,weekday,shp_1_11
4511,8,weekday,shp_1_11
4512,8,weekday,shp_1_11
4513,8,weekday,shp_1_11
4514,8,weekday,shp_1_11
4515,8,weekday,shp_1_11
4516,8,weekday,shp_1_11
4517,8,weekday,shp_1_11
4518,8,weekday,shp_1_11
4519,8,weekday,shp_1_11
452,1,weekday,shp_1_32
4520,8,weekday,shp_1_11
4521,8,weekday,shp_1_11
4522,8,weekday,shp_1_11
4523,8,weekday,shp_1_11
4524,8,weekday,shp_1_11
4525,8,weekday,shp_1_11
4526,8,weekday,shp_1_11
4527,8,weekday,shp_1_11
4528,8,weekday,shp_1_11
4529,8,weekday,shp_1_11
453,1,weekday,shp_1_32
4530,8,weekday,shp_1_11
4531,8,weekday,shp_1_11
4532,8,weekday,shp_1_11
4533,8,weekday,shp_1_11
4534,8,weekday,shp_1_11
4535,8,weekday,shp_1_11
4536,8,weekday,shp_1_11
4537,8,weekday,shp_1_11
4538,8,weekday,shp_1_11
4539,8,weekday,shp_1_11
454,1,weekday,shp_1_32
4540,8,weekday,shp_1_11
4541,8,weekday,shp_1_11
4542,8,weekday,shp_1_11
4543,8,weekday,shp_1_11
4544,8,weekday,shp_1_11
4545,8,weekday,shp_1_11
4546,8,weekday,shp_1_11
4547,8,weekday,shp_1_11
455,1,weekday,shp_1_32
456,1,weekday,shp_1_32
457,1,weekday,shp_1_32
458,1,weekday,shp_1_32
459,1,weekday,shp_1_32
460,1,weekday,shp_1_32
461,1,weekday,shp_1_32
462,1,weekday,shp_1_32
463,1,weekday,shp_1_32
464,1,weekday,shp_1_32
465,1,weekday,shp_1_32
466,1,weekday,shp_1_32
467,1,weekday,shp_1_32
468,1,weekday,shp_1_32
469,1,weekday,shp_1_32
470,1,weekday,shp_1_32
471,1,weekday,shp_1_32
472,1,weekday,shp_1_32
473,1,weekday,shp_1_32
474,1,weekday,shp_1_32
475,1,weekday,shp_1_32
476,1,weekday,shp_1_32
4761,9,weekday,shp_1_15
4762,9,weekday,shp_1_15
4763,9,weekday,shp_1_15
4764,9,weekday,shp_1_15
4765,9,weekday,shp_1_15
4766,9,weekday,shp_1_15
4767,9,weekday,shp_1_15
4768,9,weekday,shp_1_15
4769,9,weekday,shp_1_15
477,1,weekday,shp_1_32
4770,9,weekday,shp_1_15
4771,9,weekday,shp_1_15
4772,9,weekday,shp_1_15
4773,9,weekday,shp_1_15
4774,9,weekday,shp_1_15
4775,9,weekday,shp_1_15
4776,9,weekday,shp_1_15
4777,9,weekday,shp_1_15
4778,9,weekday,shp_1_15
4779,9,weekday,shp_1_15
478,1,weekday,shp_1_32
4780,9,weekday,shp_1_15
4781,9,weekday,shp_1_15
4782,9,weekday,shp_1_15
4783,9,weekday,shp_1_15
4784,9,weekday,shp_1_15
4785,9,weekday,shp_1_15
4786,9,weekday,shp_1_15
4787,9,weekday,shp_1_15
4788,9,weekday,shp_1_15
4789,9,weekday,shp_1_15
479,1,weekday,shp_1_32
4790,9,weekday,shp_1_15
4791,9,weekday,shp_1_15
4792,9,weekday,shp_1_15
4793,9,weekday,shp_1_15
4794,9,weekday,shp_1_15
4795,9,weekday,shp_1_15
4796,9,weekday,shp_1_15
4797,9,weekday,shp_1_15
4798,9,weekday,shp_1_15
4799,9,weekday,shp_1_15
480,1,weekday,shp_1_32
4800,9,weekday,shp_1_15
4801,9,weekday,shp_1_15
4802,9,weekday,shp_1_15
4803,9,weekday,shp_1_15
4804,9,weekday,shp_1_15
4805,9,weekday,shp_1_15
4806,9,weekday,shp_1_15
4807,9,weekday,shp_1_15
4808,9,weekday,shp_1_15
4809,9,weekday,shp_1_15
481,1,weekday,shp_1_32
4810,9,weekday,shp_1_15
4811,9,weekday,shp_1_15
4812,9,weekday,shp_1_15
4813,9,weekday,shp_1_15
4814,9,weekday,shp_1_15
4815,9,weekday,shp_1_15
4816,9,weekday,shp_1_15
4817,9,weekday,shp_1_15
4818,9,weekday,shp_1_15
4819,9,weekday,shp_1_15
482,1,weekday,shp_1_32
4820,9,weekday,shp_1_15
4821,9,weekday,shp_1_15
4822,9,weekday,shp_1_15
4823,9,weekday,shp_1_15
4824,9,weekday,shp_1_15
4825,9,weekday,shp_1_15
4826,9,weekday,shp_1_15
4827,9,weekday,shp_1_15
4828,9,weekday,shp_1_15
4829,9,weekday,shp_1_15
483,1,weekday,shp_1_32
4830,9,weekday,shp_1_15
4831,9,weekday,shp_1_15
4832,9,weekday,shp_1_15
4833,9,weekday,shp_1_15
4834,9,weekday,shp_1_15
4835,9,weekday,shp_1_15
4836,9,weekday,shp_1_15
4837,9,weekday,shp_1_15
4838,9,weekday,shp_1_15
4839,9,weekday,shp_1_15
484,1,weekday,shp_1_32
4840,9,weekday,shp_1_15
4841,9,weekday,shp_1_15
4842,9,weekday,shp_1_15
4843,9,weekday,shp_1_15
4844,9,weekday,shp_1_15
4845,9,weekday,shp_1_15
4846,9,weekday,shp_1_15
4847,9,weekday,shp_1_15
4848,9,weekday,shp_1_15
4849,9,weekday,shp_1_15
485,1,weekday,shp_1_32
4850,9,weekday,shp_1_15
4851,9,weekday,shp_1_15
4852,9,weekday,shp_1_15
4853,9,weekday,shp_1_15
4854,9,weekday,shp_1_15
4855,9,weekday,shp_1_15
4856,9,weekday,shp_1_15
4857,9,weekday,shp_1_15
4858,9,weekday,shp_1_15
4859,9,weekday,shp_1_15
486,1,weekday,shp_1_32
4860,9,weekday,shp_1_15
4861,9,weekday,shp_1_15
4862,9,weekday,shp_1_15
4863,9,weekday,shp_1_15
4864,9,weekday,shp_1_15
4865,9,weekday,shp_1_15
4866,9,weekday,shp_1_15
4867,9,weekday,shp_1_15
4868,9,weekday,shp_1_15
4869,9,weekday,shp_1_15
487,1,weekday,shp_1_32
4870,9,weekday,shp_1_15
4871,9,weekday,shp_1_15
4872,9,weekday,shp_1_15
4873,9,weekday,shp_1_15
4874,9,weekday,shp_1_15
4875,9,weekday,shp_1_15
4876,9,weekday,shp_1_15
4877,9,weekday,shp_1_15
4878,9,weekday,shp_1_15
4879,9,weekday,shp_1_15
488,1,weekday,shp_1_32
4880,9,weekday,shp_1_15
4881,9,weekday,shp_1_15
4882,9,weekday,shp_1_15
4883,9,weekday,shp_1_15
4884,9,weekday,shp_1_15
4885,9,weekday,shp_1_15
4886,9,weekday,shp_1_15
4887,9,weekday,shp_1_15
4888,9,weekday,shp_1_15
4889,9,weekday,shp_1_15
489,1,weekday,shp_1_32
4890,9,weekday,shp_1_15
4891,9,weekday,shp_1_15
490,1,weekday,shp_1_32
491,1,weekday,shp_1_32
492,1,weekday,shp_1_32
493,1,weekday,shp_1_32
494,1,weekday,shp_1_32
495,1,weekday,shp_1_32
496,1,weekday,shp_1_32
497,1,weekday,shp_1_32
498,1,weekday,shp_1_32
499,1,weekday,shp_1_32
500,1,weekday,shp_1_32
501,1,weekday,shp_1_32
502,1,weekday,shp_1_32
503,1,weekday,shp_1_32
504,1,weekday,shp_1_32
505,1,weekday,shp_1_32
506,1,weekday,shp_1_32
507,1,weekday,shp_1_32
508,1,weekday,shp_1_32
509,1,weekday,shp_1_32
510,1,weekday,shp_1_32
511,1,weekday,shp_1_32
512,1,weekday,shp_1_32
5121,10,weekday,shp_1_19
5122,10,weekday,shp_1_19
5123,10,weekday,shp_1_19
5124,10,weekday,shp_1_19
5125,10,weekday,shp_1_19
5126,10,weekday,shp_1_19
5127,10,weekday,shp_1_19
5128,10,weekday,shp_1_19
5129,10,weekday,shp_1_19
513,1,weekday,shp_1_32
5130,10,weekday,shp_1_19
5131,10,weekday,shp_1_19
5132,10,weekday,shp_1_19
5133,10,weekday,shp_1_19
5134,10,weekday,shp_1_19
5135,10,weekday,shp_1_19
5136,10,weekday,shp_1_19
5137,10,weekday,shp_1_19
5138,10,weekday,shp_1_19
5139,10,weekday,shp_1_19
514,1,weekday,shp_1_32
5140,10,weekday,shp_1_19
5141,10,weekday,shp_1_19
5142,10,weekday,shp_1_19
5143,10,weekday,shp_1_19
5144,10,weekday,shp_1_19
5145,10,weekday,shp_1_19
5146,10,weekday,shp_1_19
5147,10,weekday,shp_1_19
5148,10,weekday,shp_1_19
5149,10,weekday,shp_1_19
515,1,weekday,shp_1_32
5150,10,weekday,shp_1_19
5151,10,weekday,shp_1_19
5152,10,weekday,shp_1_19
5153,10,weekday,shp_1_19
5154,10,weekday,shp_1_19
5155,10,weekday,shp_1_19
5156,10,weekday,shp_1_19
5157,10,weekday,shp_1_19
5158,10,weekday,shp_1_19
5159,10,weekday,shp_1_19
516,1,weekday,shp_1_32
5160,10,weekday,shp_1_19
5161,10,weekday,shp_1_19
5162,10,weekday,shp_1_19
5163,10,weekday,shp_1_19
5164,10,weekday,shp_1_19
5165,10,weekday,shp_1_19
5166,10,weekday,shp_1_19
5167,10,weekday,shp_1_19
5168,10,weekday,shp_1_19
5169,10,weekday,shp_1_19
517,1,weekday,shp_1_32
5170,10,weekday,shp_1_19
5171,10,weekday,shp_1_19
5172,10,weekday,shp_1_19
5173,10,weekday,shp_1_19
5174,10,weekday,shp_1_19
5175,10,weekday,shp_1_19
5176,10,weekday,shp_1_19
5177,10,weekday,shp_1_19
5178,10,weekday,shp_1_19
5179,10,weekday,shp_1_19
518,1,weekday,shp_1_32
5180,10,weekday,shp_1_19
5181,10,weekday,shp_1_19
5182,10,weekday,shp_1_19
5183,10,weekday,shp_1_19
5184,10,weekday,shp_1_19
5185,10,weekday,shp_1_19
5186,10,weekday,shp_1_19
5187,10,weekday,shp_1_19
5188,10,weekday,shp_1_19
5189,10,weekday,shp_1_19
519,1,weekday,shp_1_32
5190,10,weekday,shp_1_19
5191,10,weekday,shp_1_19
5192,10,weekday,shp_1_19
5193,10,weekday,shp_1_19
5194,10,weekday,shp_1_19
5195,10,weekday,shp_1_19
5196,10,weekday,shp_1_19
5197,10,weekday,shp_1_19
5198,10,weekday,shp_1_19
5199,10,weekday,shp_1_19
520,1,weekday,shp_1_32
5200,10,weekday,shp_1_19
5201,10,weekday,shp_1_19
5202,10,weekday,shp_1_19
5203,10,weekday,shp_1_19
5204,10,weekday,shp_1_19
5205,10,weekday,shp_1_19
5206,10,weekday,shp_1_19
5207,10,weekday,shp_1_19
5208,10,weekday,shp_1_19
5209,10,weekday,shp_1_19
521,1,weekday,shp_1_32
5210,10,weekday,shp_1_19
5211,10,weekday,shp_1_19
5212,10,weekday,shp_1_19
5213,10,weekday,shp_1_19
5214,10,weekday,shp_1_19
5215,10,weekday,shp_1_19
5216,10,weekday,shp_1_19
5217,10,weekday,shp_1_19
5218,10,weekday,shp_1_19
5219,10,weekday,shp_1_19
522,1,weekday,shp_1_32
5220,10,weekday,shp_1_19
5221,10,weekday,shp_1_19
5222,10,weekday,shp_1_19
5223,10,weekday,shp_1_19
5224,10,weekday,shp_1_19
5225,10,weekday,shp_1_19
5226,10,weekday,shp_1_19
5227,10,weekday,shp_1_19
5228,10,weekday,shp_1_19
5229,10,weekday,shp_1_19
523,1,weekday,shp_1_32
5230,10,weekday,shp_1_19
5231,10,weekday,shp_1_19
5232,10,weekday,shp_1_19
5233,10,weekday,shp_1_19
5234,10,weekday,shp_1_19
5235,10,weekday,shp_1_19
5236,10,weekday,shp_1_19
5237,10,weekday,shp_1_19
5238,10,weekday,shp_1_19
5239,10,weekday,shp_1_19
524,1,weekday,shp_1_32
5240,10,weekday,shp_1_19
5241,10,weekday,shp_1_19
5242,10,weekday,shp_1_19
5243,10,weekday,shp_1_19
5244,10,weekday,shp_1_19
5245,10,weekday,shp_1_19
5246,10,weekday,shp_1_19
5247,10,weekday,shp_1_19
5248,10,weekday,shp_1_19
5249,10,weekday,shp_1_19
525,1,weekday,shp_1_32
5250,10,weekday,shp_1_19
5251,10,weekday,shp_1_19
5252,10,weekday,shp_1_19
5253,10,weekday,shp_1_19
5254,10,weekday,shp_1_19
526,1,weekday,shp_1_32
527,1,weekday,shp_1_32
528,1,weekday,shp_1_32
529,1,weekday,shp_1_32
530,1,weekday,shp_1_32
531,1,weekday,shp_1_32
532,1,weekday,shp_1_32
533,1,weekday,shp_1_32
534,1,weekday,shp_1_32
535,1,weekday,shp_1_32
536,1,weekday,shp_1_32
537,1,weekday,shp_1_32
538,1,weekday,shp_1_32
539,1,weekday,shp_1_32
540,1,weekday,shp_1_32
541,1,weekday,shp_1_32
542,1,weekday,shp_1_32
543,1,weekday,shp_1_32
544,1,weekday,shp_1_32
545,1,weekday,shp_1_32
546,1,weekday,shp_1_32
547,1,weekday,shp_1_32
548,1,weekday,shp_1_32
5487,11,weekday,shp_1_26
5488,11,weekday,shp_1_26
5489,11,weekday,shp_1_26
549,1,weekday,shp_1_32
5490,11,weekday,shp_1_26
5491,11,weekday,shp_1_26
5492,11,weekday,shp_1_26
5493,11,weekday,shp_1_26
5494,11,weekday,shp_1_26
5495,11,weekday,shp_1_26
5496,11,weekday,shp_1_26
5497,11,weekday,shp_1_26
5498,11,weekday,shp_1_26
5499,11,weekday,shp_1_26
550,1,weekday,shp_1_32
5500,11,weekday,shp_1_26
5501,11,weekday,shp_1_26
5502,11,weekday,shp_1_26
5503,11,weekday,shp_1_26
5504,11,weekday,shp_1_26
5505,11,weekday,shp_1_26
5506,11,weekday,shp_1_26
5507,11,weekday,shp_1_26
5508,11,weekday,shp_1_26
5509,11,weekday,shp_1_26
551,1,weekday,shp_1_32
5510,11,weekday,shp_1_26
5511,11,weekday,shp_1_26
5512,11,weekday,shp_1_26
5513,11,weekday,shp_1_26
5514,11,weekday,shp_1_26
5515,11,weekday,shp_1_26
5516,11,weekday,shp_1_26
5517,11,weekday,shp_1_26
5518,11,weekday,shp_1_26
5519,11,weekday,shp_1_26
552,1,weekday,shp_1_32
5520,11,weekday,shp_1_26
5521,11,weekday,shp_1_26
5522,11,weekday,shp_1_26
5523,11,weekday,shp_1_26
5524,11,weekday,shp_1_26
5525,11,weekday,shp_1_26
5526,11,weekday,shp_1_26
5527,11,weekday,shp_1_26
5528,11,weekday,shp_1_26
5529,11,weekday,shp_1_26
553,1,weekday,shp_1_32
5530,11,weekday,shp_1_26
5531,11,weekday,shp_1_26
5532,11,weekday,shp_1_26
5533,11,weekday,shp_1_26
5534,11,weekday,shp_1_26
5535,11,weekday,shp_1_26
5536,11,weekday,shp_1_26
5537,11,weekday,shp_1_26
5538,11,weekday,shp_1_26
5539,11,weekday,shp_1_26
554,1,weekday,shp_1_32
5540,11,weekday,shp_1_26
5541,11,weekday,shp_1_26
5542,11,weekday,shp_1_26
5543,11,weekday,shp_1_26
5544,11,weekday,shp_1_26
5545,11,weekday,shp_1_26
5546,11,weekday,shp_1_26
5547,11,weekday,shp_1_26
5548,11,weekday,shp_1_26
5549,11,weekday,shp_1_26
555,1,weekday,shp_1_32
5550,11,weekday,shp_1_26
5551,11,weekday,shp_1_26
5552,11,weekday,shp_1_26
5553,11,weekday,shp_1_26
5554,11,weekday,shp_1_26
5555,11,weekday,shp_1_26
5556,11,weekday,shp_1_26
5557,11,weekday,shp_1_26
5558,11,weekday,shp_1_26
5559,11,weekday,shp_1_26
556,1,weekday,shp_1_32
5560,11,weekday,shp_1_26
5561,11,weekday,shp_1_26
5562,11,weekday,shp_1_26
5563,11,weekday,shp_1_26
5564,11,weekday,shp_1_26
5565,11,weekday,shp_1_26
5566,11,weekday,shp_1_26
5567,11,weekday,shp_1_26
5568,11,weekday,shp_1_26
5569,11,weekday,shp_1_26
557,1,weekday,shp_1_32
5570,11,weekday,shp_1_26
5571,11,weekday,shp_1_26
5572,11,weekday,shp_1_26
5573,11,weekday,shp_1_26
5574,11,weekday,shp_1_26
5575,11,weekday,shp_1_26
5576,11,weekday,shp_1_26
5577,11,weekday,shp_1_26
5578,11,weekday,shp_1_26
5579,11,weekday,shp_1_26
558,1,weekday,shp_1_32
5580,11,weekday,shp_1_26
5581,11,weekday,shp_1_26
5582,11,weekday,shp_1_26
5583,11,weekday,shp_1_26
5584,11,weekday,shp_1_26
5585,11,weekday,shp_1_26
5586,11,weekday,shp_1_26
5587,11,weekday,shp_1_26
5588,11,weekday,shp_1_26
5589,11,weekday,shp_1_26
559,1,weekday,shp_1_32
5590,11,weekday,shp_1_26
5591,11,weekday,shp_1_26
5592,11,weekday,shp_1_26
5593,11,weekday,shp_1_26
5594,11,weekday,shp_1_26
5595,11,weekday,shp_1_26
5596,11,weekday,shp_1_26
5597,11,weekday,shp_1_26
5598,11,weekday,shp_1_26
5599,11,weekday,shp_1_26
560,1,weekday,shp_1_32
5600,11,weekday,shp_1_26
5601,11,weekday,shp_1_26
5602,11,weekday,shp_1_26
5603,11,weekday,shp_1_26
5604,11,weekday,shp_1_26
5605,11,weekday,shp_1_26
5606,11,weekday,shp_1_26
5607,11,weekday,shp_1_26
5608,11,weekday,shp_1_26
5609,11,weekday,shp_1_26
561,1,weekday,shp_1_32
5610,11,weekday,shp_1_26
5611,11,weekday,shp_1_26
5612,11,weekday,shp_1_26
5613,11,weekday,shp_1_26
5614,11,weekday,shp_1_26
5615,11,weekday,shp_1_26
5616,11,weekday,shp_1_26
5617,11,weekday,shp_1_26
5618,11,weekday,shp_1_26
5619,11,weekday,shp_1_26
562,1,weekday,shp_1_32
5620,11,weekday,shp_1_26
5621,11,weekday,shp_1_26
5622,11,weekday,shp_1_26
5623,11,weekday,shp_1_26
5624,11,weekday,shp_1_26
5625,11,weekday,shp_1_26
5626,11,weekday,shp_1_26
5627,11,weekday,shp_1_26
5628,11,weekday,shp_1_26
5629,11,weekday,shp_1_26
563,1,weekday,shp_1_32
5630,11,weekday,shp_1_26
5631,11,weekday,shp_1_26
5632,11,weekday,shp_1_26
5633,11,weekday,shp_1_26
5634,11,weekday,shp_1_26
5635,11,weekday,shp_1_26
5636,11,weekday,shp_1_26
5637,11,weekday,shp_1_26
5638,11,weekday,shp_1_26
5639,11,weekday,shp_1_26
564,1,weekday,shp_1_32
5640,11,weekday,shp_1_26
5641,11,weekday,shp_1_26
5642,11,weekday,shp_1_26
5643,11,weekday,shp_1_26
5644,11,weekday,shp_1_26
5645,11,weekday,shp_1_26
5646,11,weekday,shp_1_26
5647,11,weekday,shp_1_26
5648,11,weekday,shp_1_26
5649,11,weekday,shp_1_26
565,1,weekday,shp_1_32
5650,11,weekday,shp_1_26
5651,11,weekday,shp_1_26
5652,11,weekday,shp_1_26
5653,11,weekday,shp_1_26
5654,11,weekday,shp_1_26
5655,11,weekday,shp_1_26
5656,11,weekday,shp_1_26
5657,11,weekday,shp_1_26
5658,11,weekday,shp_1_26
5659,11,weekday,shp_1_26
566,1,weekday,shp_1_32
5660,11,weekday,shp_1_26
5661,11,weekday,shp_1_26
5662,11,weekday,shp_1_26
5663,11,weekday,shp_1_26
5664,11,weekday,shp_1_26
5665,11,weekday,shp_1_26
5666,11,weekday,shp_1_26
5667,11,weekday,shp_1_26
5668,11,weekday,shp_1_26
567,1,weekday,shp_1_32
568,1,weekday,shp_1_32
569,1,weekday,shp_1_32
570,1,weekday,shp_1_32
571,1,weekday,shp_1_32
572,1,weekday,shp_1_32
573,1,weekday,shp_1_32
574,1,weekday,shp_1_32
575,1,weekday,shp_1_32
576,1,weekday,shp_1_32
577,1,weekday,shp_1_32
578,1,weekday,shp_1_32
579,1,weekday,shp_1_32
580,1,weekday,shp_1_32
