station_name,station_code,capacity,recorded_at,passenger_count,inflow_rate,outflow_rate,hour_of_day,day_of_week,month,is_holiday,is_special_event,weather,weather_code,lag_passenger_count
Central Hub,HUB,5000,2026-02-02 18:06:49,3587,746,505,18,0,2,0,0,Clear,0,4230
Central Hub,HUB,5000,2026-02-02 19:06:49,3870,783,344,19,0,2,0,0,Clear,0,3587
Central Hub,HUB,5000,2026-02-02 20:06:49,1827,195,197,20,0,2,0,1,Clear,0,3870
Central Hub,HUB,5000,2026-02-02 21:06:49,873,44,61,21,0,2,0,0,Clear,0,1827
Central Hub,HUB,5000,2026-02-02 22:06:49,756,51,71,22,0,2,0,0,Clear,0,873
Central Hub,HUB,5000,2026-02-02 23:06:49,772,80,44,23,0,2,0,0,Clear,0,756
Central Hub,HUB,5000,2026-02-03 00:06:49,2209,163,208,0,1,2,0,1,Rainy,1,772
Central Hub,HUB,5000,2026-02-03 01:06:49,761,43,87,1,1,2,0,0,Snowy,2,2209
Central Hub,HUB,5000,2026-02-03 02:06:49,703,69,38,2,1,2,0,0,Clear,0,761
Central Hub,HUB,5000,2026-02-03 03:06:49,648,48,60,3,1,2,0,0,Clear,0,703
Central Hub,HUB,5000,2026-02-03 04:06:49,841,43,43,4,1,2,0,0,Clear,0,648
Central Hub,HUB,5000,2026-02-03 05:06:49,618,52,64,5,1,2,0,0,Clear,0,841
Central Hub,HUB,5000,2026-02-03 06:06:49,324,38,25,6,1,2,0,0,Clear,0,618
Central Hub,HUB,5000,2026-02-03 07:06:49,648,39,68,7,1,2,0,0,Clear,0,324
Central Hub,HUB,5000,2026-02-03 08:06:49,4030,593,590,8,1,2,0,0,Clear,0,648
Central Hub,HUB,5000,2026-02-03 09:06:49,4077,665,595,9,1,2,1,0,Clear,0,4030
Central Hub,HUB,5000,2026-02-03 10:06:49,3443,507,512,10,1,2,0,0,Clear,0,4077
Central Hub,HUB,5000,2026-02-03 11:06:49,2415,271,159,11,1,2,0,0,Clear,0,3443
Central Hub,HUB,5000,2026-02-03 12:06:49,2018,152,222,12,1,2,0,0,Clear,0,2415
Central Hub,HUB,5000,2026-02-03 13:06:49,1942,228,122,13,1,2,0,0,Clear,0,2018
Central Hub,HUB,5000,2026-02-03 14:06:49,2376,259,245,14,1,2,0,0,Rainy,1,1942
Central Hub,HUB,5000,2026-02-03 15:06:49,2180,129,113,15,1,2,0,0,Clear,0,2376
Central Hub,HUB,5000,2026-02-03 16:06:49,2312,193,134,16,1,2,0,0,Snowy,2,2180
Central Hub,HUB,5000,2026-02-03 17:06:49,3872,730,426,17,1,2,0,0,Clear,0,2312
Central Hub,HUB,5000,2026-02-03 18:06:49,3564,635,352,18,1,2,0,0,Clear,0,3872
Central Hub,HUB,5000,2026-02-03 19:06:49,4121,622,460,19,1,2,0,0,Rainy,1,3564
Central Hub,HUB,5000,2026-02-03 20:06:49,706,59,64,20,1,2,0,0,Clear,0,4121
Central Hub,HUB,5000,2026-02-03 21:06:49,1827,180,201,21,1,2,0,1,Clear,0,706
Central Hub,HUB,5000,2026-02-03 22:06:49,818,46,54,22,1,2,0,0,Rainy,1,1827
Central Hub,HUB,5000,2026-02-03 23:06:49,682,40,57,23,1,2,0,0,Stormy,3,818
Central Hub,HUB,5000,2026-02-04 00:06:49,881,44,64,0,2,2,0,0,Clear,0,682
Central Hub,HUB,5000,2026-02-04 01:06:49,1195,67,89,1,2,2,0,0,Clear,0,881
Central Hub,HUB,5000,2026-02-04 02:06:49,705,41,63,2,2,2,0,0,Clear,0,1195
Central Hub,HUB,5000,2026-02-04 03:06:49,567,60,36,3,2,2,0,0,Clear,0,705
Central Hub,HUB,5000,2026-02-04 04:06:49,818,81,42,4,2,2,0,0,Clear,0,567
Central Hub,HUB,5000,2026-02-04 05:06:49,550,29,48,5,2,2,0,0,Snowy,2,818
Central Hub,HUB,5000,2026-02-04 06:06:49,848,89,62,6,2,2,0,0,Clear,0,550
Central Hub,HUB,5000,2026-02-04 07:06:49,995,55,112,7,2,2,0,0,Rainy,1,848
Central Hub,HUB,5000,2026-02-04 08:06:49,3700,682,432,8,2,2,0,0,Clear,0,995
Central Hub,HUB,5000,2026-02-04 09:06:49,4079,522,343,9,2,2,0,0,Clear,0,3700
Central Hub,HUB,5000,2026-02-04 10:06:49,3492,694,440,10,2,2,0,0,Clear,0,4079
Central Hub,HUB,5000,2026-02-04 11:06:49,1867,165,187,11,2,2,0,0,Clear,0,3492
Central Hub,HUB,5000,2026-02-04 12:06:49,1718,167,94,12,2,2,0,0,Clear,0,1867
Central Hub,HUB,5000,2026-02-04 13:06:49,2141,145,176,13,2,2,0,0,Clear,0,1718
Central Hub,HUB,5000,2026-02-04 14:06:49,2433,194,180,14,2,2,0,0,Rainy,1,2141
Central Hub,HUB,5000,2026-02-04 15:06:49,2218,264,117,15,2,2,0,0,Clear,0,2433
Central Hub,HUB,5000,2026-02-04 16:06:49,1809,182,152,16,2,2,0,0,Rainy,1,2218
Central Hub,HUB,5000,2026-02-04 17:06:49,4625,971,506,17,2,2,0,0,Rainy,1,1809
Central Hub,HUB,5000,2026-02-04 18:06:49,3950,557,488,18,2,2,0,0,Clear,0,4625
Central Hub,HUB,5000,2026-02-04 19:06:49,3794,733,338,19,2,2,0,0,Clear,0,3950
Central Hub,HUB,5000,2026-02-04 20:06:49,2080,175,139,20,2,2,0,1,Clear,0,3794
Central Hub,HUB,5000,2026-02-04 21:06:49,752,61,64,21,2,2,0,0,Rainy,1,2080
Central Hub,HUB,5000,2026-02-04 22:06:49,461,35,54,22,2,2,0,0,Clear,0,752
Central Hub,HUB,5000,2026-02-04 23:06:49,829,79,60,23,2,2,0,0,Clear,0,461
Central Hub,HUB,5000,2026-02-05 00:06:49,436,24,26,0,3,2,0,0,Rainy,1,829
Central Hub,HUB,5000,2026-02-05 01:06:49,681,50,73,1,3,2,1,0,Clear,0,436
Central Hub,HUB,5000,2026-02-05 02:06:49,912,90,56,2,3,2,0,0,Clear,0,681
Central Hub,HUB,5000,2026-02-05 03:06:49,402,21,40,3,3,2,0,0,Clear,0,912
Central Hub,HUB,5000,2026-02-05 04:06:49,1053,112,95,4,3,2,0,0,Clear,0,402
Central Hub,HUB,5000,2026-02-05 05:06:49,802,51,46,5,3,2,0,0,Rainy,1,1053
Central Hub,HUB,5000,2026-02-05 06:06:49,762,88,40,6,3,2,0,0,Clear,0,802
Central Hub,HUB,5000,2026-02-05 07:06:49,578,47,66,7,3,2,0,0,Clear,0,762
Central Hub,HUB,5000,2026-02-05 08:06:49,3602,485,536,8,3,2,0,0,Clear,0,578
Central Hub,HUB,5000,2026-02-05 09:06:49,3752,452,550,9,3,2,0,0,Snowy,2,3602
Central Hub,HUB,5000,2026-02-05 10:06:49,3716,637,424,10,3,2,0,0,Clear,0,3752
Central Hub,HUB,5000,2026-02-05 11:06:49,2271,135,118,11,3,2,0,0,Clear,0,3716
Central Hub,HUB,5000,2026-02-05 12:06:49,1765,171,208,12,3,2,0,0,Clear,0,2271
Central Hub,HUB,5000,2026-02-05 13:06:49,2161,209,175,13,3,2,0,0,Clear,0,1765
Central Hub,HUB,5000,2026-02-05 14:06:49,2336,253,271,14,3,2,0,0,Rainy,1,2161
Central Hub,HUB,5000,2026-02-05 15:06:49,1770,150,165,15,3,2,0,0,Clear,0,2336
Central Hub,HUB,5000,2026-02-05 16:06:49,2087,240,205,16,3,2,0,0,Rainy,1,1770
Central Hub,HUB,5000,2026-02-05 17:06:49,3766,533,474,17,3,2,0,0,Clear,0,2087
Central Hub,HUB,5000,2026-02-05 18:06:49,3557,660,533,18,3,2,0,0,Clear,0,3766
Central Hub,HUB,5000,2026-02-05 19:06:49,3824,832,414,19,3,2,0,0,Clear,0,3557
Central Hub,HUB,5000,2026-02-05 20:06:49,2160,219,240,20,3,2,0,1,Rainy,1,3824
Central Hub,HUB,5000,2026-02-05 21:06:49,1108,80,107,21,3,2,0,0,Clear,0,2160
Central Hub,HUB,5000,2026-02-05 22:06:49,1005,80,107,22,3,2,0,0,Rainy,1,1108
Central Hub,HUB,5000,2026-02-05 23:06:49,908,80,45,23,3,2,0,0,Clear,0,1005
Central Hub,HUB,5000,2026-02-06 00:06:49,430,42,33,0,4,2,0,0,Clear,0,908
Central Hub,HUB,5000,2026-02-06 01:06:49,339,22,25,1,4,2,0,0,Clear,0,430
Central Hub,HUB,5000,2026-02-06 02:06:49,792,76,73,2,4,2,0,0,Clear,0,339
Central Hub,HUB,5000,2026-02-06 03:06:49,574,43,63,3,4,2,0,0,Clear,0,792
Central Hub,HUB,5000,2026-02-06 04:06:49,636,46,48,4,4,2,0,0,Clear,0,574
Central Hub,HUB,5000,2026-02-06 05:06:49,745,67,65,5,4,2,0,0,Clear,0,636
Central Hub,HUB,5000,2026-02-06 06:06:49,919,92,107,6,4,2,0,0,Clear,0,745
Central Hub,HUB,5000,2026-02-06 07:06:49,893,56,45,7,4,2,0,0,Clear,0,919
Central Hub,HUB,5000,2026-02-06 08:06:49,3686,784,310,8,4,2,0,0,Clear,0,893
Central Hub,HUB,5000,2026-02-06 09:06:49,3848,597,335,9,4,2,0,0,Snowy,2,3686
Central Hub,HUB,5000,2026-02-06 10:06:49,3532,532,481,10,4,2,0,0,Clear,0,3848
Central Hub,HUB,5000,2026-02-06 11:06:49,1753,125,162,11,4,2,0,0,Clear,0,3532
Central Hub,HUB,5000,2026-02-06 12:06:49,1849,108,115,12,4,2,0,0,Clear,0,1753
Central Hub,HUB,5000,2026-02-06 13:06:49,1603,100,139,13,4,2,0,0,Clear,0,1849
Central Hub,HUB,5000,2026-02-06 14:06:49,2040,138,239,14,4,2,0,0,Clear,0,1603
Central Hub,HUB,5000,2026-02-06 15:06:49,1765,187,156,15,4,2,0,0,Clear,0,2040
Central Hub,HUB,5000,2026-02-06 16:06:49,2117,195,227,16,4,2,0,0,Clear,0,1765
Central Hub,HUB,5000,2026-02-06 17:06:49,4159,593,394,17,4,2,0,0,Rainy,1,2117
Central Hub,HUB,5000,2026-02-06 18:06:49,4037,847,422,18,4,2,0,0,Clear,0,4159
Central Hub,HUB,5000,2026-02-06 19:06:49,3674,727,364,19,4,2,0,0,Clear,0,4037
Central Hub,HUB,5000,2026-02-06 20:06:49,1279,72,119,20,4,2,1,0,Rainy,1,3674
Central Hub,HUB,5000,2026-02-06 21:06:49,542,49,33,21,4,2,0,0,Clear,0,1279
Central Hub,HUB,5000,2026-02-06 22:06:49,661,37,34,22,4,2,0,0,Clear,0,542
Central Hub,HUB,5000,2026-02-06 23:06:49,863,79,76,23,4,2,0,0,Clear,0,661
Central Hub,HUB,5000,2026-02-07 00:06:49,1364,115,162,0,5,2,0,0,Clear,0,863
Central Hub,HUB,5000,2026-02-07 01:06:49,578,57,45,1,5,2,0,0,Clear,0,1364
Central Hub,HUB,5000,2026-02-07 02:06:49,1244,148,73,2,5,2,0,0,Clear,0,578
Central Hub,HUB,5000,2026-02-07 03:06:49,1276,128,115,3,5,2,0,0,Clear,0,1244
Central Hub,HUB,5000,2026-02-07 04:06:49,724,54,39,4,5,2,0,0,Clear,0,1276
Central Hub,HUB,5000,2026-02-07 05:06:49,822,44,87,5,5,2,0,0,Clear,0,724
Central Hub,HUB,5000,2026-02-07 06:06:49,1257,120,109,6,5,2,0,0,Clear,0,822
Central Hub,HUB,5000,2026-02-07 07:06:49,1027,75,99,7,5,2,0,0,Clear,0,1257
Central Hub,HUB,5000,2026-02-07 08:06:49,1273,128,105,8,5,2,0,0,Stormy,3,1027
Central Hub,HUB,5000,2026-02-07 09:06:49,1486,132,173,9,5,2,0,0,Clear,0,1273
Central Hub,HUB,5000,2026-02-07 10:06:49,752,65,42,10,5,2,0,0,Clear,0,1486
Central Hub,HUB,5000,2026-02-07 11:06:49,1157,119,85,11,5,2,0,0,Clear,0,752
Central Hub,HUB,5000,2026-02-07 12:06:49,1866,113,222,12,5,2,0,0,Clear,0,1157
Central Hub,HUB,5000,2026-02-07 13:06:49,1648,144,179,13,5,2,0,0,Snowy,2,1866
Central Hub,HUB,5000,2026-02-07 14:06:49,1812,186,106,14,5,2,0,0,Clear,0,1648
Central Hub,HUB,5000,2026-02-07 15:06:49,2256,236,224,15,5,2,0,0,Rainy,1,1812
Central Hub,HUB,5000,2026-02-07 16:06:49,1732,130,97,16,5,2,0,0,Clear,0,2256
Central Hub,HUB,5000,2026-02-07 17:06:49,777,68,55,17,5,2,0,0,Snowy,2,1732
Central Hub,HUB,5000,2026-02-07 18:06:49,1538,132,175,18,5,2,0,0,Clear,0,777
Central Hub,HUB,5000,2026-02-07 19:06:49,717,85,78,19,5,2,0,0,Clear,0,1538
Central Hub,HUB,5000,2026-02-07 20:06:49,890,99,98,20,5,2,0,0,Clear,0,717
Central Hub,HUB,5000,2026-02-07 21:06:49,1391,146,99,21,5,2,0,0,Rainy,1,890
Central Hub,HUB,5000,2026-02-07 22:06:49,703,69,52,22,5,2,0,0,Clear,0,1391
Central Hub,HUB,5000,2026-02-07 23:06:49,911,86,97,23,5,2,0,0,Snowy,2,703
Central Hub,HUB,5000,2026-02-08 00:06:49,1616,167,100,0,6,2,1,0,Clear,0,911
Central Hub,HUB,5000,2026-02-08 01:06:49,924,71,55,1,6,2,1,0,Clear,0,1616
Central Hub,HUB,5000,2026-02-08 02:06:49,1126,90,80,2,6,2,1,0,Clear,0,924
Central Hub,HUB,5000,2026-02-08 03:06:49,1013,81,58,3,6,2,1,0,Clear,0,1126
Central Hub,HUB,5000,2026-02-08 04:06:49,1135,108,68,4,6,2,1,0,Clear,0,1013
Central Hub,HUB,5000,2026-02-08 05:06:49,679,71,55,5,6,2,1,0,Clear,0,1135
Central Hub,HUB,5000,2026-02-08 06:06:49,859,50,61,6,6,2,1,0,Clear,0,679
Central Hub,HUB,5000,2026-02-08 07:06:49,897,88,48,7,6,2,1,0,Clear,0,859
Central Hub,HUB,5000,2026-02-08 08:06:49,616,57,53,8,6,2,1,0,Clear,0,897
Central Hub,HUB,5000,2026-02-08 09:06:49,1228,72,137,9,6,2,1,0,Clear,0,616
Central Hub,HUB,5000,2026-02-08 10:06:49,873,68,94,10,6,2,1,0,Clear,0,1228
Central Hub,HUB,5000,2026-02-08 11:06:49,707,73,35,11,6,2,1,0,Clear,0,873
Central Hub,HUB,5000,2026-02-08 12:06:49,1902,129,196,12,6,2,1,0,Clear,0,707
Central Hub,HUB,5000,2026-02-08 13:06:49,1996,174,129,13,6,2,1,0,Clear,0,1902
Central Hub,HUB,5000,2026-02-08 14:06:49,1751,154,143,14,6,2,1,0,Clear,0,1996
Central Hub,HUB,5000,2026-02-08 15:06:49,2192,124,184,15,6,2,1,0,Rainy,1,1751
Central Hub,HUB,5000,2026-02-08 16:06:49,2292,190,174,16,6,2,1,0,Clear,0,2192
Central Hub,HUB,5000,2026-02-08 17:06:49,784,64,82,17,6,2,1,0,Clear,0,2292
Central Hub,HUB,5000,2026-02-08 18:06:49,1385,111,93,18,6,2,1,0,Rainy,1,784
Central Hub,HUB,5000,2026-02-08 19:06:49,819,43,92,19,6,2,1,0,Rainy,1,1385
Central Hub,HUB,5000,2026-02-08 20:06:49,1352,152,127,20,6,2,1,0,Clear,0,819
Central Hub,HUB,5000,2026-02-08 21:06:49,1303,71,112,21,6,2,1,0,Clear,0,1352
Central Hub,HUB,5000,2026-02-08 22:06:49,1022,99,54,22,6,2,1,0,Clear,0,1303
Central Hub,HUB,5000,2026-02-08 23:06:49,1430,143,78,23,6,2,1,0,Clear,0,1022
Central Hub,HUB,5000,2026-02-09 00:06:49,549,38,40,0,0,2,0,0,Clear,0,1430
Central Hub,HUB,5000,2026-02-09 01:06:49,1149,110,72,1,0,2,0,0,Rainy,1,549
Central Hub,HUB,5000,2026-02-09 02:06:49,820,84,56,2,0,2,0,0,Clear,0,1149
Central Hub,HUB,5000,2026-02-09 03:06:49,573,31,67,3,0,2,0,0,Clear,0,820
Central Hub,HUB,5000,2026-02-09 04:06:49,901,69,58,4,0,2,0,0,Clear,0,573
Central Hub,HUB,5000,2026-02-09 05:06:49,1077,100,112,5,0,2,0,0,Clear,0,901
Central Hub,HUB,5000,2026-02-09 06:06:49,604,71,63,6,0,2,0,0,Clear,0,1077
Central Hub,HUB,5000,2026-02-09 07:06:49,759,90,69,7,0,2,0,0,Clear,0,604
Central Hub,HUB,5000,2026-02-09 08:06:49,3936,730,350,8,0,2,0,0,Clear,0,759
Central Hub,HUB,5000,2026-02-09 09:06:49,3898,829,373,9,0,2,0,0,Clear,0,3936
Central Hub,HUB,5000,2026-02-09 10:06:49,3315,600,484,10,0,2,0,0,Clear,0,3898
Central Hub,HUB,5000,2026-02-09 11:06:49,1513,88,96,11,0,2,0,0,Clear,0,3315
Central Hub,HUB,5000,2026-02-09 12:06:49,1864,199,205,12,0,2,0,0,Rainy,1,1513
Central Hub,HUB,5000,2026-02-09 13:06:49,2428,277,164,13,0,2,0,0,Rainy,1,1864
Central Hub,HUB,5000,2026-02-09 14:06:49,2503,252,261,14,0,2,0,0,Rainy,1,2428
Central Hub,HUB,5000,2026-02-09 15:06:49,1964,122,173,15,0,2,0,0,Clear,0,2503
Central Hub,HUB,5000,2026-02-09 16:06:49,2176,219,233,16,0,2,0,0,Stormy,3,1964
Central Hub,HUB,5000,2026-02-09 17:06:49,3728,635,517,17,0,2,0,0,Clear,0,2176
Central Hub,HUB,5000,2026-02-09 18:06:49,4325,738,436,18,0,2,0,0,Clear,0,3728
Central Hub,HUB,5000,2026-02-09 19:06:49,4018,758,567,19,0,2,0,0,Clear,0,4325
Central Hub,HUB,5000,2026-02-09 20:06:49,594,48,30,20,0,2,0,0,Clear,0,4018
Central Hub,HUB,5000,2026-02-09 21:06:49,869,87,103,21,0,2,0,0,Clear,0,594
Central Hub,HUB,5000,2026-02-09 22:06:49,1071,68,95,22,0,2,0,0,Clear,0,869
Central Hub,HUB,5000,2026-02-09 23:06:49,644,59,40,23,0,2,0,0,Clear,0,1071
Central Hub,HUB,5000,2026-02-10 00:06:49,819,41,84,0,1,2,0,0,Clear,0,644
Central Hub,HUB,5000,2026-02-10 01:06:49,1113,113,71,1,1,2,0,0,Clear,0,819
Central Hub,HUB,5000,2026-02-10 02:06:49,387,23,27,2,1,2,0,0,Snowy,2,1113
Central Hub,HUB,5000,2026-02-10 03:06:49,548,65,41,3,1,2,0,0,Rainy,1,387
Central Hub,HUB,5000,2026-02-10 04:06:49,897,82,69,4,1,2,0,0,Clear,0,548
Central Hub,HUB,5000,2026-02-10 05:06:49,834,82,41,5,1,2,0,0,Clear,0,897
Central Hub,HUB,5000,2026-02-10 06:06:49,1041,58,94,6,1,2,0,0,Clear,0,834
Central Hub,HUB,5000,2026-02-10 07:06:49,606,57,33,7,1,2,0,0,Clear,0,1041
Central Hub,HUB,5000,2026-02-10 08:06:49,4215,760,536,8,1,2,0,0,Clear,0,606
Central Hub,HUB,5000,2026-02-10 09:06:49,4596,675,633,9,1,2,0,0,Rainy,1,4215
Central Hub,HUB,5000,2026-02-10 10:06:49,4028,768,544,10,1,2,0,0,Clear,0,4596
Central Hub,HUB,5000,2026-02-10 11:06:49,1837,148,110,11,1,2,0,0,Clear,0,4028
Central Hub,HUB,5000,2026-02-10 12:06:49,1789,117,164,12,1,2,0,0,Clear,0,1837
Central Hub,HUB,5000,2026-02-10 13:06:49,1966,235,226,13,1,2,0,0,Clear,0,1789
Central Hub,HUB,5000,2026-02-10 14:06:49,2465,258,143,14,1,2,0,0,Clear,0,1966
Central Hub,HUB,5000,2026-02-10 15:06:49,1730,188,132,15,1,2,0,0,Clear,0,2465
Central Hub,HUB,5000,2026-02-10 16:06:49,1686,127,123,16,1,2,0,0,Clear,0,1730
Central Hub,HUB,5000,2026-02-10 17:06:49,3837,469,530,17,1,2,0,0,Clear,0,1686
Central Hub,HUB,5000,2026-02-10 18:06:49,3276,701,321,18,1,2,0,0,Clear,0,3837
Central Hub,HUB,5000,2026-02-10 19:06:49,4942,1024,686,19,1,2,0,1,Clear,0,3276
Central Hub,HUB,5000,2026-02-10 20:06:49,701,58,41,20,1,2,0,0,Clear,0,4942
Central Hub,HUB,5000,2026-02-10 21:06:49,1097,110,92,21,1,2,0,0,Clear,0,701
Central Hub,HUB,5000,2026-02-10 22:06:49,975,59,90,22,1,2,0,0,Clear,0,1097
Central Hub,HUB,5000,2026-02-10 23:06:49,944,96,90,23,1,2,0,0,Clear,0,975
Central Hub,HUB,5000,2026-02-11 00:06:49,505,33,57,0,2,2,0,0,Snowy,2,944
Central Hub,HUB,5000,2026-02-11 01:06:49,526,36,54,1,2,2,0,0,Clear,0,505
Central Hub,HUB,5000,2026-02-11 02:06:49,618,33,70,2,2,2,0,0,Clear,0,526
Central Hub,HUB,5000,2026-02-11 03:06:49,746,65,58,3,2,2,0,0,Clear,0,618
Central Hub,HUB,5000,2026-02-11 04:06:49,811,72,93,4,2,2,0,0,Clear,0,746
Central Hub,HUB,5000,2026-02-11 05:06:49,771,61,52,5,2,2,0,0,Clear,0,811
Central Hub,HUB,5000,2026-02-11 06:06:49,472,42,38,6,2,2,0,0,Clear,0,771
Central Hub,HUB,5000,2026-02-11 07:06:49,891,82,66,7,2,2,0,0,Snowy,2,472
Central Hub,HUB,5000,2026-02-11 08:06:49,3643,528,508,8,2,2,0,0,Clear,0,891
Central Hub,HUB,5000,2026-02-11 09:06:49,3614,622,318,9,2,2,0,0,Clear,0,3643
Central Hub,HUB,5000,2026-02-11 10:06:49,4051,772,478,10,2,2,0,0,Rainy,1,3614
Central Hub,HUB,5000,2026-02-11 11:06:49,2038,167,171,11,2,2,1,0,Clear,0,4051
Central Hub,HUB,5000,2026-02-11 12:06:49,1887,148,180,12,2,2,0,0,Clear,0,2038
Central Hub,HUB,5000,2026-02-11 13:06:49,2502,136,214,13,2,2,0,0,Clear,0,1887
Central Hub,HUB,5000,2026-02-11 14:06:49,2038,214,130,14,2,2,0,0,Rainy,1,2502
Central Hub,HUB,5000,2026-02-11 15:06:49,1985,122,145,15,2,2,0,0,Clear,0,2038
Central Hub,HUB,5000,2026-02-11 16:06:49,1838,204,205,16,2,2,0,0,Rainy,1,1985
Central Hub,HUB,5000,2026-02-11 17:06:49,4148,596,462,17,2,2,0,0,Rainy,1,1838
Central Hub,HUB,5000,2026-02-11 18:06:49,4109,866,483,18,2,2,0,0,Stormy,3,4148
Central Hub,HUB,5000,2026-02-11 19:06:49,3566,465,449,19,2,2,0,0,Clear,0,4109
Central Hub,HUB,5000,2026-02-11 20:06:49,1152,135,74,20,2,2,0,0,Rainy,1,3566
Central Hub,HUB,5000,2026-02-11 21:06:49,607,42,64,21,2,2,0,0,Clear,0,1152
Central Hub,HUB,5000,2026-02-11 22:06:49,1047,81,119,22,2,2,0,0,Clear,0,607
Central Hub,HUB,5000,2026-02-11 23:06:49,884,53,87,23,2,2,0,0,Clear,0,1047
Central Hub,HUB,5000,2026-02-12 00:06:49,1033,117,71,0,3,2,0,0,Rainy,1,884
Central Hub,HUB,5000,2026-02-12 01:06:49,718,42,46,1,3,2,0,0,Stormy,3,1033
Central Hub,HUB,5000,2026-02-12 02:06:49,824,49,66,2,3,2,0,0,Clear,0,718
Central Hub,HUB,5000,2026-02-12 03:06:49,940,52,105,3,3,2,0,0,Clear,0,824
Central Hub,HUB,5000,2026-02-12 04:06:49,955,75,113,4,3,2,0,0,Rainy,1,940
Central Hub,HUB,5000,2026-02-12 05:06:49,751,70,46,5,3,2,0,0,Clear,0,955
Central Hub,HUB,5000,2026-02-12 06:06:49,527,26,46,6,3,2,0,0,Rainy,1,751
Central Hub,HUB,5000,2026-02-12 07:06:49,686,68,77,7,3,2,0,0,Clear,0,527
Central Hub,HUB,5000,2026-02-12 08:06:49,3548,730,487,8,3,2,0,0,Clear,0,686
Central Hub,HUB,5000,2026-02-12 09:06:49,3899,744,397,9,3,2,0,0,Clear,0,3548
Central Hub,HUB,5000,2026-02-12 10:06:49,3708,577,424,10,3,2,0,0,Clear,0,3899
Central Hub,HUB,5000,2026-02-12 11:06:49,2526,185,157,11,3,2,0,0,Rainy,1,3708
Central Hub,HUB,5000,2026-02-12 12:06:49,1858,138,151,12,3,2,0,0,Clear,0,2526
Central Hub,HUB,5000,2026-02-12 13:06:49,1897,181,177,13,3,2,0,0,Clear,0,1858
Central Hub,HUB,5000,2026-02-12 14:06:49,1974,233,186,14,3,2,0,0,Clear,0,1897
Central Hub,HUB,5000,2026-02-12 15:06:49,2306,224,167,15,3,2,0,0,Clear,0,1974
Central Hub,HUB,5000,2026-02-12 16:06:49,1899,206,132,16,3,2,0,0,Clear,0,2306
Central Hub,HUB,5000,2026-02-12 17:06:49,3881,735,449,17,3,2,0,0,Clear,0,1899
Central Hub,HUB,5000,2026-02-12 18:06:49,4007,856,564,18,3,2,0,0,Clear,0,3881
Central Hub,HUB,5000,2026-02-12 19:06:49,3795,754,480,19,3,2,0,0,Rainy,1,4007
Central Hub,HUB,5000,2026-02-12 20:06:49,818,72,47,20,3,2,0,0,Clear,0,3795
Central Hub,HUB,5000,2026-02-12 21:06:49,912,74,100,21,3,2,0,0,Clear,0,818
Central Hub,HUB,5000,2026-02-12 22:06:49,813,46,64,22,3,2,0,0,Clear,0,912
Central Hub,HUB,5000,2026-02-12 23:06:49,734,74,83,23,3,2,0,0,Clear,0,813
Central Hub,HUB,5000,2026-02-13 00:06:49,641,72,65,0,4,2,1,0,Clear,0,734
Central Hub,HUB,5000,2026-02-13 01:06:49,1012,51,118,1,4,2,0,0,Rainy,1,641
Central Hub,HUB,5000,2026-02-13 02:06:49,972,67,107,2,4,2,0,0,Clear,0,1012
Central Hub,HUB,5000,2026-02-13 03:06:49,618,61,54,3,4,2,0,0,Clear,0,972
Central Hub,HUB,5000,2026-02-13 04:06:49,278,25,19,4,4,2,0,0,Clear,0,618
Central Hub,HUB,5000,2026-02-13 05:06:49,675,68,36,5,4,2,0,0,Clear,0,278
Central Hub,HUB,5000,2026-02-13 06:06:49,932,85,104,6,4,2,0,0,Rainy,1,675
Central Hub,HUB,5000,2026-02-13 07:06:49,974,54,65,7,4,2,0,0,Clear,0,932
Central Hub,HUB,5000,2026-02-13 08:06:49,4145,910,579,8,4,2,0,0,Rainy,1,974
Central Hub,HUB,5000,2026-02-13 09:06:49,3633,459,502,9,4,2,0,0,Clear,0,4145
Central Hub,HUB,5000,2026-02-13 10:06:49,3816,774,540,10,4,2,0,0,Clear,0,3633
Central Hub,HUB,5000,2026-02-13 11:06:49,2160,186,173,11,4,2,0,0,Clear,0,3816
Central Hub,HUB,5000,2026-02-13 12:06:49,2368,218,266,12,4,2,0,0,Clear,0,2160
Central Hub,HUB,5000,2026-02-13 13:06:49,1911,176,180,13,4,2,0,0,Clear,0,2368
Central Hub,HUB,5000,2026-02-13 14:06:49,1746,149,100,14,4,2,0,0,Clear,0,1911
Central Hub,HUB,5000,2026-02-13 15:06:49,2195,184,209,15,4,2,0,0,Clear,0,1746
Central Hub,HUB,5000,2026-02-13 16:06:49,2369,202,223,16,4,2,0,0,Snowy,2,2195
Central Hub,HUB,5000,2026-02-13 17:06:49,3902,567,410,17,4,2,0,0,Clear,0,2369
Central Hub,HUB,5000,2026-02-13 18:06:49,3694,515,453,18,4,2,0,0,Clear,0,3902
Central Hub,HUB,5000,2026-02-13 19:06:49,4383,616,509,19,4,2,0,1,Clear,0,3694
Central Hub,HUB,5000,2026-02-13 20:06:49,1021,91,87,20,4,2,0,0,Clear,0,4383
Central Hub,HUB,5000,2026-02-13 21:06:49,605,69,47,21,4,2,0,0,Clear,0,1021
Central Hub,HUB,5000,2026-02-13 22:06:49,528,39,45,22,4,2,0,0,Clear,0,605
Central Hub,HUB,5000,2026-02-13 23:06:49,892,75,88,23,4,2,0,0,Rainy,1,528
