id,station_name,timestamp,temperature,humidity,co2_ppm,pm25,platform_crowd,escalator_status,lift_status,camera_status
SNS_000270,Inderlok,2026-03-02 02:00:00,21.9,56.7,480,127,7,Inactive,Active,Active
SNS_000271,Rajiv Chowk,2026-03-02 03:00:00,23.9,51.7,620,119,6,Active,Active,Active
SNS_000272,Kashmere Gate,2026-03-02 03:00:00,23.7,63.5,601,120,4,Inactive,Inactive,Active
SNS_000273,New Delhi,2026-03-02 03:00:00,24.2,59.4,532,147,1,Active,Active,Active
SNS_000274,Hauz Khas,2026-03-02 03:00:00,23.3,54.9,555,146,5,Active,Active,Active
SNS_000275,Botanical Garden,2026-03-02 03:00:00,21.4,59.9,555,141,6,Inactive,Active,Active
SNS_000276,Janakpuri West,2026-03-02 03:00:00,22.0,47.2,668,46,8,Active,Active,Active
SNS_000277,Lajpat Nagar,2026-03-02 03:00:00,21.8,57.4,843,131,6,Active,Active,Active
SNS_000278,Central Secretariat,2026-03-02 03:00:00,23.5,62.4,785,150,4,Active,Active,Active
SNS_000279,Yamuna Bank,2026-03-02 03:00:00,23.9,53.7,633,74,8,Active,Active,Active
SNS_000280,Inderlok,2026-03-02 03:00:00,24.2,63.8,537,120,2,Active,Active,Active
SNS_000281,Rajiv Chowk,2026-03-02 04:00:00,23.3,50.9,550,146,3,Active,Active,Active
SNS_000282,Kashmere Gate,2026-03-02 04:00:00,21.3,55.2,624,145,4,Active,Active,Active
SNS_000283,New Delhi,2026-03-02 04:00:00,21.2,63.8,694,63,1,Active,Active,Active
SNS_000284,Hauz Khas,2026-03-02 04:00:00,23.2,52.0,813,135,9,Active,Active,Active
SNS_000285,Botanical Garden,2026-03-02 04:00:00,22.8,50.1,710,147,5,Active,Active,Active
SNS_000286,Janakpuri West,2026-03-02 04:00:00,22.2,51.2,806,45,5,Active,Active,Active
SNS_000287,Lajpat Nagar,2026-03-02 04:00:00,21.5,53.2,802,40,8,Active,Active,Active
SNS_000288,Central Secretariat,2026-03-02 04:00:00,21.5,51.4,732,91,4,Active,Active,Active
SNS_000289,Yamuna Bank,2026-03-02 04:00:00,21.6,47.2,653,127,9,Active,Active,Active
SNS_000290,Inderlok,2026-03-02 04:00:00,22.0,49.8,463,87,5,Active,Active,Active
SNS_000291,Rajiv Chowk,2026-03-02 05:00:00,21.9,64.4,625,131,1,Active,Active,Active
SNS_000292,Kashmere Gate,2026-03-02 05:00:00,23.0,63.3,840,64,10,Active,Active,Active
SNS_000293,New Delhi,2026-03-02 05:00:00,21.1,48.9,843,44,6,Active,Active,Active
SNS_000294,Hauz Khas,2026-03-02 05:00:00,23.6,50.4,834,88,1,Active,Active,Active
SNS_000295,Botanical Garden,2026-03-02 05:00:00,21.6,50.1,792,103,0,Active,Active,Active
SNS_000296,Janakpuri West,2026-03-02 05:00:00,22.6,63.6,798,132,3,Active,Active,Active
SNS_000297,Lajpat Nagar,2026-03-02 05:00:00,22.0,53.1,604,149,1,Active,Active,Active
SNS_000298,Central Secretariat,2026-03-02 05:00:00,24.4,63.0,755,147,5,Active,Active,Active
SNS_000299,Yamuna Bank,2026-03-02 05:00:00,23.5,47.9,804,78,9,Active,Active,Active
SNS_000300,Inderlok,2026-03-02 05:00:00,22.0,63.6,691,127,9,Active,Active,Active
SNS_000301,Rajiv Chowk,2026-03-02 06:00:00,23.0,45.9,532,87,227,Active,Active,Active
SNS_000302,Kashmere Gate,2026-03-02 06:00:00,21.7,59.3,656,96,311,Active,Active,Active
SNS_000303,New Delhi,2026-03-02 06:00:00,24.0,62.0,582,79,381,Active,Active,Active
SNS_000304,Hauz Khas,2026-03-02 06:00:00,23.4,55.8,501,99,277,Active,Active,Active
SNS_000305,Botanical Garden,2026-03-02 06:00:00,23.8,49.2,700,86,177,Active,Active,Active
SNS_000306,Janakpuri West,2026-03-02 06:00:00,23.1,58.7,591,82,212,Active,Active,Active
SNS_000307,Lajpat Nagar,2026-03-02 06:00:00,22.1,52.8,590,133,142,Active,Active,Active
SNS_000308,Central Secretariat,2026-03-02 06:00:00,23.0,48.9,669,98,296,Active,Active,Active
SNS_000309,Yamuna Bank,2026-03-02 06:00:00,21.7,46.6,600,118,134,Active,Active,Active
SNS_000310,Inderlok,2026-03-02 06:00:00,21.8,55.8,604,107,166,Active,Active,Active
SNS_000311,Rajiv Chowk,2026-03-02 07:00:00,21.3,52.2,561,116,396,Active,Active,Active
SNS_000312,Kashmere Gate,2026-03-02 07:00:00,21.6,50.9,554,82,177,Active,Active,Active
SNS_000313,New Delhi,2026-03-02 07:00:00,24.1,48.9,476,104,343,Active,Active,Active
SNS_000314,Hauz Khas,2026-03-02 07:00:00,23.5,61.9,452,47,311,Active,Active,Active
SNS_000315,Botanical Garden,2026-03-02 07:00:00,22.6,52.7,689,106,162,Active,Active,Active
SNS_000316,Janakpuri West,2026-03-02 07:00:00,23.9,53.7,829,142,153,Active,Active,Active
SNS_000317,Lajpat Nagar,2026-03-02 07:00:00,22.7,45.1,730,53,218,Active,Active,Active
SNS_000318,Central Secretariat,2026-03-02 07:00:00,23.0,58.8,604,115,363,Active,Active,Active
SNS_000319,Yamuna Bank,2026-03-02 07:00:00,24.5,48.9,526,104,339,Active,Active,Active
SNS_000320,Inderlok,2026-03-02 07:00:00,23.2,48.4,564,144,363,Active,Active,Active
SNS_000321,Rajiv Chowk,2026-03-02 08:00:00,21.7,60.3,540,81,543,Active,Active,Active
SNS_000322,Kashmere Gate,2026-03-02 08:00:00,23.8,47.7,597,107,1340,Active,Active,Active
SNS_000323,New Delhi,2026-03-02 08:00:00,23.6,62.7,669,73,504,Active,Inactive,Active
SNS_000324,Hauz Khas,2026-03-02 08:00:00,21.2,59.8,517,115,565,Active,Active,Active
SNS_000325,Botanical Garden,2026-03-02 08:00:00,23.5,64.6,488,85,658,Active,Active,Active
SNS_000326,Janakpuri West,2026-03-02 08:00:00,24.4,47.1,480,120,840,Active,Active,Active
SNS_000327,Lajpat Nagar,2026-03-02 08:00:00,24.4,46.5,738,80,1061,Active,Active,Active
SNS_000328,Central Secretariat,2026-03-02 08:00:00,24.3,55.9,502,66,1066,Active,Active,Active
SNS_000329,Yamuna Bank,2026-03-02 08:00:00,24.2,58.5,580,92,994,Active,Active,Active
SNS_000330,Inderlok,2026-03-02 08:00:00,23.0,51.7,610,101,746,Active,Active,Active
SNS_000331,Rajiv Chowk,2026-03-02 09:00:00,23.5,46.3,834,133,611,Active,Active,Active
SNS_000332,Kashmere Gate,2026-03-02 09:00:00,22.3,64.2,752,97,606,Active,Active,Active
SNS_000333,New Delhi,2026-03-02 09:00:00,22.1,53.0,492,53,607,Active,Active,Active
SNS_000334,Hauz Khas,2026-03-02 09:00:00,24.3,49.2,774,125,1389,Active,Active,Active
SNS_000335,Botanical Garden,2026-03-02 09:00:00,23.6,53.9,820,90,507,Active,Active,Active
SNS_000336,Janakpuri West,2026-03-02 09:00:00,23.8,49.8,739,143,1068,Active,Active,Active
SNS_000337,Lajpat Nagar,2026-03-02 09:00:00,24.0,62.0,565,116,872,Active,Active,Active
SNS_000338,Central Secretariat,2026-03-02 09:00:00,22.1,60.4,487,61,791,Active,Active,Active
SNS_000339,Yamuna Bank,2026-03-02 09:00:00,21.5,58.6,790,74,1495,Active,Active,Active
SNS_000340,Inderlok,2026-03-02 09:00:00,22.7,46.8,739,126,651,Active,Active,Active
SNS_000341,Rajiv Chowk,2026-03-02 10:00:00,22.9,50.0,644,68,661,Active,Active,Active
SNS_000342,Kashmere Gate,2026-03-02 10:00:00,21.5,46.4,770,63,1492,Active,Active,Active
SNS_000343,New Delhi,2026-03-02 10:00:00,24.1,59.5,581,45,877,Active,Active,Active
SNS_000344,Hauz Khas,2026-03-02 10:00:00,24.4,45.5,513,120,1163,Active,Active,Active
SNS_000345,Botanical Garden,2026-03-02 10:00:00,21.1,51.7,769,62,1402,Active,Active,Active
SNS_000346,Janakpuri West,2026-03-02 10:00:00,22.3,59.3,587,132,973,Active,Active,Active
SNS_000347,Lajpat Nagar,2026-03-02 10:00:00,23.8,56.8,617,114,543,Active,Active,Active
SNS_000348,Central Secretariat,2026-03-02 10:00:00,24.3,57.3,734,51,798,Active,Active,Active
SNS_000349,Yamuna Bank,2026-03-02 10:00:00,24.3,50.4,480,116,1410,Active,Active,Active
SNS_000350,Inderlok,2026-03-02 10:00:00,21.2,56.9,660,91,1056,Active,Active,Active
SNS_000351,Rajiv Chowk,2026-03-02 11:00:00,22.0,46.6,576,97,400,Active,Active,Active
SNS_000352,Kashmere Gate,2026-03-02 11:00:00,21.0,56.4,624,54,157,Active,Active,Active
SNS_000353,New Delhi,2026-03-02 11:00:00,23.3,48.5,668,89,150,Active,Active,Active
SNS_000354,Hauz Khas,2026-03-02 11:00:00,21.0,60.6,495,52,155,Active,Active,Active
SNS_000355,Botanical Garden,2026-03-02 11:00:00,24.4,62.2,783,114,400,Active,Active,Active
SNS_000356,Janakpuri West,2026-03-02 11:00:00,24.1,64.8,616,75,210,Inactive,Active,Active
SNS_000357,Lajpat Nagar,2026-03-02 11:00:00,21.8,51.6,504,142,203,Active,Active,Active
SNS_000358,Central Secretariat,2026-03-02 11:00:00,21.5,48.2,452,95,294,Active,Active,Active
SNS_000359,Yamuna Bank,2026-03-02 11:00:00,23.6,57.5,465,56,281,Active,Active,Active
SNS_000360,Inderlok,2026-03-02 11:00:00,21.1,54.7,472,78,261,Active,Active,Active
SNS_000361,Rajiv Chowk,2026-03-02 12:00:00,22.9,54.5,679,67,301,Active,Active,Active
SNS_000362,Kashmere Gate,2026-03-02 12:00:00,23.7,46.5,835,57,152,Active,Inactive,Active
SNS_000363,New Delhi,2026-03-02 12:00:00,23.8,58.5,662,113,142,Active,Active,Active
SNS_000364,Hauz Khas,2026-03-02 12:00:00,24.2,50.6,746,136,202,Active,Active,Active
SNS_000365,Botanical Garden,2026-03-02 12:00:00,21.4,49.2,524,57,400,Active,Active,Active
SNS_000366,Janakpuri West,2026-03-02 12:00:00,21.1,56.9,488,123,342,Active,Active,Active
SNS_000367,Lajpat Nagar,2026-03-02 12:00:00,22.8,52.2,599,60,336,Active,Under Maintenance,Active
SNS_000368,Central Secretariat,2026-03-02 12:00:00,21.9,57.8,791,113,167,Active,Active,Active
SNS_000369,Yamuna Bank,2026-03-02 12:00:00,24.5,50.2,471,80,308,Active,Active,Active
SNS_000370,Inderlok,2026-03-02 12:00:00,23.2,64.6,587,124,225,Active,Active,Active
SNS_000371,Rajiv Chowk,2026-03-02 13:00:00,23.5,47.3,654,105,376,Active,Active,Active
SNS_000372,Kashmere Gate,2026-03-02 13:00:00,23.0,55.7,594,129,129,Active,Active,Active
SNS_000373,New Delhi,2026-03-02 13:00:00,23.8,48.8,490,116,100,Active,Active,Active
SNS_000374,Hauz Khas,2026-03-02 13:00:00,22.4,58.5,570,90,335,Active,Active,Active
SNS_000375,Botanical Garden,2026-03-02 13:00:00,24.5,53.8,581,82,367,Active,Active,Active
SNS_000376,Janakpuri West,2026-03-02 13:00:00,23.1,49.3,632,72,120,Active,Active,Active
SNS_000377,Lajpat Nagar,2026-03-02 13:00:00,22.6,56.0,794,122,176,Active,Active,Active
SNS_000378,Central Secretariat,2026-03-02 13:00:00,24.4,52.2,559,116,302,Active,Active,Active
SNS_000379,Yamuna Bank,2026-03-02 13:00:00,23.1,50.5,737,61,379,Active,Active,Active
SNS_000380,Inderlok,2026-03-02 13:00:00,23.0,63.7,781,111,156,Active,Active,Active
SNS_000381,Rajiv Chowk,2026-03-02 14:00:00,21.9,55.0,531,112,323,Active,Active,Active
SNS_000382,Kashmere Gate,2026-03-02 14:00:00,21.8,64.4,537,44,175,Inactive,Inactive,Active
SNS_000383,New Delhi,2026-03-02 14:00:00,22.5,59.1,640,97,354,Active,Active,Active
SNS_000384,Hauz Khas,2026-03-02 14:00:00,24.1,64.5,737,58,307,Active,Active,Active
SNS_000385,Botanical Garden,2026-03-02 14:00:00,23.1,50.4,531,98,384,Active,Active,Active
SNS_000386,Janakpuri West,2026-03-02 14:00:00,23.7,57.8,582,124,387,Active,Active,Active
SNS_000387,Lajpat Nagar,2026-03-02 14:00:00,21.9,64.5,727,132,328,Active,Active,Active
SNS_000388,Central Secretariat,2026-03-02 14:00:00,23.2,60.4,565,98,234,Active,Active,Active
SNS_000389,Yamuna Bank,2026-03-02 14:00:00,23.8,54.3,769,111,177,Active,Active,Active
SNS_000390,Inderlok,2026-03-02 14:00:00,22.8,54.8,590,71,379,Active,Active,Active
SNS_000391,Rajiv Chowk,2026-03-02 15:00:00,24.5,61.3,776,86,356,Active,Active,Active
SNS_000392,Kashmere Gate,2026-03-02 15:00:00,22.1,45.4,508,134,301,Active,Active,Active
SNS_000393,New Delhi,2026-03-02 15:00:00,23.5,54.2,501,144,379,Active,Active,Active
SNS_000394,Hauz Khas,2026-03-02 15:00:00,21.9,64.4,501,111,373,Active,Active,Active
SNS_000395,Botanical Garden,2026-03-02 15:00:00,22.7,62.5,826,112,224,Active,Active,Active
SNS_000396,Janakpuri West,2026-03-02 15:00:00,23.9,63.6,653,148,106,Inactive,Active,Active
SNS_000397,Lajpat Nagar,2026-03-02 15:00:00,24.4,57.8,749,95,257,Under Maintenance,Active,Active
SNS_000398,Central Secretariat,2026-03-02 15:00:00,21.0,45.6,621,133,205,Active,Active,Active
SNS_000399,Yamuna Bank,2026-03-02 15:00:00,24.0,49.8,500,134,279,Active,Active,Active
SNS_000400,Inderlok,2026-03-02 15:00:00,24.1,57.8,601,91,244,Active,Active,Active
SNS_000401,Rajiv Chowk,2026-03-02 16:00:00,21.1,60.0,655,65,274,Active,Active,Active
SNS_000402,Kashmere Gate,2026-03-02 16:00:00,22.5,62.4,794,108,341,Active,Active,Active
SNS_000403,New Delhi,2026-03-02 16:00:00,22.6,47.8,624,77,345,Active,Active,Active
SNS_000404,Hauz Khas,2026-03-02 16:00:00,23.8,53.8,845,64,245,Active,Active,Active
SNS_000405,Botanical Garden,2026-03-02 16:00:00,21.7,47.5,762,72,110,Active,Active,Active
SNS_000406,Janakpuri West,2026-03-02 16:00:00,23.7,50.9,749,132,351,Active,Active,Active
SNS_000407,Lajpat Nagar,2026-03-02 16:00:00,21.4,50.3,457,121,193,Active,Active,Active
SNS_000408,Central Secretariat,2026-03-02 16:00:00,23.0,50.3,645,102,186,Under Maintenance,Active,Active
SNS_000409,Yamuna Bank,2026-03-02 16:00:00,23.9,49.7,830,117,213,Active,Active,Active
SNS_000410,Inderlok,2026-03-02 16:00:00,23.1,45.0,837,78,330,Active,Active,Active
SNS_000411,Rajiv Chowk,2026-03-02 17:00:00,21.4,64.9,606,81,1272,Active,Active,Active
SNS_000412,Kashmere Gate,2026-03-02 17:00:00,22.5,58.9,543,50,1213,Active,Active,Active
SNS_000413,New Delhi,2026-03-02 17:00:00,24.1,46.0,709,62,1361,Active,Active,Active
SNS_000414,Hauz Khas,2026-03-02 17:00:00,24.3,54.3,787,46,846,Active,Active,Active
SNS_000415,Botanical Garden,2026-03-02 17:00:00,22.4,59.8,665,74,1389,Active,Active,Active
SNS_000416,Janakpuri West,2026-03-02 17:00:00,21.8,52.0,793,82,851,Active,Active,Active
SNS_000417,Lajpat Nagar,2026-03-02 17:00:00,23.5,53.4,821,98,1332,Active,Active,Active
SNS_000418,Central Secretariat,2026-03-02 17:00:00,22.6,48.7,554,126,1295,Active,Active,Active
SNS_000419,Yamuna Bank,2026-03-02 17:00:00,21.5,54.6,624,71,1128,Active,Active,Active
SNS_000420,Inderlok,2026-03-02 17:00:00,23.5,59.0,668,142,1176,Active,Active,Active
SNS_000421,Rajiv Chowk,2026-03-02 18:00:00,22.6,54.2,762,135,674,Active,Active,Active
SNS_000422,Kashmere Gate,2026-03-02 18:00:00,24.4,58.6,660,48,1080,Active,Active,Active
SNS_000423,New Delhi,2026-03-02 18:00:00,22.9,63.8,825,70,1005,Active,Active,Active
SNS_000424,Hauz Khas,2026-03-02 18:00:00,21.7,54.3,554,74,712,Active,Active,Active
SNS_000425,Botanical Garden,2026-03-02 18:00:00,21.6,62.6,742,105,1072,Active,Active,Active
SNS_000426,Janakpuri West,2026-03-02 18:00:00,22.8,60.7,485,92,1244,Active,Active,Active
SNS_000427,Lajpat Nagar,2026-03-02 18:00:00,24.2,49.4,473,92,1050,Active,Active,Active
SNS_000428,Central Secretariat,2026-03-02 18:00:00,22.9,45.7,675,106,822,Active,Active,Active
SNS_000429,Yamuna Bank,2026-03-02 18:00:00,23.5,56.7,604,106,1011,Inactive,Active,Active
SNS_000430,Inderlok,2026-03-02 18:00:00,22.1,63.7,833,65,1184,Active,Active,Active
SNS_000431,Rajiv Chowk,2026-03-02 19:00:00,22.9,52.6,847,104,1173,Active,Active,Active
SNS_000432,Kashmere Gate,2026-03-02 19:00:00,22.7,45.9,575,148,965,Active,Active,Active
SNS_000433,New Delhi,2026-03-02 19:00:00,22.3,47.7,539,119,1020,Active,Active,Active
SNS_000434,Hauz Khas,2026-03-02 19:00:00,24.4,52.9,685,41,1004,Active,Active,Active
SNS_000435,Botanical Garden,2026-03-02 19:00:00,23.0,59.0,826,119,628,Active,Active,Active
SNS_000436,Janakpuri West,2026-03-02 19:00:00,22.1,55.3,689,69,946,Inactive,Active,Active
SNS_000437,Lajpat Nagar,2026-03-02 19:00:00,24.1,61.7,741,98,994,Active,Active,Active
SNS_000438,Central Secretariat,2026-03-02 19:00:00,23.4,55.4,604,113,1081,Active,Active,Active
SNS_000439,Yamuna Bank,2026-03-02 19:00:00,23.3,53.0,542,104,545,Active,Active,Active
SNS_000440,Inderlok,2026-03-02 19:00:00,24.3,61.6,501,43,1303,Active,Active,Active
SNS_000441,Rajiv Chowk,2026-03-02 20:00:00,22.7,54.6,576,125,847,Active,Active,Active
SNS_000442,Kashmere Gate,2026-03-02 20:00:00,24.2,56.2,624,140,761,Active,Active,Active
SNS_000443,New Delhi,2026-03-02 20:00:00,23.8,57.4,731,145,674,Inactive,Under Maintenance,Active
SNS_000444,Hauz Khas,2026-03-02 20:00:00,21.1,55.6,632,66,1052,Active,Active,Active
SNS_000445,Botanical Garden,2026-03-02 20:00:00,22.7,55.6,482,100,1192,Active,Active,Active
SNS_000446,Janakpuri West,2026-03-02 20:00:00,23.7,63.3,837,66,988,Active,Active,Active
SNS_000447,Lajpat Nagar,2026-03-02 20:00:00,23.3,62.3,450,60,537,Active,Active,Active
SNS_000448,Central Secretariat,2026-03-02 20:00:00,24.0,50.8,619,118,511,Active,Active,Active
SNS_000449,Yamuna Bank,2026-03-02 20:00:00,23.7,47.0,819,112,742,Active,Active,Active
SNS_000450,Inderlok,2026-03-02 20:00:00,22.9,58.0,476,108,502,Active,Active,Active
SNS_000451,Rajiv Chowk,2026-03-02 21:00:00,21.0,64.2,576,115,203,Active,Active,Active
SNS_000452,Kashmere Gate,2026-03-02 21:00:00,24.4,46.2,635,90,314,Active,Active,Active
SNS_000453,New Delhi,2026-03-02 21:00:00,21.1,56.5,780,91,216,Active,Active,Active
SNS_000454,Hauz Khas,2026-03-02 21:00:00,22.3,50.1,612,116,215,Active,Active,Active
SNS_000455,Botanical Garden,2026-03-02 21:00:00,21.3,62.4,465,150,314,Active,Active,Active
SNS_000456,Janakpuri West,2026-03-02 21:00:00,21.7,46.6,509,119,379,Active,Active,Active
SNS_000457,Lajpat Nagar,2026-03-02 21:00:00,21.0,63.7,713,128,263,Active,Active,Active
SNS_000458,Central Secretariat,2026-03-02 21:00:00,22.2,52.3,625,118,165,Active,Active,Active
SNS_000459,Yamuna Bank,2026-03-02 21:00:00,21.4,45.9,619,106,135,Active,Active,Active
SNS_000460,Inderlok,2026-03-02 21:00:00,23.2,57.1,749,47,369,Active,Active,Active
SNS_000461,Rajiv Chowk,2026-03-02 22:00:00,23.5,59.9,473,75,356,Active,Active,Active
SNS_000462,Kashmere Gate,2026-03-02 22:00:00,23.0,57.3,580,74,341,Active,Active,Active
SNS_000463,New Delhi,2026-03-02 22:00:00,23.5,52.4,719,41,209,Active,Active,Active
SNS_000464,Hauz Khas,2026-03-02 22:00:00,24.4,53.5,575,137,183,Active,Active,Active
SNS_000465,Botanical Garden,2026-03-02 22:00:00,21.6,58.8,598,56,349,Active,Active,Active
SNS_000466,Janakpuri West,2026-03-02 22:00:00,22.6,54.0,706,86,116,Active,Active,Active
SNS_000467,Lajpat Nagar,2026-03-02 22:00:00,24.3,50.5,823,135,220,Active,Active,Active
SNS_000468,Central Secretariat,2026-03-02 22:00:00,23.3,55.7,758,85,276,Active,Active,Active
SNS_000469,Yamuna Bank,2026-03-02 22:00:00,22.6,51.4,781,87,242,Active,Active,Active
SNS_000470,Inderlok,2026-03-02 22:00:00,23.0,53.9,513,56,356,Active,Active,Active
SNS_000471,Rajiv Chowk,2026-03-02 23:00:00,23.5,51.9,660,104,286,Active,Active,Active
SNS_000472,Kashmere Gate,2026-03-02 23:00:00,22.2,60.6,460,77,232,Active,Active,Active
SNS_000473,New Delhi,2026-03-02 23:00:00,21.3,64.3,456,84,127,Active,Active,Active
SNS_000474,Hauz Khas,2026-03-02 23:00:00,21.1,55.0,623,63,327,Active,Active,Active
SNS_000475,Botanical Garden,2026-03-02 23:00:00,21.9,54.2,615,98,139,Active,Active,Active
SNS_000476,Janakpuri West,2026-03-02 23:00:00,22.1,53.3,468,126,104,Active,Active,Active
SNS_000477,Lajpat Nagar,2026-03-02 23:00:00,21.8,64.7,675,72,361,Active,Active,Active
SNS_000478,Central Secretariat,2026-03-02 23:00:00,21.3,53.7,567,126,147,Active,Active,Active
SNS_000479,Yamuna Bank,2026-03-02 23:00:00,23.0,60.2,754,130,285,Active,Active,Active
SNS_000480,Inderlok,2026-03-02 23:00:00,24.1,55.7,668,63,334,Active,Active,Active
SNS_000481,Rajiv Chowk,2026-03-03 00:00:00,21.1,48.2,485,122,1,Active,Active,Active
SNS_000482,Kashmere Gate,2026-03-03 00:00:00,22.0,51.0,827,42,4,Active,Active,Active
SNS_000483,New Delhi,2026-03-03 00:00:00,21.5,46.3,818,134,2,Active,Active,Active
SNS_000484,Hauz Khas,2026-03-03 00:00:00,23.7,59.5,566,95,0,Active,Active,Active
SNS_000485,Botanical Garden,2026-03-03 00:00:00,21.6,61.0,807,47,4,Active,Active,Active
SNS_000486,Janakpuri West,2026-03-03 00:00:00,21.0,47.1,745,67,2,Active,Active,Active
SNS_000487,Lajpat Nagar,2026-03-03 00:00:00,23.1,63.9,558,124,7,Active,Active,Active
SNS_000488,Central Secretariat,2026-03-03 00:00:00,22.2,55.1,487,69,5,Active,Active,Active
SNS_000489,Yamuna Bank,2026-03-03 00:00:00,21.0,57.6,557,127,0,Active,Active,Active
SNS_000490,Inderlok,2026-03-03 00:00:00,21.7,49.2,633,92,3,Active,Active,Active
SNS_000491,Rajiv Chowk,2026-03-03 01:00:00,24.1,46.1,583,146,7,Active,Active,Active
SNS_000492,Kashmere Gate,2026-03-03 01:00:00,23.8,47.6,525,116,2,Active,Active,Active
SNS_000493,New Delhi,2026-03-03 01:00:00,21.7,58.3,617,130,5,Active,Active,Active
SNS_000494,Hauz Khas,2026-03-03 01:00:00,23.8,50.6,544,41,10,Active,Active,Active
SNS_000495,Botanical Garden,2026-03-03 01:00:00,21.5,52.7,770,123,2,Active,Active,Active
SNS_000496,Janakpuri West,2026-03-03 01:00:00,22.6,60.2,542,86,5,Active,Active,Active
SNS_000497,Lajpat Nagar,2026-03-03 01:00:00,23.8,57.8,832,89,3,Active,Active,Active
SNS_000498,Central Secretariat,2026-03-03 01:00:00,23.9,45.4,691,102,5,Active,Active,Active
SNS_000499,Yamuna Bank,2026-03-03 01:00:00,22.3,52.9,481,47,0,Active,Active,Active
SNS_000500,Inderlok,2026-03-03 01:00:00,23.8,56.0,834,131,7,Active,Active,Active
SNS_000501,Rajiv Chowk,2026-03-03 02:00:00,24.3,52.8,616,102,8,Active,Active,Active
SNS_000502,Kashmere Gate,2026-03-03 02:00:00,21.8,58.7,465,87,3,Active,Active,Active
SNS_000503,New Delhi,2026-03-03 02:00:00,24.0,54.5,546,126,8,Active,Active,Active
SNS_000504,Hauz Khas,2026-03-03 02:00:00,23.5,53.4,464,134,4,Active,Inactive,Inactive
SNS_000505,Botanical Garden,2026-03-03 02:00:00,22.6,46.8,756,92,4,Active,Active,Active
SNS_000506,Janakpuri West,2026-03-03 02:00:00,21.3,56.8,488,71,8,Active,Active,Active
SNS_000507,Lajpat Nagar,2026-03-03 02:00:00,23.2,52.2,648,142,2,Active,Active,Active
SNS_000508,Central Secretariat,2026-03-03 02:00:00,22.2,54.7,681,75,8,Active,Active,Active
SNS_000509,Yamuna Bank,2026-03-03 02:00:00,23.7,60.3,551,52,4,Active,Active,Active
SNS_000510,Inderlok,2026-03-03 02:00:00,21.3,54.1,548,72,0,Active,Active,Active
SNS_000511,Rajiv Chowk,2026-03-03 03:00:00,22.2,50.4,665,108,9,Active,Active,Active
SNS_000512,Kashmere Gate,2026-03-03 03:00:00,21.0,50.9,848,74,6,Active,Active,Active
SNS_000513,New Delhi,2026-03-03 03:00:00,22.5,51.6,669,117,4,Active,Active,Active
SNS_000514,Hauz Khas,2026-03-03 03:00:00,21.1,63.9,485,119,5,Active,Active,Active
SNS_000515,Botanical Garden,2026-03-03 03:00:00,23.2,55.2,676,122,7,Active,Active,Active
SNS_000516,Janakpuri West,2026-03-03 03:00:00,22.0,59.7,599,108,2,Active,Active,Active
SNS_000517,Lajpat Nagar,2026-03-03 03:00:00,22.6,56.5,520,108,6,Active,Active,Active
SNS_000518,Central Secretariat,2026-03-03 03:00:00,23.4,52.7,803,115,10,Active,Active,Active
SNS_000519,Yamuna Bank,2026-03-03 03:00:00,23.6,51.9,658,94,1,Active,Active,Active
