id,train_id,station_name,arrival_time,departure_time,stop_sequence,day_type,platform
SCH_000323,TRN_004,Shakurpur,09:22:05,09:22:35,5,Saturday,2
SCH_000324,TRN_004,Punjabi Bagh West,09:24:59,09:25:29,6,Saturday,1
SCH_000325,TRN_004,ESI Basaidarapur,09:27:34,09:28:04,7,Saturday,2
SCH_000326,TRN_004,Rajouri Garden,09:30:27,09:30:57,8,Saturday,1
SCH_000327,TRN_004,Mayapuri Cantonment,09:33:11,09:33:41,9,Saturday,2
SCH_000328,TRN_004,Delhi Cantt,09:35:42,09:36:12,10,Saturday,1
SCH_000329,TRN_004,Durgabai Deshmukh South Campus,09:38:32,09:39:02,11,Saturday,2
SCH_000330,TRN_004,Sir M. Vishveshwaraya Moti Bagh,09:42:01,09:42:31,12,Saturday,1
SCH_000331,TRN_004,Bhikaji Cama Place,09:44:37,09:45:07,13,Saturday,2
SCH_000332,TRN_004,Sarojini Nagar,09:48:00,09:48:30,14,Saturday,1
SCH_000333,TRN_004,Dilli Haat - INA,09:51:15,09:51:45,15,Saturday,2
SCH_000334,TRN_004,South Extension,09:54:26,09:54:56,16,Saturday,1
SCH_000335,TRN_004,Lajpat Nagar,09:57:17,09:57:47,17,Saturday,2
SCH_000336,TRN_004,Vinobapuri,10:00:37,10:01:07,18,Saturday,1
SCH_000337,TRN_004,Ashram,10:03:16,10:03:46,19,Saturday,2
SCH_000338,TRN_004,Hazrat Nizamuddin,10:05:54,10:06:24,20,Saturday,1
SCH_000339,TRN_004,Mayur Vihar-I,10:08:26,10:08:56,21,Saturday,2
SCH_000340,TRN_004,Mayur Vihar Pocket 1,10:11:14,10:11:44,22,Saturday,1
SCH_000341,TRN_004,Trilokpuri Sanjay Lake,10:14:42,10:15:12,23,Saturday,2
SCH_000342,TRN_004,East Vinod Nagar - Mayur Vihar-II,10:18:05,10:18:35,24,Saturday,1
SCH_000343,TRN_004,Mandawali - West Vinod Nagar,10:21:05,10:21:35,25,Saturday,2
SCH_000344,TRN_004,IP Extension,10:24:19,10:24:49,26,Saturday,1
SCH_000345,TRN_004,Anand Vihar ISBT,10:27:42,10:28:12,27,Saturday,2
SCH_000346,TRN_004,Karkarduma,10:30:20,10:30:50,28,Saturday,1
SCH_000347,TRN_004,Karkarduma Court,10:33:38,10:34:08,29,Saturday,2
SCH_000348,TRN_004,Krishna Nagar,10:36:53,10:37:23,30,Saturday,1
SCH_000349,TRN_004,East Azad Nagar,10:39:53,10:40:23,31,Saturday,2
SCH_000350,TRN_004,Jafrabad,10:42:51,10:43:21,32,Saturday,1
SCH_000351,TRN_004,Maujpur - Babarpur,10:46:00,10:46:30,33,Saturday,2
SCH_000352,TRN_004,Gokulpuri,10:48:30,10:49:00,34,Saturday,1
SCH_000353,TRN_004,Johri Enclave,10:51:57,10:52:27,35,Saturday,2
SCH_000354,TRN_004,Shiv Vihar,10:54:32,10:56:32,36,Saturday,1
SCH_000355,TRN_004,Majlis Park,09:09:00,09:11:00,1,Sunday,2
SCH_000356,TRN_004,Azadpur,09:13:16,09:13:46,2,Sunday,1
SCH_000357,TRN_004,Shalimar Bagh,09:15:59,09:16:29,3,Sunday,2
SCH_000358,TRN_004,Netaji Subhash Place,09:19:22,09:19:52,4,Sunday,1
SCH_000359,TRN_004,Shakurpur,09:22:01,09:22:31,5,Sunday,2
SCH_000360,TRN_004,Punjabi Bagh West,09:25:06,09:25:36,6,Sunday,1
SCH_000361,TRN_004,ESI Basaidarapur,09:28:36,09:29:06,7,Sunday,2
SCH_000362,TRN_004,Rajouri Garden,09:31:52,09:32:22,8,Sunday,1
SCH_000363,TRN_004,Mayapuri Cantonment,09:35:00,09:35:30,9,Sunday,2
SCH_000364,TRN_004,Delhi Cantt,09:38:03,09:38:33,10,Sunday,1
SCH_000365,TRN_004,Durgabai Deshmukh South Campus,09:41:00,09:41:30,11,Sunday,2
SCH_000366,TRN_004,Sir M. Vishveshwaraya Moti Bagh,09:43:37,09:44:07,12,Sunday,1
SCH_000367,TRN_004,Bhikaji Cama Place,09:46:56,09:47:26,13,Sunday,2
SCH_000368,TRN_004,Sarojini Nagar,09:49:44,09:50:14,14,Sunday,1
SCH_000369,TRN_004,Dilli Haat - INA,09:52:29,09:52:59,15,Sunday,2
SCH_000370,TRN_004,South Extension,09:55:18,09:55:48,16,Sunday,1
SCH_000371,TRN_004,Lajpat Nagar,09:57:55,09:58:25,17,Sunday,2
SCH_000372,TRN_004,Vinobapuri,10:00:28,10:00:58,18,Sunday,1
SCH_000373,TRN_004,Ashram,10:03:13,10:03:43,19,Sunday,2
SCH_000374,TRN_004,Hazrat Nizamuddin,10:06:09,10:06:39,20,Sunday,1
SCH_000375,TRN_004,Mayur Vihar-I,10:09:19,10:09:49,21,Sunday,2
SCH_000376,TRN_004,Mayur Vihar Pocket 1,10:12:39,10:13:09,22,Sunday,1
SCH_000377,TRN_004,Trilokpuri Sanjay Lake,10:15:48,10:16:18,23,Sunday,2
SCH_000378,TRN_004,East Vinod Nagar - Mayur Vihar-II,10:18:47,10:19:17,24,Sunday,1
SCH_000379,TRN_004,Mandawali - West Vinod Nagar,10:21:21,10:21:51,25,Sunday,2
SCH_000380,TRN_004,IP Extension,10:23:58,10:24:28,26,Sunday,1
SCH_000381,TRN_004,Anand Vihar ISBT,10:27:21,10:27:51,27,Sunday,2
SCH_000382,TRN_004,Karkarduma,10:30:48,10:31:18,28,Sunday,1
SCH_000383,TRN_004,Karkarduma Court,10:33:49,10:34:19,29,Sunday,2
SCH_000384,TRN_004,Krishna Nagar,10:36:57,10:37:27,30,Sunday,1
SCH_000385,TRN_004,East Azad Nagar,10:40:01,10:40:31,31,Sunday,2
SCH_000386,TRN_004,Jafrabad,10:42:32,10:43:02,32,Sunday,1
SCH_000387,TRN_004,Maujpur - Babarpur,10:45:42,10:46:12,33,Sunday,2
SCH_000388,TRN_004,Gokulpuri,10:48:44,10:49:14,34,Sunday,1
SCH_000389,TRN_004,Johri Enclave,10:51:50,10:52:20,35,Sunday,2
SCH_000390,TRN_004,Shiv Vihar,10:54:35,10:56:35,36,Sunday,1
SCH_000391,TRN_005,Samaypur Badli,10:12:00,10:14:00,1,Weekday,2
SCH_000392,TRN_005,"Rohini Sector 18, 19",10:16:09,10:16:39,2,Weekday,1
SCH_000393,TRN_005,Haiderpur Badli Mor,10:18:57,10:19:27,3,Weekday,2
SCH_000394,TRN_005,Jahangirpuri,10:21:54,10:22:24,4,Weekday,1
SCH_000395,TRN_005,Adarsh Nagar,10:24:24,10:24:54,5,Weekday,2
SCH_000396,TRN_005,Azadpur,10:27:33,10:28:03,6,Weekday,1
SCH_000397,TRN_005,Model Town,10:30:25,10:30:55,7,Weekday,2
SCH_000398,TRN_005,GTB Nagar,10:33:10,10:33:40,8,Weekday,1
SCH_000399,TRN_005,Vishwa Vidyalaya,10:36:16,10:36:46,9,Weekday,2
SCH_000400,TRN_005,Vidhan Sabha,10:39:12,10:39:42,10,Weekday,1
SCH_000401,TRN_005,Civil Lines,10:41:53,10:42:23,11,Weekday,2
SCH_000402,TRN_005,Kashmere Gate,10:45:05,10:45:35,12,Weekday,1
SCH_000403,TRN_005,Chandni Chowk,10:48:17,10:48:47,13,Weekday,2
SCH_000404,TRN_005,Chawri Bazar,10:50:52,10:51:22,14,Weekday,1
SCH_000405,TRN_005,New Delhi,10:53:55,10:54:25,15,Weekday,2
SCH_000406,TRN_005,Rajiv Chowk,10:56:48,10:57:18,16,Weekday,1
SCH_000407,TRN_005,Patel Chowk,10:59:22,10:59:52,17,Weekday,2
SCH_000408,TRN_005,Central Secretariat,11:02:25,11:02:55,18,Weekday,1
SCH_000409,TRN_005,Udyog Bhawan,11:05:29,11:05:59,19,Weekday,2
SCH_000410,TRN_005,Lok Kalyan Marg,11:08:31,11:09:01,20,Weekday,1
SCH_000411,TRN_005,Jor Bagh,11:11:51,11:12:21,21,Weekday,2
SCH_000412,TRN_005,Dilli Haat - INA,11:14:53,11:15:23,22,Weekday,1
SCH_000413,TRN_005,AIIMS,11:17:58,11:18:28,23,Weekday,2
SCH_000414,TRN_005,Green Park,11:20:29,11:20:59,24,Weekday,1
SCH_000415,TRN_005,Hauz Khas,11:23:23,11:23:53,25,Weekday,2
SCH_000416,TRN_005,Malviya Nagar,11:26:48,11:27:18,26,Weekday,1
SCH_000417,TRN_005,Saket,11:29:48,11:30:18,27,Weekday,2
SCH_000418,TRN_005,Qutab Minar,11:32:20,11:32:50,28,Weekday,1
SCH_000419,TRN_005,Chhattarpur,11:35:30,11:36:00,29,Weekday,2
SCH_000420,TRN_005,Sultanpur,11:38:24,11:38:54,30,Weekday,1
SCH_000421,TRN_005,Ghitorni,11:41:17,11:41:47,31,Weekday,2
SCH_000422,TRN_005,Arjan Garh,11:44:03,11:44:33,32,Weekday,1
SCH_000423,TRN_005,Guru Dronacharya,11:47:20,11:47:50,33,Weekday,2
SCH_000424,TRN_005,Sikanderpur,11:49:51,11:50:21,34,Weekday,1
SCH_000425,TRN_005,MG Road,11:52:43,11:53:13,35,Weekday,2
SCH_000426,TRN_005,IFFCO Chowk,11:56:03,11:56:33,36,Weekday,1
SCH_000427,TRN_005,Millennium City Centre Gurugram,11:58:37,12:00:37,37,Weekday,2
SCH_000428,TRN_005,Samaypur Badli,10:12:00,10:14:00,1,Saturday,2
SCH_000429,TRN_005,"Rohini Sector 18, 19",10:16:15,10:16:45,2,Saturday,1
SCH_000430,TRN_005,Haiderpur Badli Mor,10:19:31,10:20:01,3,Saturday,2
SCH_000431,TRN_005,Jahangirpuri,10:22:43,10:23:13,4,Saturday,1
SCH_000432,TRN_005,Adarsh Nagar,10:25:53,10:26:23,5,Saturday,2
SCH_000433,TRN_005,Azadpur,10:28:29,10:28:59,6,Saturday,1
SCH_000434,TRN_005,Model Town,10:31:48,10:32:18,7,Saturday,2
SCH_000435,TRN_005,GTB Nagar,10:34:55,10:35:25,8,Saturday,1
SCH_000436,TRN_005,Vishwa Vidyalaya,10:38:12,10:38:42,9,Saturday,2
SCH_000437,TRN_005,Vidhan Sabha,10:41:30,10:42:00,10,Saturday,1
SCH_000438,TRN_005,Civil Lines,10:44:21,10:44:51,11,Saturday,2
SCH_000439,TRN_005,Kashmere Gate,10:46:59,10:47:29,12,Saturday,1
SCH_000440,TRN_005,Chandni Chowk,10:49:31,10:50:01,13,Saturday,2
SCH_000441,TRN_005,Chawri Bazar,10:52:23,10:52:53,14,Saturday,1
SCH_000442,TRN_005,New Delhi,10:55:27,10:55:57,15,Saturday,2
SCH_000443,TRN_005,Rajiv Chowk,10:58:18,10:58:48,16,Saturday,1
SCH_000444,TRN_005,Patel Chowk,11:01:40,11:02:10,17,Saturday,2
SCH_000445,TRN_005,Central Secretariat,11:04:51,11:05:21,18,Saturday,1
SCH_000446,TRN_005,Udyog Bhawan,11:07:32,11:08:02,19,Saturday,2
SCH_000447,TRN_005,Lok Kalyan Marg,11:10:55,11:11:25,20,Saturday,1
SCH_000448,TRN_005,Jor Bagh,11:14:14,11:14:44,21,Saturday,2
SCH_000449,TRN_005,Dilli Haat - INA,11:17:27,11:17:57,22,Saturday,1
SCH_000450,TRN_005,AIIMS,11:20:26,11:20:56,23,Saturday,2
SCH_000451,TRN_005,Green Park,11:23:40,11:24:10,24,Saturday,1
SCH_000452,TRN_005,Hauz Khas,11:26:40,11:27:10,25,Saturday,2
SCH_000453,TRN_005,Malviya Nagar,11:29:50,11:30:20,26,Saturday,1
SCH_000454,TRN_005,Saket,11:32:31,11:33:01,27,Saturday,2
SCH_000455,TRN_005,Qutab Minar,11:35:52,11:36:22,28,Saturday,1
SCH_000456,TRN_005,Chhattarpur,11:38:30,11:39:00,29,Saturday,2
SCH_000457,TRN_005,Sultanpur,11:41:04,11:41:34,30,Saturday,1
SCH_000458,TRN_005,Ghitorni,11:44:19,11:44:49,31,Saturday,2
SCH_000459,TRN_005,Arjan Garh,11:47:38,11:48:08,32,Saturday,1
SCH_000460,TRN_005,Guru Dronacharya,11:51:08,11:51:38,33,Saturday,2
SCH_000461,TRN_005,Sikanderpur,11:54:07,11:54:37,34,Saturday,1
SCH_000462,TRN_005,MG Road,11:56:39,11:57:09,35,Saturday,2
SCH_000463,TRN_005,IFFCO Chowk,11:59:27,11:59:57,36,Saturday,1
SCH_000464,TRN_005,Millennium City Centre Gurugram,12:02:09,12:04:09,37,Saturday,2
SCH_000465,TRN_005,Samaypur Badli,10:12:00,10:14:00,1,Sunday,2
SCH_000466,TRN_005,"Rohini Sector 18, 19",10:16:50,10:17:20,2,Sunday,1
SCH_000467,TRN_005,Haiderpur Badli Mor,10:19:32,10:20:02,3,Sunday,2
SCH_000468,TRN_005,Jahangirpuri,10:22:58,10:23:28,4,Sunday,1
SCH_000469,TRN_005,Adarsh Nagar,10:25:30,10:26:00,5,Sunday,2
SCH_000470,TRN_005,Azadpur,10:28:20,10:28:50,6,Sunday,1
SCH_000471,TRN_005,Model Town,10:31:49,10:32:19,7,Sunday,2
SCH_000472,TRN_005,GTB Nagar,10:34:38,10:35:08,8,Sunday,1
SCH_000473,TRN_005,Vishwa Vidyalaya,10:37:40,10:38:10,9,Sunday,2
SCH_000474,TRN_005,Vidhan Sabha,10:40:35,10:41:05,10,Sunday,1
SCH_000475,TRN_005,Civil Lines,10:43:57,10:44:27,11,Sunday,2
SCH_000476,TRN_005,Kashmere Gate,10:47:01,10:47:31,12,Sunday,1
SCH_000477,TRN_005,Chandni Chowk,10:50:01,10:50:31,13,Sunday,2
SCH_000478,TRN_005,Chawri Bazar,10:52:47,10:53:17,14,Sunday,1
SCH_000479,TRN_005,New Delhi,10:55:19,10:55:49,15,Sunday,2
SCH_000480,TRN_005,Rajiv Chowk,10:58:37,10:59:07,16,Sunday,1
SCH_000481,TRN_005,Patel Chowk,11:01:48,11:02:18,17,Sunday,2
SCH_000482,TRN_005,Central Secretariat,11:04:30,11:05:00,18,Sunday,1
SCH_000483,TRN_005,Udyog Bhawan,11:07:18,11:07:48,19,Sunday,2
SCH_000484,TRN_005,Lok Kalyan Marg,11:10:10,11:10:40,20,Sunday,1
SCH_000485,TRN_005,Jor Bagh,11:13:35,11:14:05,21,Sunday,2
SCH_000486,TRN_005,Dilli Haat - INA,11:16:54,11:17:24,22,Sunday,1
SCH_000487,TRN_005,AIIMS,11:19:27,11:19:57,23,Sunday,2
SCH_000488,TRN_005,Green Park,11:22:52,11:23:22,24,Sunday,1
SCH_000489,TRN_005,Hauz Khas,11:26:03,11:26:33,25,Sunday,2
SCH_000490,TRN_005,Malviya Nagar,11:28:54,11:29:24,26,Sunday,1
SCH_000491,TRN_005,Saket,11:31:41,11:32:11,27,Sunday,2
SCH_000492,TRN_005,Qutab Minar,11:34:18,11:34:48,28,Sunday,1
SCH_000493,TRN_005,Chhattarpur,11:37:39,11:38:09,29,Sunday,2
SCH_000494,TRN_005,Sultanpur,11:40:32,11:41:02,30,Sunday,1
SCH_000495,TRN_005,Ghitorni,11:43:29,11:43:59,31,Sunday,2
SCH_000496,TRN_005,Arjan Garh,11:46:55,11:47:25,32,Sunday,1
SCH_000497,TRN_005,Guru Dronacharya,11:49:50,11:50:20,33,Sunday,2
SCH_000498,TRN_005,Sikanderpur,11:53:07,11:53:37,34,Sunday,1
SCH_000499,TRN_005,MG Road,11:56:05,11:56:35,35,Sunday,2
SCH_000500,TRN_005,IFFCO Chowk,11:59:32,12:00:02,36,Sunday,1
SCH_000501,TRN_005,Millennium City Centre Gurugram,12:02:26,12:04:26,37,Sunday,2
SCH_000502,TRN_006,Majlis Park,11:15:00,11:17:00,1,Weekday,2
SCH_000503,TRN_006,Azadpur,11:19:11,11:19:41,2,Weekday,1
SCH_000504,TRN_006,Shalimar Bagh,11:22:12,11:22:42,3,Weekday,2
SCH_000505,TRN_006,Netaji Subhash Place,11:25:26,11:25:56,4,Weekday,1
SCH_000506,TRN_006,Shakurpur,11:28:27,11:28:57,5,Weekday,2
SCH_000507,TRN_006,Punjabi Bagh West,11:31:20,11:31:50,6,Weekday,1
SCH_000508,TRN_006,ESI Basaidarapur,11:34:49,11:35:19,7,Weekday,2
SCH_000509,TRN_006,Rajouri Garden,11:38:10,11:38:40,8,Weekday,1
SCH_000510,TRN_006,Mayapuri Cantonment,11:41:13,11:41:43,9,Weekday,2
SCH_000511,TRN_006,Delhi Cantt,11:44:00,11:44:30,10,Weekday,1
SCH_000512,TRN_006,Durgabai Deshmukh South Campus,11:47:21,11:47:51,11,Weekday,2
SCH_000513,TRN_006,Sir M. Vishveshwaraya Moti Bagh,11:49:56,11:50:26,12,Weekday,1
SCH_000514,TRN_006,Bhikaji Cama Place,11:53:12,11:53:42,13,Weekday,2
SCH_000515,TRN_006,Sarojini Nagar,11:56:09,11:56:39,14,Weekday,1
SCH_000516,TRN_006,Dilli Haat - INA,11:58:44,11:59:14,15,Weekday,2
SCH_000517,TRN_006,South Extension,12:01:41,12:02:11,16,Weekday,1
SCH_000518,TRN_006,Lajpat Nagar,12:04:49,12:05:19,17,Weekday,2
SCH_000519,TRN_006,Vinobapuri,12:08:11,12:08:41,18,Weekday,1
SCH_000520,TRN_006,Ashram,12:10:52,12:11:22,19,Weekday,2
SCH_000521,TRN_006,Hazrat Nizamuddin,12:13:56,12:14:26,20,Weekday,1
SCH_000522,TRN_006,Mayur Vihar-I,12:16:44,12:17:14,21,Weekday,2
SCH_000523,TRN_006,Mayur Vihar Pocket 1,12:19:34,12:20:04,22,Weekday,1
SCH_000524,TRN_006,Trilokpuri Sanjay Lake,12:22:10,12:22:40,23,Weekday,2
SCH_000525,TRN_006,East Vinod Nagar - Mayur Vihar-II,12:24:45,12:25:15,24,Weekday,1
SCH_000526,TRN_006,Mandawali - West Vinod Nagar,12:27:35,12:28:05,25,Weekday,2
SCH_000527,TRN_006,IP Extension,12:30:47,12:31:17,26,Weekday,1
SCH_000528,TRN_006,Anand Vihar ISBT,12:33:35,12:34:05,27,Weekday,2
SCH_000529,TRN_006,Karkarduma,12:36:24,12:36:54,28,Weekday,1
SCH_000530,TRN_006,Karkarduma Court,12:39:22,12:39:52,29,Weekday,2
SCH_000531,TRN_006,Krishna Nagar,12:42:30,12:43:00,30,Weekday,1
SCH_000532,TRN_006,East Azad Nagar,12:45:45,12:46:15,31,Weekday,2
SCH_000533,TRN_006,Jafrabad,12:48:42,12:49:12,32,Weekday,1
SCH_000534,TRN_006,Maujpur - Babarpur,12:51:22,12:51:52,33,Weekday,2
SCH_000535,TRN_006,Gokulpuri,12:54:36,12:55:06,34,Weekday,1
SCH_000536,TRN_006,Johri Enclave,12:57:34,12:58:04,35,Weekday,2
SCH_000537,TRN_006,Shiv Vihar,13:00:26,13:02:26,36,Weekday,1
SCH_000538,TRN_006,Majlis Park,11:15:00,11:17:00,1,Saturday,2
SCH_000539,TRN_006,Azadpur,11:19:02,11:19:32,2,Saturday,1
SCH_000540,TRN_006,Shalimar Bagh,11:22:18,11:22:48,3,Saturday,2
SCH_000541,TRN_006,Netaji Subhash Place,11:25:43,11:26:13,4,Saturday,1
SCH_000542,TRN_006,Shakurpur,11:29:11,11:29:41,5,Saturday,2
SCH_000543,TRN_006,Punjabi Bagh West,11:32:03,11:32:33,6,Saturday,1
SCH_000544,TRN_006,ESI Basaidarapur,11:35:12,11:35:42,7,Saturday,2
SCH_000545,TRN_006,Rajouri Garden,11:38:09,11:38:39,8,Saturday,1
SCH_000546,TRN_006,Mayapuri Cantonment,11:40:56,11:41:26,9,Saturday,2
SCH_000547,TRN_006,Delhi Cantt,11:44:06,11:44:36,10,Saturday,1
SCH_000548,TRN_006,Durgabai Deshmukh South Campus,11:47:26,11:47:56,11,Saturday,2
SCH_000549,TRN_006,Sir M. Vishveshwaraya Moti Bagh,11:50:56,11:51:26,12,Saturday,1
SCH_000550,TRN_006,Bhikaji Cama Place,11:53:29,11:53:59,13,Saturday,2
SCH_000551,TRN_006,Sarojini Nagar,11:56:03,11:56:33,14,Saturday,1
SCH_000552,TRN_006,Dilli Haat - INA,11:59:15,11:59:45,15,Saturday,2
SCH_000553,TRN_006,South Extension,12:02:25,12:02:55,16,Saturday,1
SCH_000554,TRN_006,Lajpat Nagar,12:05:20,12:05:50,17,Saturday,2
SCH_000555,TRN_006,Vinobapuri,12:08:13,12:08:43,18,Saturday,1
SCH_000556,TRN_006,Ashram,12:11:15,12:11:45,19,Saturday,2
SCH_000557,TRN_006,Hazrat Nizamuddin,12:14:36,12:15:06,20,Saturday,1
SCH_000558,TRN_006,Mayur Vihar-I,12:17:53,12:18:23,21,Saturday,2
SCH_000559,TRN_006,Mayur Vihar Pocket 1,12:21:06,12:21:36,22,Saturday,1
SCH_000560,TRN_006,Trilokpuri Sanjay Lake,12:23:46,12:24:16,23,Saturday,2
SCH_000561,TRN_006,East Vinod Nagar - Mayur Vihar-II,12:27:16,12:27:46,24,Saturday,1
SCH_000562,TRN_006,Mandawali - West Vinod Nagar,12:29:47,12:30:17,25,Saturday,2
SCH_000563,TRN_006,IP Extension,12:32:26,12:32:56,26,Saturday,1
SCH_000564,TRN_006,Anand Vihar ISBT,12:35:50,12:36:20,27,Saturday,2
SCH_000565,TRN_006,Karkarduma,12:38:58,12:39:28,28,Saturday,1
SCH_000566,TRN_006,Karkarduma Court,12:42:11,12:42:41,29,Saturday,2
SCH_000567,TRN_006,Krishna Nagar,12:45:31,12:46:01,30,Saturday,1
SCH_000568,TRN_006,East Azad Nagar,12:48:29,12:48:59,31,Saturday,2
SCH_000569,TRN_006,Jafrabad,12:51:01,12:51:31,32,Saturday,1
SCH_000570,TRN_006,Maujpur - Babarpur,12:53:39,12:54:09,33,Saturday,2
SCH_000571,TRN_006,Gokulpuri,12:56:13,12:56:43,34,Saturday,1
SCH_000572,TRN_006,Johri Enclave,12:58:58,12:59:28,35,Saturday,2
SCH_000573,TRN_006,Shiv Vihar,13:02:17,13:04:17,36,Saturday,1
SCH_000574,TRN_006,Majlis Park,11:15:00,11:17:00,1,Sunday,2
SCH_000575,TRN_006,Azadpur,11:19:23,11:19:53,2,Sunday,1
SCH_000576,TRN_006,Shalimar Bagh,11:22:16,11:22:46,3,Sunday,2
SCH_000577,TRN_006,Netaji Subhash Place,11:25:10,11:25:40,4,Sunday,1
SCH_000578,TRN_006,Shakurpur,11:28:40,11:29:10,5,Sunday,2
SCH_000579,TRN_006,Punjabi Bagh West,11:31:46,11:32:16,6,Sunday,1
SCH_000580,TRN_006,ESI Basaidarapur,11:34:18,11:34:48,7,Sunday,2
SCH_000581,TRN_006,Rajouri Garden,11:37:26,11:37:56,8,Sunday,1
SCH_000582,TRN_006,Mayapuri Cantonment,11:40:05,11:40:35,9,Sunday,2
SCH_000583,TRN_006,Delhi Cantt,11:43:18,11:43:48,10,Sunday,1
SCH_000584,TRN_006,Durgabai Deshmukh South Campus,11:46:16,11:46:46,11,Sunday,2
SCH_000585,TRN_006,Sir M. Vishveshwaraya Moti Bagh,11:49:46,11:50:16,12,Sunday,1
SCH_000586,TRN_006,Bhikaji Cama Place,11:52:39,11:53:09,13,Sunday,2
SCH_000587,TRN_006,Sarojini Nagar,11:55:32,11:56:02,14,Sunday,1
SCH_000588,TRN_006,Dilli Haat - INA,11:58:30,11:59:00,15,Sunday,2
SCH_000589,TRN_006,South Extension,12:01:48,12:02:18,16,Sunday,1
SCH_000590,TRN_006,Lajpat Nagar,12:04:22,12:04:52,17,Sunday,2
SCH_000591,TRN_006,Vinobapuri,12:07:28,12:07:58,18,Sunday,1
SCH_000592,TRN_006,Ashram,12:10:06,12:10:36,19,Sunday,2
SCH_000593,TRN_006,Hazrat Nizamuddin,12:13:09,12:13:39,20,Sunday,1
SCH_000594,TRN_006,Mayur Vihar-I,12:16:02,12:16:32,21,Sunday,2
SCH_000595,TRN_006,Mayur Vihar Pocket 1,12:18:57,12:19:27,22,Sunday,1
SCH_000596,TRN_006,Trilokpuri Sanjay Lake,12:21:47,12:22:17,23,Sunday,2
SCH_000597,TRN_006,East Vinod Nagar - Mayur Vihar-II,12:24:58,12:25:28,24,Sunday,1
SCH_000598,TRN_006,Mandawali - West Vinod Nagar,12:27:45,12:28:15,25,Sunday,2
SCH_000599,TRN_006,IP Extension,12:30:30,12:31:00,26,Sunday,1
SCH_000600,TRN_006,Anand Vihar ISBT,12:33:07,12:33:37,27,Sunday,2
SCH_000601,TRN_006,Karkarduma,12:35:38,12:36:08,28,Sunday,1
SCH_000602,TRN_006,Karkarduma Court,12:38:55,12:39:25,29,Sunday,2
SCH_000603,TRN_006,Krishna Nagar,12:41:36,12:42:06,30,Sunday,1
SCH_000604,TRN_006,East Azad Nagar,12:44:37,12:45:07,31,Sunday,2
SCH_000605,TRN_006,Jafrabad,12:47:40,12:48:10,32,Sunday,1
SCH_000606,TRN_006,Maujpur - Babarpur,12:50:34,12:51:04,33,Sunday,2
SCH_000607,TRN_006,Gokulpuri,12:54:02,12:54:32,34,Sunday,1
SCH_000608,TRN_006,Johri Enclave,12:57:07,12:57:37,35,Sunday,2
SCH_000609,TRN_006,Shiv Vihar,12:59:44,13:01:44,36,Sunday,1
SCH_000610,TRN_007,Shaheed Sthal,12:18:00,12:20:00,1,Weekday,2
SCH_000611,TRN_007,Hindon River,12:22:49,12:23:19,2,Weekday,1
SCH_000612,TRN_007,Arthala,12:25:35,12:26:05,3,Weekday,2
SCH_000613,TRN_007,Mohan Nagar,12:28:50,12:29:20,4,Weekday,1
SCH_000614,TRN_007,Shyam Park,12:31:48,12:32:18,5,Weekday,2
SCH_000615,TRN_007,Major Mohit Sharma Rajendra Nagar,12:34:31,12:35:01,6,Weekday,1
SCH_000616,TRN_007,Raj Bagh,12:37:40,12:38:10,7,Weekday,2
SCH_000617,TRN_007,Shaheed Nagar,12:40:28,12:40:58,8,Weekday,1
SCH_000618,TRN_007,Dilshad Garden,12:43:42,12:44:12,9,Weekday,2
SCH_000619,TRN_007,Jhilmil,12:47:10,12:47:40,10,Weekday,1
SCH_000620,TRN_007,Mansarovar Park,12:50:11,12:50:41,11,Weekday,2
SCH_000621,TRN_007,Shahdara,12:52:53,12:53:23,12,Weekday,1
SCH_000622,TRN_007,Welcome,12:55:30,12:56:00,13,Weekday,2
SCH_000623,TRN_007,Seelampur,12:58:08,12:58:38,14,Weekday,1
SCH_000624,TRN_007,Shastri Park,13:01:32,13:02:02,15,Weekday,2
SCH_000625,TRN_007,Kashmere Gate,13:04:06,13:04:36,16,Weekday,1
SCH_000626,TRN_007,Tis Hazari,13:07:04,13:07:34,17,Weekday,2
SCH_000627,TRN_007,Pul Bangash,13:09:45,13:10:15,18,Weekday,1
SCH_000628,TRN_007,Pratap Nagar,13:13:12,13:13:42,19,Weekday,2
SCH_000629,TRN_007,Shastri Nagar,13:16:27,13:16:57,20,Weekday,1
SCH_000630,TRN_007,Inderlok,13:19:25,13:19:55,21,Weekday,2
SCH_000631,TRN_007,Kanhaiya Nagar,13:22:00,13:22:30,22,Weekday,1
SCH_000632,TRN_007,Keshav Puram,13:25:21,13:25:51,23,Weekday,2
SCH_000633,TRN_007,Netaji Subhash Place,13:28:34,13:29:04,24,Weekday,1
SCH_000634,TRN_007,Kohat Enclave,13:31:58,13:32:28,25,Weekday,2
SCH_000635,TRN_007,Pitampura,13:34:48,13:35:18,26,Weekday,1
SCH_000636,TRN_007,Rohini East,13:38:00,13:38:30,27,Weekday,2
SCH_000637,TRN_007,Rohini West,13:40:52,13:41:22,28,Weekday,1
SCH_000638,TRN_007,Rithala,13:44:07,13:46:07,29,Weekday,2
SCH_000639,TRN_007,Shaheed Sthal,12:18:00,12:20:00,1,Saturday,2
SCH_000640,TRN_007,Hindon River,12:22:35,12:23:05,2,Saturday,1
SCH_000641,TRN_007,Arthala,12:25:39,12:26:09,3,Saturday,2
