id,train_id,station_name,timestamp,occupancy,capacity,occupancy_percentage,crowd_level
REC_000297,TRN_186,Mandi House,2026-03-22 17:38:00,1955,2200,88.86,High
REC_000298,TRN_132,Jhandewalan,2026-03-24 14:12:00,1426,2200,64.82,Medium
REC_000299,TRN_175,Sikanderpur,2026-03-16 20:58:00,2358,2200,107.18,Critical
REC_000300,TRN_161,South Extension,2026-03-19 19:41:00,1846,1800,102.56,Critical
REC_000301,TRN_137,Shyam Park,2026-03-14 22:54:00,703,2400,29.29,Low
REC_000302,TRN_085,Sant Surdas (Sihi),2026-03-26 16:32:00,987,2200,44.86,Medium
REC_000303,TRN_088,Jasola Apollo,2026-03-13 08:02:00,1351,1500,90.07,High
REC_000304,TRN_025,IFFCO Chowk,2026-03-23 09:04:00,1387,1800,77.06,High
REC_000305,TRN_153,Noida City Centre,2026-03-24 15:38:00,1145,2200,52.05,Medium
REC_000306,TRN_076,Mohan Estate,2026-03-17 17:46:00,1577,1500,105.13,Critical
REC_000307,TRN_024,Lok Kalyan Marg,2026-03-01 11:33:00,305,1800,16.94,Low
REC_000308,TRN_127,Subhash Nagar,2026-03-30 20:13:00,2071,2400,86.29,High
REC_000309,TRN_174,Chirag Delhi,2026-03-04 22:34:00,1072,2400,44.67,Medium
REC_000310,TRN_122,Sarita Vihar,2026-03-21 20:16:00,1562,2200,71.0,Medium
REC_000311,TRN_040,Kalindi Kunj,2026-03-28 19:22:00,1738,1800,96.56,Critical
REC_000312,TRN_064,Yamuna Bank,2026-03-16 07:45:00,544,2400,22.67,Low
REC_000313,TRN_141,Escorts Mujesar,2026-03-11 12:42:00,275,1500,18.33,Low
REC_000314,TRN_115,Dwarka Sector 9,2026-03-26 17:47:00,1345,1800,74.72,Medium
REC_000315,TRN_092,Rithala,2026-03-20 16:08:00,522,2200,23.73,Low
REC_000316,TRN_186,Uttam Nagar West,2026-03-13 18:45:00,1720,2200,78.18,High
REC_000317,TRN_096,South Extension,2026-03-17 18:55:00,2475,2400,103.12,Critical
REC_000318,TRN_039,AIIMS,2026-03-12 14:42:00,595,1500,39.67,Low
REC_000319,TRN_016,Shyam Park,2026-03-16 08:46:00,1182,1500,78.8,High
REC_000320,TRN_081,Anand Vihar ISBT,2026-03-01 17:36:00,1644,1800,91.33,High
REC_000321,TRN_076,Khan Market,2026-03-23 09:59:00,1284,1500,85.6,High
REC_000322,TRN_097,Lok Kalyan Marg,2026-03-22 06:08:00,1071,2200,48.68,Medium
REC_000323,TRN_185,Ashram,2026-03-22 10:25:00,2208,2200,100.36,Critical
REC_000324,TRN_166,Kalkaji Mandir,2026-03-26 16:54:00,1012,1500,67.47,Medium
REC_000325,TRN_048,"Rohini Sector 18, 19",2026-03-09 18:51:00,1941,2200,88.23,High
REC_000326,TRN_192,Janpath,2026-03-16 08:17:00,1096,1500,73.07,Medium
REC_000327,TRN_050,Kalkaji Mandir,2026-03-01 18:02:00,2424,2400,101.0,Critical
REC_000328,TRN_181,Mayur Vihar Pocket 1,2026-03-30 13:23:00,1373,2200,62.41,Medium
REC_000329,TRN_097,Kashmere Gate,2026-03-30 21:20:00,1473,2200,66.95,Medium
REC_000330,TRN_008,Vasant Vihar,2026-03-13 20:08:00,1210,1500,80.67,High
REC_000331,TRN_161,Azadpur,2026-03-04 08:13:00,1818,1800,101.0,Critical
REC_000332,TRN_108,Noida Sector 52,2026-03-11 19:13:00,2570,2400,107.08,Critical
REC_000333,TRN_172,Khan Market,2026-03-22 20:29:00,1549,1800,86.06,High
REC_000334,TRN_005,Malviya Nagar,2026-03-12 20:21:00,1602,2200,72.82,Medium
REC_000335,TRN_105,Dwarka Sector 9,2026-03-17 15:17:00,775,1500,51.67,Medium
REC_000336,TRN_023,Durgabai Deshmukh South Campus,2026-03-27 19:13:00,1057,1500,70.47,Medium
REC_000337,TRN_138,Kashmere Gate,2026-03-30 06:07:00,1146,1800,63.67,Medium
REC_000338,TRN_062,Rohini East,2026-03-29 19:17:00,1274,1800,70.78,Medium
REC_000339,TRN_135,Mewala Maharajpur,2026-03-30 11:53:00,912,1500,60.8,Medium
REC_000340,TRN_027,Mayur Vihar Pocket 1,2026-03-14 15:09:00,1079,1800,59.94,Medium
REC_000341,TRN_083,Dilshad Garden,2026-03-05 12:28:00,493,2400,20.54,Low
REC_000342,TRN_145,Jawaharlal Nehru Stadium,2026-03-26 21:52:00,545,1800,30.28,Low
REC_000343,TRN_170,Rithala,2026-03-01 10:49:00,1905,1800,105.83,Critical
REC_000344,TRN_161,Karkarduma,2026-03-14 14:47:00,755,1800,41.94,Medium
REC_000345,TRN_081,Vinobapuri,2026-03-08 16:43:00,1087,1800,60.39,Medium
REC_000346,TRN_125,Shahdara,2026-03-23 06:45:00,1534,2400,63.92,Medium
REC_000347,TRN_002,Shaheed Sthal,2026-03-29 07:36:00,533,2400,22.21,Low
REC_000348,TRN_064,Dwarka Sector 21,2026-03-26 15:32:00,1612,2400,67.17,Medium
REC_000349,TRN_071,Raja Nahar Singh,2026-03-24 08:44:00,2263,2400,94.29,High
REC_000350,TRN_064,Supreme Court,2026-03-07 19:00:00,1830,2400,76.25,High
REC_000351,TRN_070,Badkhal Mor,2026-03-26 22:27:00,416,1500,27.73,Low
REC_000352,TRN_070,Harkesh Nagar Okhla,2026-03-11 19:49:00,1273,1500,84.87,High
REC_000353,TRN_053,IIT Delhi,2026-03-01 09:55:00,1890,1800,105.0,Critical
REC_000354,TRN_016,Mohan Nagar,2026-03-29 08:24:00,1345,1500,89.67,High
REC_000355,TRN_148,Raja Nahar Singh,2026-03-17 20:15:00,1087,1500,72.47,Medium
REC_000356,TRN_133,Samaypur Badli,2026-03-22 12:07:00,1648,2400,68.67,Medium
REC_000357,TRN_192,Escorts Mujesar,2026-03-27 11:42:00,754,1500,50.27,Medium
REC_000358,TRN_047,Chirag Delhi,2026-03-24 21:32:00,1226,1800,68.11,Medium
REC_000359,TRN_057,MG Road,2026-03-30 20:15:00,1818,1800,101.0,Critical
REC_000360,TRN_183,Kashmere Gate,2026-03-12 20:33:00,1420,1800,78.89,High
REC_000361,TRN_095,Dwarka Sector 21,2026-03-25 22:28:00,727,1800,40.39,Medium
REC_000362,TRN_012,Seelampur,2026-03-13 12:44:00,1137,1800,63.17,Medium
REC_000363,TRN_075,Terminal 1 IGI Airport,2026-03-18 15:00:00,1294,2200,58.82,Medium
REC_000364,TRN_200,Trilokpuri Sanjay Lake,2026-03-01 20:40:00,1576,1500,105.07,Critical
REC_000365,TRN_120,Jamia Millia Islamia,2026-03-16 13:59:00,503,2200,22.86,Low
REC_000366,TRN_182,IIT Delhi,2026-03-15 20:37:00,1143,1500,76.2,High
REC_000367,TRN_157,Mandi House,2026-03-22 10:09:00,2031,2200,92.32,High
REC_000368,TRN_082,Delhi Gate,2026-03-07 15:50:00,1148,2200,52.18,Medium
REC_000369,TRN_141,NHPC Chowk,2026-03-25 08:07:00,1203,1500,80.2,High
REC_000370,TRN_124,Shastri Park,2026-03-11 14:48:00,1374,2200,62.45,Medium
REC_000371,TRN_112,R K Ashram Marg,2026-03-10 17:35:00,1310,1500,87.33,High
REC_000372,TRN_004,Bhikaji Cama Place,2026-03-28 13:44:00,898,2200,40.82,Medium
REC_000373,TRN_035,Millennium City Centre Gurugram,2026-03-16 14:12:00,963,2400,40.12,Medium
REC_000374,TRN_151,Vinobapuri,2026-03-26 13:12:00,687,2200,31.23,Low
REC_000375,TRN_009,Mansarovar Park,2026-03-18 18:51:00,2451,2400,102.12,Critical
REC_000376,TRN_125,Mohan Nagar,2026-03-10 14:24:00,684,2400,28.5,Low
REC_000377,TRN_067,NHPC Chowk,2026-03-13 15:33:00,1490,2400,62.08,Medium
REC_000378,TRN_098,ESI Basaidarapur,2026-03-13 08:44:00,1127,1500,75.13,High
REC_000379,TRN_118,Sir M. Vishveshwaraya Moti Bagh,2026-03-23 19:55:00,2549,2400,106.21,Critical
REC_000380,TRN_195,Shankar Vihar,2026-03-05 09:51:00,2569,2400,107.04,Critical
REC_000381,TRN_188,"Rohini Sector 18, 19",2026-03-27 15:25:00,1003,2400,41.79,Medium
REC_000382,TRN_097,Model Town,2026-03-10 08:06:00,1684,2200,76.55,High
REC_000383,TRN_113,Major Mohit Sharma Rajendra Nagar,2026-03-11 14:04:00,1361,2400,56.71,Medium
REC_000384,TRN_139,Panchsheel Park,2026-03-06 13:44:00,295,1500,19.67,Low
REC_000385,TRN_047,Sadar Bazar Cantonment,2026-03-28 20:34:00,1862,1800,103.44,Critical
REC_000386,TRN_012,Kashmere Gate,2026-03-26 18:34:00,1715,1800,95.28,Critical
REC_000387,TRN_193,Shahdara,2026-03-21 21:58:00,388,1800,21.56,Low
REC_000388,TRN_158,Greater Kailash,2026-03-02 22:48:00,1068,1800,59.33,Medium
REC_000389,TRN_173,Shyam Park,2026-03-27 08:13:00,2291,2400,95.46,Critical
REC_000390,TRN_048,Arjan Garh,2026-03-15 15:31:00,1102,2200,50.09,Medium
REC_000391,TRN_180,Arthala,2026-03-13 19:21:00,2272,2400,94.67,High
REC_000392,TRN_200,ESI Basaidarapur,2026-03-22 16:47:00,771,1500,51.4,Medium
REC_000393,TRN_125,Welcome,2026-03-26 22:16:00,1440,2400,60.0,Medium
REC_000394,TRN_143,Patel Chowk,2026-03-11 07:13:00,988,1800,54.89,Medium
REC_000395,TRN_179,Rajouri Garden,2026-03-28 17:43:00,1951,1800,108.39,Critical
REC_000396,TRN_084,Guru Dronacharya,2026-03-23 06:21:00,561,2400,23.38,Low
REC_000397,TRN_124,Rithala,2026-03-13 07:02:00,429,2200,19.5,Low
REC_000398,TRN_077,Pul Bangash,2026-03-13 17:27:00,1277,1800,70.94,Medium
REC_000399,TRN_176,Noida Sector 62,2026-03-18 21:46:00,617,2400,25.71,Low
REC_000400,TRN_184,Welcome,2026-03-09 09:42:00,1907,2200,86.68,High
REC_000401,TRN_109,Guru Dronacharya,2026-03-19 17:34:00,1829,1800,101.61,Critical
REC_000402,TRN_121,Shadipur,2026-03-21 09:31:00,1924,1800,106.89,Critical
REC_000403,TRN_172,Govind Puri,2026-03-07 18:03:00,1498,1800,83.22,High
REC_000404,TRN_177,Sadar Bazar Cantonment,2026-03-19 08:37:00,1847,1800,102.61,Critical
REC_000405,TRN_172,Jama Masjid,2026-03-01 21:37:00,671,1800,37.28,Low
REC_000406,TRN_128,Okhla Vihar,2026-03-25 19:03:00,1387,1800,77.06,High
REC_000407,TRN_062,Arthala,2026-03-11 13:47:00,494,1800,27.44,Low
REC_000408,TRN_116,Mayur Vihar Extension,2026-03-05 09:54:00,1543,1800,85.72,High
REC_000409,TRN_154,Dwarka Sector 14,2026-03-22 16:56:00,376,2200,17.09,Low
REC_000410,TRN_026,Dilshad Garden,2026-03-06 07:59:00,1162,1800,64.56,Medium
REC_000411,TRN_198,Karol Bagh,2026-03-25 14:22:00,526,1500,35.07,Low
REC_000412,TRN_084,GTB Nagar,2026-03-30 08:35:00,2191,2400,91.29,High
REC_000413,TRN_049,Dwarka,2026-03-04 06:31:00,800,1500,53.33,Medium
REC_000414,TRN_024,MG Road,2026-03-30 06:26:00,1074,1800,59.67,Medium
REC_000415,TRN_044,Welcome,2026-03-23 06:48:00,1041,1800,57.83,Medium
REC_000416,TRN_041,Sir M. Vishveshwaraya Moti Bagh,2026-03-09 13:47:00,633,1500,42.2,Medium
REC_000417,TRN_131,Mandi House,2026-03-28 22:31:00,741,1800,41.17,Medium
REC_000418,TRN_191,Sarojini Nagar,2026-03-03 17:29:00,2112,2400,88.0,High
REC_000419,TRN_089,Civil Lines,2026-03-25 19:04:00,2113,2200,96.05,Critical
REC_000420,TRN_182,Greater Kailash,2026-03-26 06:21:00,937,1500,62.47,Medium
REC_000421,TRN_160,Guru Dronacharya,2026-03-10 06:41:00,594,1500,39.6,Low
REC_000422,TRN_079,Hauz Khas,2026-03-20 20:28:00,2297,2400,95.71,Critical
REC_000423,TRN_029,South Extension,2026-03-02 20:15:00,1973,1800,109.61,Critical
REC_000424,TRN_157,Kailash Colony,2026-03-02 09:48:00,1750,2200,79.55,High
REC_000425,TRN_084,Rajiv Chowk,2026-03-09 13:48:00,1023,2400,42.62,Medium
REC_000426,TRN_142,Keshav Puram,2026-03-09 10:28:00,1862,2200,84.64,High
REC_000427,TRN_066,Khan Market,2026-03-10 17:32:00,1540,1500,102.67,Critical
REC_000428,TRN_135,Badkhal Mor,2026-03-25 15:33:00,324,1500,21.6,Low
REC_000429,TRN_196,Mayapuri Cantonment,2026-03-11 19:12:00,2307,2200,104.86,Critical
REC_000430,TRN_072,Sikanderpur,2026-03-18 12:39:00,911,1800,50.61,Medium
REC_000431,TRN_142,Pitampura,2026-03-17 16:37:00,554,2200,25.18,Low
REC_000432,TRN_032,Model Town,2026-03-17 20:21:00,1698,2400,70.75,Medium
REC_000433,TRN_034,Kashmere Gate,2026-03-03 11:09:00,549,1500,36.6,Low
REC_000434,TRN_129,Guru Dronacharya,2026-03-06 08:56:00,1091,1500,72.73,Medium
REC_000435,TRN_067,Neelam Chowk Ajronda,2026-03-17 16:25:00,705,2400,29.38,Low
REC_000436,TRN_059,Ramesh Nagar,2026-03-01 11:32:00,938,1500,62.53,Medium
REC_000437,TRN_066,Jawaharlal Nehru Stadium,2026-03-28 08:59:00,1464,1500,97.6,Critical
REC_000438,TRN_011,Patel Chowk,2026-03-09 12:33:00,976,2400,40.67,Medium
REC_000439,TRN_116,Golf Course,2026-03-16 07:41:00,596,1800,33.11,Low
REC_000440,TRN_003,Maujpur - Babarpur,2026-03-20 17:18:00,1308,1500,87.2,High
REC_000441,TRN_088,Jawaharlal Nehru Stadium,2026-03-23 13:26:00,245,1500,16.33,Low
REC_000442,TRN_052,Mohan Estate,2026-03-09 10:20:00,1598,1800,88.78,High
REC_000443,TRN_109,"Rohini Sector 18, 19",2026-03-05 21:47:00,636,1800,35.33,Low
REC_000444,TRN_051,Shastri Nagar,2026-03-11 22:56:00,313,1800,17.39,Low
REC_000445,TRN_090,Harkesh Nagar Okhla,2026-03-05 11:13:00,1129,1800,62.72,Medium
REC_000446,TRN_050,IIT Delhi,2026-03-09 19:43:00,1946,2400,81.08,High
REC_000447,TRN_037,Haiderpur Badli Mor,2026-03-22 08:12:00,1790,1800,99.44,Critical
REC_000448,TRN_057,Haiderpur Badli Mor,2026-03-24 08:01:00,1467,1800,81.5,High
REC_000449,TRN_178,Jasola Apollo,2026-03-25 06:33:00,1217,2400,50.71,Medium
REC_000450,TRN_060,Shaheed Sthal,2026-03-11 08:22:00,2275,2400,94.79,High
REC_000451,TRN_027,IP Extension,2026-03-20 19:33:00,1273,1800,70.72,Medium
REC_000452,TRN_074,Mohan Estate,2026-03-30 11:34:00,1655,2400,68.96,Medium
REC_000453,TRN_060,Shaheed Sthal,2026-03-27 13:09:00,1555,2400,64.79,Medium
REC_000454,TRN_111,Jhandewalan,2026-03-09 11:49:00,310,1500,20.67,Low
REC_000455,TRN_132,Dwarka Sector 21,2026-03-04 19:27:00,2215,2200,100.68,Critical
REC_000456,TRN_014,AIIMS,2026-03-20 14:32:00,431,2200,19.59,Low
REC_000457,TRN_043,Rajiv Chowk,2026-03-03 16:14:00,685,2200,31.14,Low
REC_000458,TRN_138,Lal Quila,2026-03-16 15:41:00,758,1800,42.11,Medium
REC_000459,TRN_110,Netaji Subhash Place,2026-03-12 20:12:00,1423,1800,79.06,High
REC_000460,TRN_117,Khan Market,2026-03-10 08:45:00,1609,1500,107.27,Critical
REC_000461,TRN_195,Panchsheel Park,2026-03-27 22:03:00,1165,2400,48.54,Medium
REC_000462,TRN_121,Noida Sector 18,2026-03-04 15:54:00,599,1800,33.28,Low
REC_000463,TRN_033,Mansarovar Park,2026-03-11 21:38:00,1040,2400,43.33,Medium
REC_000464,TRN_165,Lal Quila,2026-03-11 08:12:00,1956,2200,88.91,High
REC_000465,TRN_037,Haiderpur Badli Mor,2026-03-19 18:10:00,1556,1800,86.44,High
REC_000466,TRN_138,Kailash Colony,2026-03-24 11:45:00,466,1800,25.89,Low
REC_000467,TRN_120,Shankar Vihar,2026-03-29 17:40:00,2293,2200,104.23,Critical
REC_000468,TRN_007,Shahdara,2026-03-20 13:53:00,370,2200,16.82,Low
REC_000469,TRN_160,Model Town,2026-03-03 13:37:00,630,1500,42.0,Medium
REC_000470,TRN_009,Major Mohit Sharma Rajendra Nagar,2026-03-09 08:33:00,2329,2400,97.04,Critical
REC_000471,TRN_007,Shyam Park,2026-03-22 20:07:00,1841,2200,83.68,High
REC_000472,TRN_189,Vasant Vihar,2026-03-03 18:39:00,2131,2200,96.86,Critical
REC_000473,TRN_102,Akshardham,2026-03-26 08:32:00,1708,2200,77.64,High
REC_000474,TRN_012,Shastri Nagar,2026-03-25 18:58:00,1526,1800,84.78,High
REC_000475,TRN_029,Maujpur - Babarpur,2026-03-04 20:46:00,1307,1800,72.61,Medium
REC_000476,TRN_116,Tagore Garden,2026-03-09 17:18:00,1547,1800,85.94,High
REC_000477,TRN_187,Pitampura,2026-03-26 10:06:00,1330,1800,73.89,Medium
REC_000478,TRN_004,Trilokpuri Sanjay Lake,2026-03-18 19:15:00,2314,2200,105.18,Critical
REC_000479,TRN_134,Kashmere Gate,2026-03-08 22:21:00,635,2400,26.46,Low
REC_000480,TRN_019,Dwarka Sector 10,2026-03-19 12:24:00,666,2400,27.75,Low
REC_000481,TRN_159,Greater Kailash,2026-03-29 15:18:00,950,1500,63.33,Medium
REC_000482,TRN_035,Chawri Bazar,2026-03-24 16:51:00,1592,2400,66.33,Medium
REC_000483,TRN_170,Mansarovar Park,2026-03-12 18:20:00,1808,1800,100.44,Critical
REC_000484,TRN_084,Adarsh Nagar,2026-03-08 14:57:00,420,2400,17.5,Low
REC_000485,TRN_018,Okhla NSIC,2026-03-04 06:27:00,723,1500,48.2,Medium
REC_000486,TRN_007,Rithala,2026-03-17 20:24:00,1813,2200,82.41,High
REC_000487,TRN_155,Jhilmil,2026-03-26 15:05:00,993,2400,41.38,Medium
REC_000488,TRN_054,Vinobapuri,2026-03-24 08:06:00,1969,1800,109.39,Critical
REC_000489,TRN_052,Moolchand,2026-03-27 10:52:00,1537,1800,85.39,High
REC_000490,TRN_059,Yamuna Bank,2026-03-15 08:11:00,1163,1500,77.53,High
REC_000491,TRN_064,Janakpuri East,2026-03-13 15:42:00,1525,2400,63.54,Medium
REC_000492,TRN_032,AIIMS,2026-03-07 15:24:00,1292,2400,53.83,Medium
REC_000493,TRN_126,Chirag Delhi,2026-03-14 11:23:00,1679,2400,69.96,Medium
REC_000494,TRN_009,Shastri Nagar,2026-03-27 14:03:00,1346,2400,56.08,Medium
REC_000495,TRN_137,Rohini East,2026-03-11 13:08:00,540,2400,22.5,Low
REC_000496,TRN_102,Janakpuri West,2026-03-13 16:58:00,1250,2200,56.82,Medium
REC_000497,TRN_111,Moti Nagar,2026-03-09 20:31:00,1117,1500,74.47,Medium
REC_000498,TRN_121,Dwarka Sector 13,2026-03-29 10:38:00,1300,1800,72.22,Medium
REC_000499,TRN_170,Major Mohit Sharma Rajendra Nagar,2026-03-30 10:09:00,1603,1800,89.06,High
REC_000500,TRN_083,Rohini East,2026-03-01 11:24:00,1229,2400,51.21,Medium
REC_000501,TRN_185,Anand Vihar ISBT,2026-03-07 13:32:00,710,2200,32.27,Low
REC_000502,TRN_147,Sadar Bazar Cantonment,2026-03-07 22:38:00,1281,2400,53.37,Medium
REC_000503,TRN_161,East Vinod Nagar - Mayur Vihar-II,2026-03-28 07:09:00,710,1800,39.44,Low
REC_000504,TRN_184,Welcome,2026-03-10 07:02:00,1514,2200,68.82,Medium
REC_000505,TRN_009,Major Mohit Sharma Rajendra Nagar,2026-03-28 16:07:00,746,2400,31.08,Low
REC_000506,TRN_009,Netaji Subhash Place,2026-03-07 07:04:00,1200,2400,50.0,Medium
REC_000507,TRN_072,"Rohini Sector 18, 19",2026-03-09 15:24:00,856,1800,47.56,Medium
REC_000508,TRN_177,Dashrathpuri,2026-03-18 12:15:00,1018,1800,56.56,Medium
REC_000509,TRN_041,Krishna Nagar,2026-03-07 22:01:00,628,1500,41.87,Medium
REC_000510,TRN_119,Karkarduma Court,2026-03-28 12:47:00,1089,2200,49.5,Medium
REC_000511,TRN_032,Arjan Garh,2026-03-19 20:31:00,2240,2400,93.33,High
REC_000512,TRN_034,Pitampura,2026-03-11 16:00:00,724,1500,48.27,Medium
REC_000513,TRN_106,Dilli Haat - INA,2026-03-16 22:11:00,1157,2200,52.59,Medium
REC_000514,TRN_091,Hauz Khas,2026-03-11 09:22:00,1161,1500,77.4,High
REC_000515,TRN_062,Arthala,2026-03-26 20:53:00,1559,1800,86.61,High
REC_000516,TRN_072,Samaypur Badli,2026-03-05 06:47:00,641,1800,35.61,Low
REC_000517,TRN_128,Shankar Vihar,2026-03-06 20:41:00,1413,1800,78.5,High
REC_000518,TRN_107,Ashram,2026-03-03 20:09:00,2256,2200,102.55,Critical
REC_000519,TRN_179,New Ashok Nagar,2026-03-15 20:23:00,1906,1800,105.89,Critical
REC_000520,TRN_120,Palam,2026-03-14 10:31:00,2181,2200,99.14,Critical
REC_000521,TRN_059,Dwarka Sector 14,2026-03-09 09:46:00,1189,1500,79.27,High
REC_000522,TRN_053,Okhla NSIC,2026-03-25 16:58:00,667,1800,37.06,Low
REC_000523,TRN_143,Chhattarpur,2026-03-15 08:02:00,1938,1800,107.67,Critical
REC_000524,TRN_020,Krishna Nagar,2026-03-14 22:48:00,772,1800,42.89,Medium
REC_000525,TRN_174,Vasant Vihar,2026-03-28 16:55:00,1005,2400,41.88,Medium
REC_000526,TRN_019,Dwarka Mor,2026-03-23 12:08:00,670,2400,27.92,Low
REC_000527,TRN_048,Chandni Chowk,2026-03-16 15:46:00,1308,2200,59.45,Medium
REC_000528,TRN_191,Shalimar Bagh,2026-03-23 16:07:00,1077,2400,44.88,Medium
REC_000529,TRN_016,Rohini West,2026-03-17 17:52:00,1187,1500,79.13,High
REC_000530,TRN_026,Welcome,2026-03-20 11:27:00,294,1800,16.33,Low
REC_000531,TRN_002,Pratap Nagar,2026-03-15 11:54:00,556,2400,23.17,Low
REC_000532,TRN_030,Pratap Nagar,2026-03-07 10:37:00,1688,2400,70.33,Medium
REC_000533,TRN_069,Sadar Bazar Cantonment,2026-03-30 14:58:00,614,2200,27.91,Low
REC_000534,TRN_118,Anand Vihar ISBT,2026-03-27 06:22:00,930,2400,38.75,Low
REC_000535,TRN_153,Supreme Court,2026-03-02 15:50:00,459,2200,20.86,Low
REC_000536,TRN_068,Terminal 1 IGI Airport,2026-03-05 15:53:00,338,1500,22.53,Low
REC_000537,TRN_099,Kalkaji Mandir,2026-03-11 11:37:00,586,1800,32.56,Low
REC_000538,TRN_012,Keshav Puram,2026-03-07 11:08:00,570,1800,31.67,Low
REC_000539,TRN_007,Rohini West,2026-03-24 19:41:00,2408,2200,109.45,Critical
REC_000540,TRN_034,Raj Bagh,2026-03-29 06:53:00,290,1500,19.33,Low
REC_000541,TRN_184,Inderlok,2026-03-13 15:31:00,785,2200,35.68,Low
REC_000542,TRN_102,Indraprastha,2026-03-09 13:25:00,448,2200,20.36,Low
REC_000543,TRN_043,Model Town,2026-03-27 12:12:00,1538,2200,69.91,Medium
REC_000544,TRN_044,Hindon River,2026-03-07 18:43:00,1563,1800,86.83,High
REC_000545,TRN_011,Rajiv Chowk,2026-03-28 22:43:00,412,2400,17.17,Low
REC_000546,TRN_049,Barakhamba Road,2026-03-23 22:24:00,721,1500,48.07,Medium
REC_000547,TRN_171,Kohat Enclave,2026-03-30 22:58:00,993,1500,66.2,Medium
REC_000548,TRN_080,Kashmere Gate,2026-03-25 22:51:00,1174,2200,53.36,Medium
REC_000549,TRN_127,Noida Sector 15,2026-03-27 10:59:00,2586,2400,107.75,Critical
REC_000550,TRN_180,Kohat Enclave,2026-03-23 11:51:00,1033,2400,43.04,Medium
REC_000551,TRN_125,Rohini West,2026-03-19 19:32:00,1970,2400,82.08,High
REC_000552,TRN_037,GTB Nagar,2026-03-21 18:35:00,1622,1800,90.11,High
REC_000553,TRN_095,Dwarka Sector 11,2026-03-08 10:02:00,1404,1800,78.0,High
REC_000554,TRN_110,Hazrat Nizamuddin,2026-03-19 18:38:00,1504,1800,83.56,High
REC_000555,TRN_163,R K Ashram Marg,2026-03-01 20:53:00,1335,1500,89.0,High
REC_000556,TRN_065,Palam,2026-03-10 13:09:00,401,2400,16.71,Low
REC_000557,TRN_084,Hauz Khas,2026-03-03 06:24:00,417,2400,17.38,Low
REC_000558,TRN_088,Lajpat Nagar,2026-03-06 17:14:00,1416,1500,94.4,High
REC_000559,TRN_161,Netaji Subhash Place,2026-03-12 07:00:00,1073,1800,59.61,Medium
REC_000560,TRN_096,Mayur Vihar-I,2026-03-18 22:54:00,857,2400,35.71,Low
REC_000561,TRN_179,New Ashok Nagar,2026-03-24 08:33:00,1270,1800,70.56,Medium
REC_000562,TRN_166,Panchsheel Park,2026-03-16 12:40:00,453,1500,30.2,Low
REC_000563,TRN_034,Shyam Park,2026-03-09 11:23:00,256,1500,17.07,Low
REC_000564,TRN_068,Okhla Vihar,2026-03-27 09:28:00,1599,1500,106.6,Critical
REC_000565,TRN_132,Jhandewalan,2026-03-08 13:47:00,735,2200,33.41,Low
REC_000566,TRN_081,Majlis Park,2026-03-09 16:23:00,337,1800,18.72,Low
REC_000567,TRN_182,Okhla NSIC,2026-03-28 21:01:00,723,1500,48.2,Medium
REC_000568,TRN_194,Chawri Bazar,2026-03-22 06:03:00,372,1800,20.67,Low
REC_000569,TRN_106,Jafrabad,2026-03-06 12:32:00,841,2200,38.23,Low
REC_000570,TRN_145,Lajpat Nagar,2026-03-30 13:38:00,396,1800,22.0,Low
REC_000571,TRN_188,Dilli Haat - INA,2026-03-20 08:45:00,2054,2400,85.58,High
REC_000572,TRN_158,Munirka,2026-03-10 15:15:00,1136,1800,63.11,Medium
REC_000573,TRN_109,Haiderpur Badli Mor,2026-03-07 19:37:00,1873,1800,104.06,Critical
REC_000574,TRN_096,East Vinod Nagar - Mayur Vihar-II,2026-03-19 08:55:00,2600,2400,108.33,Critical
REC_000575,TRN_040,Shankar Vihar,2026-03-19 06:35:00,439,1800,24.39,Low
REC_000576,TRN_009,Rithala,2026-03-08 15:25:00,1398,2400,58.25,Medium
REC_000577,TRN_135,Old Faridabad,2026-03-04 14:51:00,723,1500,48.2,Medium
REC_000578,TRN_164,Noida Sector 59,2026-03-03 13:39:00,541,1500,36.07,Low
REC_000579,TRN_187,Raj Bagh,2026-03-23 19:47:00,1664,1800,92.44,High
REC_000580,TRN_182,Panchsheel Park,2026-03-22 10:55:00,1421,1500,94.73,High
REC_000581,TRN_152,Noida Sector 16,2026-03-21 20:24:00,1695,2400,70.62,Medium
REC_000582,TRN_130,Maujpur - Babarpur,2026-03-15 18:35:00,2129,2200,96.77,Critical
REC_000583,TRN_133,Vidhan Sabha,2026-03-19 12:46:00,1489,2400,62.04,Medium
REC_000584,TRN_096,Jafrabad,2026-03-23 18:45:00,2003,2400,83.46,High
REC_000585,TRN_005,Rajiv Chowk,2026-03-04 07:16:00,497,2200,22.59,Low
REC_000586,TRN_092,Netaji Subhash Place,2026-03-14 10:17:00,1945,2200,88.41,High
REC_000587,TRN_068,Okhla NSIC,2026-03-15 22:43:00,505,1500,33.67,Low
REC_000588,TRN_089,Central Secretariat,2026-03-03 19:40:00,1639,2200,74.5,Medium
REC_000589,TRN_135,Lajpat Nagar,2026-03-06 08:07:00,1595,1500,106.33,Critical
REC_000590,TRN_038,Pul Bangash,2026-03-29 20:41:00,1986,2200,90.27,High
REC_000591,TRN_100,Seelampur,2026-03-09 14:00:00,395,2200,17.95,Low
REC_000592,TRN_136,Nehru Place,2026-03-09 10:21:00,1823,1800,101.28,Critical
