trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,time_min,scheduled_departure_min,scheduled_arrival_min,is_delayed_5min,year,month,day_of_week,is_weekend,actual_departure_delay_min_outlier,actual_arrival_delay_min_outlier,event_attendance_est_outlier,traffic_congestion_index_outlier
T00111,2023-01-02,08:45:00,Tram,Route_13,Station_18,Station_7,08:46:00,09:43:00,-2,15,Fog,-1.0,86,20,18.4,Unknown,0,15,0,0,0,Summer,1,525.0,526.0,583.0,1,2023,1,0,0,0,0,0,0
T00112,2023-01-02,09:00:00,Metro,Route_14,Station_3,Station_47,09:01:00,09:36:00,13,26,Storm,7.3,32,54,14.3,Festival,50000,52,0,0,0,Autumn,1,540.0,541.0,576.0,1,2023,1,0,0,0,0,1,0
T00113,2023-01-02,09:15:00,Train,Route_10,Station_28,Station_46,09:19:00,09:53:00,5,10,Storm,15.0,59,46,14.7,Unknown,0,5,0,0,0,Winter,1,555.0,559.0,593.0,1,2023,1,0,0,0,0,0,0
T00114,2023-01-02,09:30:00,Tram,Route_11,Station_6,Station_40,09:31:00,09:55:00,10,18,Fog,4.3,74,57,15.9,Sports,2000,23,0,0,0,Autumn,1,570.0,571.0,595.0,1,2023,1,0,0,0,0,0,0
T00115,2023-01-02,09:45:00,Metro,Route_2,Station_44,Station_12,09:46:00,10:33:00,5,13,Storm,16.7,65,6,7.1,Unknown,0,91,0,1,0,Autumn,1,585.0,586.0,633.0,1,2023,1,0,0,0,0,0,0
T00116,2023-01-02,10:00:00,Bus,Route_9,Station_44,Station_13,10:00:00,10:30:00,14,11,Snow,3.8,93,35,15.3,Unknown,500,95,0,1,0,Summer,1,600.0,600.0,630.0,1,2023,1,0,0,0,0,0,0
T00117,2023-01-02,10:15:00,Train,Route_17,Station_21,Station_43,10:19:00,10:50:00,19,28,Rain,21.0,83,20,19.6,Unknown,50000,88,1,0,0,Spring,1,615.0,619.0,650.0,1,2023,1,0,0,0,0,1,0
T00118,2023-01-02,10:30:00,Metro,Route_3,Station_28,Station_17,10:34:00,11:19:00,11,9,Storm,31.2,97,49,14.0,Concert,0,27,0,1,0,Summer,1,630.0,634.0,679.0,1,2023,1,0,0,0,0,0,0
T00119,2023-01-02,10:45:00,Bus,Route_6,Station_40,Station_17,10:46:00,11:29:00,18,17,Fog,-1.6,79,39,8.3,Festival,0,20,0,0,0,Winter,1,645.0,646.0,689.0,1,2023,1,0,0,0,0,0,0
T00120,2023-01-02,11:00:00,Metro,Route_5,Station_1,Station_36,11:01:00,11:59:00,18,29,Fog,3.7,60,11,14.3,Unknown,50000,7,0,1,0,Winter,1,660.0,661.0,719.0,1,2023,1,0,0,0,0,1,0
T00121,2023-01-02,11:15:00,Bus,Route_5,Station_36,Station_21,11:16:00,11:45:00,4,23,Fog,28.8,58,14,18.0,Unknown,2000,35,0,0,0,Winter,1,675.0,676.0,705.0,1,2023,1,0,0,0,0,0,0
T00122,2023-01-02,11:30:00,Train,Route_15,Station_21,Station_8,11:32:00,11:56:00,12,12,Cloudy,20.3,88,14,2.6,Concert,0,8,0,0,0,Spring,1,690.0,692.0,716.0,1,2023,1,0,0,0,0,0,0
T00123,2023-01-02,11:45:00,Tram,Route_17,Station_43,Station_5,11:48:00,12:30:00,13,24,Snow,-1.9,65,16,5.3,Unknown,0,39,0,0,0,Summer,1,705.0,708.0,750.0,1,2023,1,0,0,0,0,0,0
T00124,2023-01-02,12:00:00,Bus,Route_9,Station_35,Station_26,12:02:00,12:41:00,16,-3,Snow,14.5,96,33,18.4,Unknown,0,84,0,0,0,Autumn,0,720.0,722.0,761.0,1,2023,1,0,0,0,0,0,0
T00125,2023-01-02,12:15:00,Metro,Route_3,Station_13,Station_16,12:19:00,12:59:00,3,27,Cloudy,3.4,40,43,18.9,Unknown,10000,50,0,0,0,Autumn,1,735.0,739.0,779.0,1,2023,1,0,0,0,0,1,0
T00126,2023-01-02,12:30:00,Train,Route_20,Station_49,Station_36,12:30:00,13:08:00,-2,29,Snow,3.0,40,34,9.7,Concert,500,0,1,0,0,Spring,1,750.0,750.0,788.0,1,2023,1,0,0,0,0,0,0
T00127,2023-01-02,12:45:00,Bus,Route_17,Station_10,Station_28,12:48:00,13:35:00,9,29,Cloudy,32.6,55,38,7.5,Unknown,50000,62,0,0,0,Winter,1,765.0,768.0,815.0,1,2023,1,0,0,0,0,1,0
T00128,2023-01-02,13:00:00,Metro,Route_10,Station_44,Station_29,13:00:00,13:45:00,15,14,Snow,25.5,82,37,5.7,Unknown,0,67,0,0,0,Spring,1,780.0,780.0,825.0,1,2023,1,0,0,0,0,0,0
T00129,2023-01-02,13:15:00,Metro,Route_3,Station_47,Station_47,13:19:00,14:10:00,13,19,Cloudy,22.8,43,13,10.0,Parade,0,73,0,1,0,Autumn,1,795.0,799.0,850.0,1,2023,1,0,0,0,0,0,0
T00130,2023-01-02,13:30:00,Metro,Route_18,Station_10,Station_12,13:34:00,14:12:00,9,19,Cloudy,4.6,93,54,18.7,Sports,0,25,0,0,0,Winter,1,810.0,814.0,852.0,1,2023,1,0,0,0,0,0,0
T00131,2023-01-02,13:45:00,Bus,Route_18,Station_46,Station_37,13:45:00,14:17:00,17,11,Snow,-0.3,39,58,3.0,Unknown,0,39,0,1,0,Spring,1,825.0,825.0,857.0,1,2023,1,0,0,0,0,0,0
T00132,2023-01-02,14:00:00,Bus,Route_17,Station_13,Station_30,14:00:00,14:44:00,10,22,Cloudy,29.8,60,4,8.4,Unknown,0,2,0,0,0,Autumn,1,840.0,840.0,884.0,1,2023,1,0,0,0,0,0,0
T00133,2023-01-02,14:15:00,Bus,Route_3,Station_37,Station_23,14:15:00,14:36:00,5,26,Snow,-4.8,65,29,18.2,Unknown,0,8,0,0,0,Autumn,1,855.0,855.0,876.0,1,2023,1,0,0,0,0,0,0
T00134,2023-01-02,14:30:00,Tram,Route_3,Station_38,Station_16,14:34:00,14:51:00,19,21,Cloudy,10.5,39,3,7.0,Unknown,10000,31,0,0,0,Spring,1,870.0,874.0,891.0,1,2023,1,0,0,0,0,1,0
T00135,2023-01-02,14:45:00,Bus,Route_6,Station_24,Station_14,14:46:00,15:20:00,-2,12,Fog,6.1,55,14,15.4,Unknown,0,66,0,1,0,Autumn,1,885.0,886.0,920.0,1,2023,1,0,0,0,0,0,0
T00136,2023-01-02,15:00:00,Bus,Route_13,Station_2,Station_10,15:00:00,15:28:00,18,10,Clear,17.8,49,38,7.8,Unknown,0,3,0,0,0,Summer,1,900.0,900.0,928.0,1,2023,1,0,0,0,0,0,0
T00137,2023-01-02,15:15:00,Bus,Route_15,Station_22,Station_7,15:18:00,16:02:00,4,13,Snow,5.0,73,34,16.1,Unknown,50000,5,0,0,0,Summer,1,915.0,918.0,962.0,1,2023,1,0,0,0,0,1,0
T00138,2023-01-02,15:30:00,Tram,Route_9,Station_17,Station_45,15:34:00,16:02:00,12,8,Cloudy,7.4,91,44,19.6,Festival,50000,72,0,0,0,Winter,1,930.0,934.0,962.0,1,2023,1,0,0,0,0,1,0
T00139,2023-01-02,15:45:00,Bus,Route_4,Station_36,Station_37,15:47:00,16:39:00,19,25,Fog,29.0,38,9,7.8,Festival,0,25,0,0,0,Summer,1,945.0,947.0,999.0,1,2023,1,0,0,0,0,0,0
T00140,2023-01-02,16:00:00,Metro,Route_14,Station_14,Station_29,16:02:00,16:32:00,10,28,Clear,19.1,53,54,16.9,Unknown,50000,1,0,0,0,Summer,1,960.0,962.0,992.0,1,2023,1,0,0,0,0,1,0
T00141,2023-01-02,16:15:00,Bus,Route_5,Station_10,Station_3,16:18:00,17:05:00,10,20,Cloudy,0.8,41,1,19.8,Concert,0,65,0,0,0,Spring,1,975.0,978.0,1025.0,1,2023,1,0,0,0,0,0,0
T00142,2023-01-02,16:30:00,Metro,Route_2,Station_35,Station_15,16:31:00,17:10:00,6,9,Clear,24.1,89,43,19.7,Unknown,0,84,0,1,0,Winter,1,990.0,991.0,1030.0,1,2023,1,0,0,0,0,0,0
T00143,2023-01-02,16:45:00,Metro,Route_11,Station_25,Station_36,16:45:00,17:36:00,12,16,Snow,3.3,45,59,8.7,Concert,10000,85,0,1,0,Spring,1,1005.0,1005.0,1056.0,1,2023,1,0,0,0,0,1,0
T00144,2023-01-02,17:00:00,Metro,Route_9,Station_3,Station_47,17:04:00,17:53:00,1,11,Clear,12.3,58,23,9.7,Unknown,2000,2,1,1,0,Spring,1,1020.0,1024.0,1073.0,1,2023,1,0,0,0,0,0,0
T00145,2023-01-02,17:15:00,Tram,Route_3,Station_47,Station_46,17:15:00,17:42:00,10,0,Rain,20.9,61,27,6.1,Festival,10000,34,0,0,0,Summer,0,1035.0,1035.0,1062.0,1,2023,1,0,0,0,0,1,0
T00146,2023-01-02,17:30:00,Tram,Route_9,Station_38,Station_19,17:34:00,17:51:00,9,24,Storm,5.9,64,21,6.3,Festival,10000,58,0,0,0,Summer,1,1050.0,1054.0,1071.0,1,2023,1,0,0,0,0,1,0
T00147,2023-01-02,17:45:00,Tram,Route_3,Station_17,Station_13,17:47:00,18:42:00,2,-2,Rain,10.4,72,43,9.8,Unknown,0,37,0,0,0,Autumn,0,1065.0,1067.0,1122.0,0,2023,1,0,0,0,0,0,0
T00148,2023-01-02,18:00:00,Bus,Route_2,Station_12,Station_42,18:00:00,18:51:00,4,26,Snow,24.4,82,31,4.0,Sports,0,32,0,1,0,Autumn,1,1080.0,1080.0,1131.0,1,2023,1,0,0,0,0,0,0
T00149,2023-01-02,18:15:00,Metro,Route_12,Station_24,Station_21,18:18:00,19:14:00,5,22,Snow,32.5,49,30,14.2,Concert,0,14,1,0,0,Winter,1,1095.0,1098.0,1154.0,1,2023,1,0,0,0,0,0,0
T00150,2023-01-02,18:30:00,Tram,Route_10,Station_29,Station_37,18:31:00,19:17:00,2,22,Clear,16.2,37,18,10.7,Unknown,0,74,0,0,0,Summer,1,1110.0,1111.0,1157.0,1,2023,1,0,0,0,0,0,0
T00151,2023-01-02,18:45:00,Tram,Route_9,Station_43,Station_27,18:48:00,19:41:00,6,16,Fog,-4.6,71,50,18.0,Concert,0,73,0,1,0,Autumn,1,1125.0,1128.0,1181.0,1,2023,1,0,0,0,0,0,0
T00152,2023-01-02,19:00:00,Bus,Route_15,Station_25,Station_29,19:01:00,19:20:00,11,24,Cloudy,8.5,99,20,16.2,Concert,0,99,0,0,0,Spring,1,1140.0,1141.0,1160.0,1,2023,1,0,0,0,0,0,0
T00153,2023-01-02,19:15:00,Tram,Route_8,Station_36,Station_20,19:15:00,19:44:00,9,16,Storm,10.9,45,2,6.4,Festival,10000,13,0,0,0,Summer,1,1155.0,1155.0,1184.0,1,2023,1,0,0,0,0,1,0
T00154,2023-01-02,19:30:00,Bus,Route_5,Station_26,Station_25,19:30:00,19:53:00,1,7,Cloudy,8.6,98,5,10.1,Sports,10000,65,0,0,0,Winter,1,1170.0,1170.0,1193.0,1,2023,1,0,0,0,0,1,0
T00155,2023-01-02,19:45:00,Train,Route_11,Station_38,Station_6,19:46:00,20:39:00,17,6,Fog,12.5,82,31,15.0,Unknown,500,44,0,0,0,Winter,1,1185.0,1186.0,1239.0,1,2023,1,0,0,0,0,0,0
T00156,2023-01-02,20:00:00,Tram,Route_2,Station_1,Station_36,20:02:00,20:29:00,5,19,Snow,20.3,74,1,3.9,Protest,0,47,0,1,0,Spring,1,1200.0,1202.0,1229.0,1,2023,1,0,0,0,0,0,0
T00157,2023-01-02,20:15:00,Train,Route_15,Station_20,Station_2,20:19:00,20:45:00,14,15,Storm,-0.2,80,23,0.6,Parade,2000,43,0,0,0,Autumn,1,1215.0,1219.0,1245.0,1,2023,1,0,0,0,0,0,0
T00158,2023-01-02,20:30:00,Bus,Route_6,Station_28,Station_22,20:33:00,21:03:00,5,14,Rain,5.9,35,44,17.0,Unknown,500,36,1,0,0,Spring,1,1230.0,1233.0,1263.0,1,2023,1,0,0,0,0,0,0
T00159,2023-01-02,20:45:00,Metro,Route_8,Station_16,Station_32,20:48:00,21:42:00,18,23,Snow,15.3,62,58,2.8,Unknown,50000,28,0,0,0,Autumn,1,1245.0,1248.0,1302.0,1,2023,1,0,0,0,0,1,0
T00160,2023-01-02,21:00:00,Tram,Route_5,Station_47,Station_16,21:03:00,21:31:00,-2,2,Snow,7.6,44,59,17.8,Sports,0,98,0,0,0,Summer,0,1260.0,1263.0,1291.0,0,2023,1,0,0,0,0,0,0
T00161,2023-01-02,21:15:00,Bus,Route_16,Station_17,Station_18,21:15:00,21:51:00,17,6,Clear,34.6,43,26,18.3,Parade,0,83,0,0,0,Winter,1,1275.0,1275.0,1311.0,1,2023,1,0,0,0,0,0,0
T00162,2023-01-02,21:30:00,Metro,Route_18,Station_40,Station_5,21:33:00,22:05:00,-1,-2,Fog,12.3,68,8,9.2,Unknown,50000,84,0,0,0,Autumn,0,1290.0,1293.0,1325.0,0,2023,1,0,0,0,0,1,0
T00163,2023-01-02,21:45:00,Metro,Route_6,Station_28,Station_36,21:49:00,22:39:00,1,20,Clear,29.8,92,12,16.1,Unknown,50000,33,0,0,0,Spring,1,1305.0,1309.0,1359.0,1,2023,1,0,0,0,0,1,0
T00164,2023-01-02,22:00:00,Train,Route_5,Station_12,Station_30,22:04:00,22:21:00,18,24,Clear,30.9,34,54,7.3,Unknown,0,58,0,0,0,Summer,1,1320.0,1324.0,1341.0,1,2023,1,0,0,0,0,0,0
T00165,2023-01-02,22:15:00,Bus,Route_16,Station_27,Station_45,22:16:00,22:45:00,-2,24,Cloudy,28.4,81,13,17.2,Sports,0,42,0,1,0,Autumn,1,1335.0,1336.0,1365.0,1,2023,1,0,0,0,0,0,0
T00166,2023-01-02,22:30:00,Metro,Route_13,Station_42,Station_19,22:30:00,22:52:00,4,-2,Snow,-3.1,45,50,16.5,Festival,10000,32,0,0,0,Summer,0,1350.0,1350.0,1372.0,0,2023,1,0,0,0,0,1,0
T00167,2023-01-02,22:45:00,Tram,Route_5,Station_47,Station_23,22:49:00,23:33:00,-2,1,Fog,32.9,67,10,1.6,Unknown,0,18,0,1,0,Summer,0,1365.0,1369.0,1413.0,0,2023,1,0,0,0,0,0,0
T00168,2023-01-02,23:00:00,Tram,Route_13,Station_30,Station_34,23:02:00,23:37:00,6,7,Clear,0.1,82,13,11.7,Unknown,2000,7,1,0,0,Spring,1,1380.0,1382.0,1417.0,1,2023,1,0,0,0,0,0,0
T00169,2023-01-02,23:15:00,Train,Route_17,Station_41,Station_13,23:15:00,23:54:00,0,6,Rain,-3.6,82,15,12.8,Festival,0,30,0,0,0,Spring,1,1395.0,1395.0,1434.0,1,2023,1,0,0,0,0,0,0
T00170,2023-01-02,23:30:00,Metro,Route_18,Station_34,Station_43,23:30:00,00:03:00,9,-2,Storm,11.6,75,9,0.0,Unknown,0,10,1,1,0,Summer,0,1410.0,1410.0,3.0,1,2023,1,0,0,0,0,0,0
T00171,2023-01-02,23:45:00,Bus,Route_8,Station_37,Station_29,23:49:00,00:38:00,16,11,Fog,2.8,44,19,19.6,Festival,0,7,1,0,0,Summer,1,1425.0,1429.0,38.0,1,2023,1,0,0,0,0,0,0
T00172,2023-01-03,00:00:00,Tram,Route_13,Station_6,Station_36,00:02:00,00:50:00,12,3,Cloudy,2.4,88,15,8.1,Unknown,0,24,1,0,1,Autumn,0,0.0,2.0,50.0,1,2023,1,1,0,0,0,0,0
T00173,2023-01-03,00:15:00,Metro,Route_19,Station_7,Station_22,00:16:00,01:14:00,19,16,Fog,6.5,79,59,10.3,Unknown,0,19,0,0,1,Spring,1,15.0,16.0,74.0,1,2023,1,1,0,0,0,0,0
T00174,2023-01-03,00:30:00,Metro,Route_3,Station_32,Station_47,00:34:00,01:07:00,13,18,Snow,4.9,38,57,3.9,Unknown,0,37,0,0,1,Autumn,1,30.0,34.0,67.0,1,2023,1,1,0,0,0,0,0
T00175,2023-01-03,00:45:00,Train,Route_8,Station_32,Station_36,00:47:00,01:34:00,7,27,Cloudy,22.4,55,33,12.2,Concert,0,6,1,0,1,Winter,1,45.0,47.0,94.0,1,2023,1,1,0,0,0,0,0
T00176,2023-01-03,01:00:00,Tram,Route_2,Station_25,Station_9,01:00:00,01:44:00,19,19,Storm,2.5,32,56,16.2,Festival,0,76,0,0,1,Autumn,1,60.0,60.0,104.0,1,2023,1,1,0,0,0,0,0
T00177,2023-01-03,01:15:00,Tram,Route_8,Station_33,Station_39,01:17:00,01:53:00,3,15,Rain,16.7,76,15,11.7,Parade,0,38,0,0,1,Summer,1,75.0,77.0,113.0,1,2023,1,1,0,0,0,0,0
T00178,2023-01-03,01:30:00,Bus,Route_13,Station_7,Station_19,01:30:00,01:57:00,14,0,Clear,34.5,34,13,15.8,Protest,0,73,0,0,1,Winter,0,90.0,90.0,117.0,1,2023,1,1,0,0,0,0,0
T00179,2023-01-03,01:45:00,Tram,Route_13,Station_12,Station_38,01:49:00,02:32:00,18,20,Fog,12.3,91,52,14.6,Unknown,50000,71,0,1,1,Autumn,1,105.0,109.0,152.0,1,2023,1,1,0,0,0,1,0
T00180,2023-01-03,02:00:00,Bus,Route_1,Station_16,Station_6,02:04:00,02:27:00,19,16,Cloudy,20.7,34,27,4.8,Unknown,0,19,0,0,1,Winter,1,120.0,124.0,147.0,1,2023,1,1,0,0,0,0,0
T00181,2023-01-03,02:15:00,Tram,Route_6,Station_16,Station_47,02:18:00,03:05:00,14,24,Storm,33.8,39,17,8.7,Unknown,0,80,0,0,1,Spring,1,135.0,138.0,185.0,1,2023,1,1,0,0,0,0,0
T00182,2023-01-03,02:30:00,Train,Route_19,Station_43,Station_15,02:33:00,02:52:00,18,13,Clear,0.5,92,25,3.0,Festival,0,10,0,0,1,Autumn,1,150.0,153.0,172.0,1,2023,1,1,0,0,0,0,0
T00183,2023-01-03,02:45:00,Tram,Route_16,Station_36,Station_20,02:48:00,03:07:00,16,15,Storm,11.7,54,37,0.8,Unknown,10000,15,0,0,1,Autumn,1,165.0,168.0,187.0,1,2023,1,1,0,0,0,1,0
T00184,2023-01-03,03:00:00,Bus,Route_8,Station_13,Station_9,03:04:00,03:41:00,15,28,Rain,29.0,73,6,1.3,Parade,0,41,0,0,1,Spring,1,180.0,184.0,221.0,1,2023,1,1,0,0,0,0,0
T00185,2023-01-03,03:15:00,Bus,Route_1,Station_7,Station_32,03:16:00,03:51:00,8,26,Clear,32.3,54,44,18.8,Parade,0,95,0,0,1,Autumn,1,195.0,196.0,231.0,1,2023,1,1,0,0,0,0,0
T00186,2023-01-03,03:30:00,Train,Route_16,Station_36,Station_4,03:34:00,04:25:00,4,13,Clear,19.0,59,33,19.7,Unknown,0,89,0,0,1,Winter,1,210.0,214.0,265.0,1,2023,1,1,0,0,0,0,0
T00187,2023-01-03,03:45:00,Tram,Route_9,Station_47,Station_50,03:47:00,04:21:00,7,25,Clear,0.7,43,46,1.9,Festival,2000,51,0,1,1,Spring,1,225.0,227.0,261.0,1,2023,1,1,0,0,0,0,0
T00188,2023-01-03,04:00:00,Tram,Route_13,Station_9,Station_18,04:04:00,04:33:00,4,2,Cloudy,31.1,72,48,6.7,Parade,2000,36,0,1,1,Winter,0,240.0,244.0,273.0,0,2023,1,1,0,0,0,0,0
T00189,2023-01-03,04:15:00,Train,Route_11,Station_32,Station_5,04:19:00,04:43:00,2,13,Clear,2.0,57,44,2.3,Protest,0,51,0,0,1,Autumn,1,255.0,259.0,283.0,1,2023,1,1,0,0,0,0,0
T00190,2023-01-03,04:30:00,Tram,Route_13,Station_11,Station_20,04:30:00,05:19:00,9,13,Storm,9.1,48,6,16.7,Concert,0,8,0,1,1,Autumn,1,270.0,270.0,319.0,1,2023,1,1,0,0,0,0,0
T00191,2023-01-03,04:45:00,Tram,Route_10,Station_8,Station_23,04:45:00,05:25:00,13,10,Cloudy,10.0,71,32,9.9,Protest,0,34,0,1,1,Autumn,1,285.0,285.0,325.0,1,2023,1,1,0,0,0,0,0
T00192,2023-01-03,05:00:00,Bus,Route_4,Station_33,Station_11,05:00:00,05:31:00,18,20,Clear,12.9,49,34,12.4,Unknown,0,66,0,0,1,Autumn,1,300.0,300.0,331.0,1,2023,1,1,0,0,0,0,0
T00193,2023-01-03,05:15:00,Tram,Route_6,Station_23,Station_37,05:19:00,06:11:00,15,28,Storm,26.6,40,51,10.8,Concert,2000,94,0,1,1,Winter,1,315.0,319.0,371.0,1,2023,1,1,0,0,0,0,0
T00194,2023-01-03,05:30:00,Tram,Route_7,Station_25,Station_22,05:31:00,06:21:00,0,10,Storm,27.1,83,49,14.2,Unknown,0,6,0,0,1,Autumn,1,330.0,331.0,381.0,1,2023,1,1,0,0,0,0,0
T00195,2023-01-03,05:45:00,Train,Route_5,Station_8,Station_4,05:47:00,06:15:00,17,23,Fog,23.8,53,38,6.4,Unknown,0,1,1,0,1,Spring,1,345.0,347.0,375.0,1,2023,1,1,0,0,0,0,0
T00196,2023-01-03,06:00:00,Train,Route_11,Station_45,Station_29,06:02:00,06:39:00,12,15,Storm,-4.1,99,20,2.7,Festival,0,24,0,0,1,Spring,1,360.0,362.0,399.0,1,2023,1,1,0,0,0,0,0
T00197,2023-01-03,06:15:00,Metro,Route_13,Station_22,Station_44,06:16:00,07:09:00,2,27,Snow,17.6,46,48,0.4,Concert,500,75,0,1,1,Summer,1,375.0,376.0,429.0,1,2023,1,1,0,0,0,0,0
T00198,2023-01-03,06:30:00,Bus,Route_19,Station_4,Station_34,06:31:00,07:00:00,10,5,Rain,24.9,57,27,8.9,Unknown,500,93,0,0,1,Spring,0,390.0,391.0,420.0,1,2023,1,1,0,0,0,0,0
T00199,2023-01-03,06:45:00,Tram,Route_10,Station_40,Station_13,06:47:00,07:12:00,16,13,Clear,12.8,79,31,18.2,Unknown,50000,93,0,0,1,Summer,1,405.0,407.0,432.0,1,2023,1,1,0,0,0,1,0
T00200,2023-01-03,07:00:00,Tram,Route_10,Station_3,Station_42,07:03:00,07:23:00,9,15,Clear,32.8,84,43,6.1,Parade,0,92,1,0,1,Spring,1,420.0,423.0,443.0,1,2023,1,1,0,0,0,0,0
T00201,2023-01-03,07:15:00,Metro,Route_11,Station_29,Station_9,07:15:00,08:01:00,18,0,Clear,28.0,39,15,3.9,Festival,0,40,0,0,1,Spring,0,435.0,435.0,481.0,1,2023,1,1,0,0,0,0,0
T00202,2023-01-03,07:30:00,Tram,Route_7,Station_41,Station_42,07:30:00,08:29:00,2,7,Storm,20.5,50,55,18.5,Unknown,0,74,0,0,1,Autumn,1,450.0,450.0,509.0,1,2023,1,1,0,0,0,0,0
T00203,2023-01-03,07:45:00,Bus,Route_18,Station_29,Station_31,07:47:00,08:42:00,3,18,Storm,-2.5,87,9,2.1,Parade,0,51,0,1,1,Spring,1,465.0,467.0,522.0,1,2023,1,1,0,0,0,0,0
T00204,2023-01-03,08:00:00,Metro,Route_4,Station_34,Station_7,08:01:00,08:49:00,4,0,Clear,21.1,63,22,1.0,Unknown,0,86,0,0,1,Autumn,0,480.0,481.0,529.0,0,2023,1,1,0,0,0,0,0
T00205,2023-01-03,08:15:00,Bus,Route_2,Station_34,Station_4,08:18:00,09:01:00,7,13,Snow,31.5,72,47,17.6,Concert,0,80,0,0,1,Autumn,1,495.0,498.0,541.0,1,2023,1,1,0,0,0,0,0
T00206,2023-01-03,08:30:00,Metro,Route_14,Station_28,Station_19,08:32:00,09:10:00,13,4,Cloudy,10.2,40,51,14.0,Sports,0,76,0,1,1,Spring,0,510.0,512.0,550.0,1,2023,1,1,0,0,0,0,0
T00207,2023-01-03,08:45:00,Metro,Route_13,Station_13,Station_42,08:45:00,09:24:00,5,7,Cloudy,28.5,62,49,8.4,Festival,50000,96,0,0,1,Winter,1,525.0,525.0,564.0,1,2023,1,1,0,0,0,1,0
T00208,2023-01-03,09:00:00,Train,Route_12,Station_15,Station_30,09:04:00,09:23:00,6,27,Rain,7.5,87,14,15.0,Festival,500,64,0,0,1,Autumn,1,540.0,544.0,563.0,1,2023,1,1,0,0,0,0,0
T00209,2023-01-03,09:15:00,Bus,Route_7,Station_23,Station_31,09:16:00,09:45:00,1,7,Fog,17.8,75,54,14.8,Unknown,0,76,0,0,1,Spring,1,555.0,556.0,585.0,1,2023,1,1,0,0,0,0,0
T00210,2023-01-03,09:30:00,Tram,Route_2,Station_44,Station_35,09:34:00,10:02:00,18,17,Rain,20.9,90,42,0.8,Concert,0,37,0,1,1,Winter,1,570.0,574.0,602.0,1,2023,1,1,0,0,0,0,0
T00211,2023-01-03,09:45:00,Tram,Route_13,Station_26,Station_21,09:47:00,10:13:00,18,26,Clear,22.1,91,49,13.5,Unknown,0,66,0,0,1,Spring,1,585.0,587.0,613.0,1,2023,1,1,0,0,0,0,0
T00212,2023-01-03,10:00:00,Bus,Route_14,Station_4,Station_31,10:00:00,10:23:00,5,6,Clear,30.3,30,5,12.8,Unknown,0,79,0,0,1,Spring,1,600.0,600.0,623.0,1,2023,1,1,0,0,0,0,0
T00213,2023-01-03,10:15:00,Tram,Route_17,Station_26,Station_19,10:18:00,10:46:00,4,22,Clear,4.4,50,32,19.3,Unknown,0,41,0,0,1,Winter,1,615.0,618.0,646.0,1,2023,1,1,0,0,0,0,0
T00214,2023-01-03,10:30:00,Tram,Route_9,Station_40,Station_31,10:34:00,10:58:00,12,23,Fog,5.5,91,54,19.3,Unknown,0,70,0,1,1,Spring,1,630.0,634.0,658.0,1,2023,1,1,0,0,0,0,0
T00215,2023-01-03,10:45:00,Bus,Route_17,Station_9,Station_32,10:48:00,11:17:00,18,4,Storm,23.2,93,38,7.6,Unknown,50000,53,0,0,1,Autumn,0,645.0,648.0,677.0,1,2023,1,1,0,0,0,1,0
T00216,2023-01-03,11:00:00,Metro,Route_8,Station_5,Station_2,11:00:00,11:45:00,0,4,Fog,2.1,85,11,11.8,Unknown,0,66,0,0,1,Summer,0,660.0,660.0,705.0,0,2023,1,1,0,0,0,0,0
T00217,2023-01-03,11:15:00,Bus,Route_2,Station_32,Station_10,11:19:00,12:12:00,14,4,Rain,13.6,30,51,2.8,Concert,0,77,0,0,1,Summer,0,675.0,679.0,732.0,1,2023,1,1,0,0,0,0,0
T00218,2023-01-03,11:30:00,Metro,Route_13,Station_20,Station_2,11:33:00,12:02:00,8,12,Storm,-4.2,50,35,1.3,Sports,10000,63,0,0,1,Spring,1,690.0,693.0,722.0,1,2023,1,1,0,0,0,1,0
T00219,2023-01-03,11:45:00,Tram,Route_3,Station_50,Station_2,11:48:00,12:43:00,6,9,Storm,0.6,51,30,8.7,Unknown,0,79,0,0,1,Summer,1,705.0,708.0,763.0,1,2023,1,1,0,0,0,0,0
T00220,2023-01-03,12:00:00,Tram,Route_16,Station_11,Station_24,12:04:00,12:47:00,2,19,Rain,22.2,83,9,13.8,Parade,0,3,0,0,1,Summer,1,720.0,724.0,767.0,1,2023,1,1,0,0,0,0,0
T00221,2023-01-03,12:15:00,Tram,Route_6,Station_15,Station_17,12:15:00,12:53:00,7,8,Storm,24.9,33,52,11.4,Unknown,0,30,0,1,1,Summer,1,735.0,735.0,773.0,1,2023,1,1,0,0,0,0,0
T00222,2023-01-03,12:30:00,Train,Route_19,Station_32,Station_32,12:33:00,13:13:00,12,23,Cloudy,-0.4,94,33,8.6,Unknown,2000,12,0,1,1,Autumn,1,750.0,753.0,793.0,1,2023,1,1,0,0,0,0,0
T00223,2023-01-03,12:45:00,Metro,Route_7,Station_28,Station_16,12:47:00,13:23:00,11,18,Rain,4.1,80,40,16.4,Unknown,0,26,0,0,1,Autumn,1,765.0,767.0,803.0,1,2023,1,1,0,0,0,0,0
