day,station_id,hour,day_of_week,is_weekend,is_peak,capacity,passenger_count,density_percentage,lag_1h_footfall
22,1,21,1,0,0,1200,311,25.92,758.0
22,1,22,1,0,0,1200,239,19.92,311.0
22,1,23,1,0,0,1200,252,21.0,239.0
23,1,0,2,0,0,1200,46,3.83,252.0
23,1,1,2,0,0,1200,127,10.58,46.0
23,1,2,2,0,0,1200,24,2.0,127.0
23,1,3,2,0,0,1200,165,13.75,24.0
23,1,4,2,0,0,1200,71,5.92,165.0
23,1,5,2,0,0,1200,123,10.25,71.0
23,1,6,2,0,0,1200,636,53.0,123.0
23,1,7,2,0,0,1200,572,47.67,636.0
23,1,8,2,0,1,1200,1136,94.67,572.0
23,1,9,2,0,1,1200,1139,94.92,1136.0
23,1,10,2,0,0,1200,416,34.67,1139.0
23,1,11,2,0,0,1200,410,34.17,416.0
23,1,12,2,0,0,1200,416,34.67,410.0
23,1,13,2,0,0,1200,427,35.58,416.0
23,1,14,2,0,0,1200,537,44.75,427.0
23,1,15,2,0,0,1200,443,36.92,537.0
23,1,16,2,0,0,1200,447,37.25,443.0
23,1,17,2,0,1,1200,1230,102.5,447.0
23,1,18,2,0,1,1200,1108,92.33,1230.0
23,1,19,2,0,1,1200,1189,99.08,1108.0
23,1,20,2,0,0,1200,868,72.33,1189.0
23,1,21,2,0,0,1200,252,21.0,868.0
23,1,22,2,0,0,1200,236,19.67,252.0
23,1,23,2,0,0,1200,276,23.0,236.0
24,1,0,3,0,0,1200,163,13.58,276.0
24,1,1,3,0,0,1200,24,2.0,163.0
24,1,2,3,0,0,1200,133,11.08,24.0
24,1,3,3,0,0,1200,85,7.08,133.0
24,1,4,3,0,0,1200,161,13.42,85.0
24,1,5,3,0,0,1200,99,8.25,161.0
24,1,6,3,0,0,1200,632,52.67,99.0
24,1,7,3,0,0,1200,618,51.5,632.0
24,1,8,3,0,1,1200,1180,98.33,618.0
24,1,9,3,0,1,1200,1039,86.58,1180.0
24,1,10,3,0,0,1200,335,27.92,1039.0
24,1,11,3,0,0,1200,341,28.42,335.0
24,1,12,3,0,0,1200,484,40.33,341.0
24,1,13,3,0,0,1200,460,38.33,484.0
24,1,14,3,0,0,1200,574,47.83,460.0
24,1,15,3,0,0,1200,538,44.83,574.0
24,1,16,3,0,0,1200,332,27.67,538.0
24,1,17,3,0,1,1200,1310,109.17,332.0
24,1,18,3,0,1,1200,1135,94.58,1310.0
24,1,19,3,0,1,1200,1226,102.17,1135.0
24,1,20,3,0,0,1200,942,78.5,1226.0
24,1,21,3,0,0,1200,327,27.25,942.0
24,1,22,3,0,0,1200,240,20.0,327.0
24,1,23,3,0,0,1200,363,30.25,240.0
25,1,0,4,0,0,1200,111,9.25,363.0
25,1,1,4,0,0,1200,24,2.0,111.0
25,1,2,4,0,0,1200,65,5.42,24.0
25,1,3,4,0,0,1200,24,2.0,65.0
25,1,4,4,0,0,1200,59,4.92,24.0
25,1,5,4,0,0,1200,158,13.17,59.0
25,1,6,4,0,0,1200,701,58.42,158.0
25,1,7,4,0,0,1200,639,53.25,701.0
25,1,8,4,0,1,1200,990,82.5,639.0
25,1,9,4,0,1,1200,1090,90.83,990.0
25,1,10,4,0,0,1200,501,41.75,1090.0
25,1,11,4,0,0,1200,458,38.17,501.0
25,1,12,4,0,0,1200,456,38.0,458.0
25,1,13,4,0,0,1200,370,30.83,456.0
25,1,14,4,0,0,1200,374,31.17,370.0
25,1,15,4,0,0,1200,472,39.33,374.0
25,1,16,4,0,0,1200,508,42.33,472.0
25,1,17,4,0,1,1200,1159,96.58,508.0
25,1,18,4,0,1,1200,1277,106.42,1159.0
25,1,19,4,0,1,1200,1036,86.33,1277.0
25,1,20,4,0,0,1200,883,73.58,1036.0
25,1,21,4,0,0,1200,171,14.25,883.0
25,1,22,4,0,0,1200,348,29.0,171.0
25,1,23,4,0,0,1200,254,21.17,348.0
26,1,0,5,1,0,1200,121,10.08,254.0
26,1,1,5,1,0,1200,24,2.0,121.0
26,1,2,5,1,0,1200,29,2.42,24.0
26,1,3,5,1,0,1200,144,12.0,29.0
26,1,4,5,1,0,1200,53,4.42,144.0
26,1,5,5,1,0,1200,24,2.0,53.0
26,1,6,5,1,0,1200,352,29.33,24.0
26,1,7,5,1,0,1200,288,24.0,352.0
26,1,8,5,1,0,1200,652,54.33,288.0
26,1,9,5,1,0,1200,544,45.33,652.0
26,1,10,5,1,0,1200,110,9.17,544.0
26,1,11,5,1,0,1200,204,17.0,110.0
26,1,12,5,1,0,1200,273,22.75,204.0
26,1,13,5,1,0,1200,374,31.17,273.0
26,1,14,5,1,0,1200,231,19.25,374.0
26,1,15,5,1,0,1200,159,13.25,231.0
26,1,16,5,1,0,1200,122,10.17,159.0
26,1,17,5,1,0,1200,677,56.42,122.0
26,1,18,5,1,0,1200,773,64.42,677.0
26,1,19,5,1,0,1200,635,52.92,773.0
26,1,20,5,1,0,1200,468,39.0,635.0
26,1,21,5,1,0,1200,234,19.5,468.0
26,1,22,5,1,0,1200,174,14.5,234.0
26,1,23,5,1,0,1200,96,8.0,174.0
27,1,0,6,1,0,1200,24,2.0,96.0
27,1,1,6,1,0,1200,27,2.25,24.0
27,1,2,6,1,0,1200,24,2.0,27.0
27,1,3,6,1,0,1200,24,2.0,24.0
27,1,4,6,1,0,1200,24,2.0,24.0
27,1,5,6,1,0,1200,111,9.25,24.0
27,1,6,6,1,0,1200,329,27.42,111.0
27,1,7,6,1,0,1200,270,22.5,329.0
27,1,8,6,1,0,1200,550,45.83,270.0
27,1,9,6,1,0,1200,652,54.33,550.0
27,1,10,6,1,0,1200,257,21.42,652.0
27,1,11,6,1,0,1200,188,15.67,257.0
27,1,12,6,1,0,1200,310,25.83,188.0
27,1,13,6,1,0,1200,271,22.58,310.0
27,1,14,6,1,0,1200,211,17.58,271.0
27,1,15,6,1,0,1200,147,12.25,211.0
27,1,16,6,1,0,1200,189,15.75,147.0
27,1,17,6,1,0,1200,620,51.67,189.0
27,1,18,6,1,0,1200,739,61.58,620.0
27,1,19,6,1,0,1200,607,50.58,739.0
27,1,20,6,1,0,1200,564,47.0,607.0
27,1,21,6,1,0,1200,115,9.58,564.0
27,1,22,6,1,0,1200,38,3.17,115.0
27,1,23,6,1,0,1200,142,11.83,38.0
28,1,0,0,0,0,1200,176,14.67,142.0
28,1,1,0,0,0,1200,161,13.42,176.0
28,1,2,0,0,0,1200,24,2.0,161.0
28,1,3,0,0,0,1200,58,4.83,24.0
28,1,4,0,0,0,1200,55,4.58,58.0
28,1,5,0,0,0,1200,129,10.75,55.0
28,1,6,0,0,0,1200,766,63.83,129.0
28,1,7,0,0,0,1200,834,69.5,766.0
28,1,8,0,0,1,1200,1139,94.92,834.0
28,1,9,0,0,1,1200,1064,88.67,1139.0
28,1,10,0,0,0,1200,519,43.25,1064.0
28,1,11,0,0,0,1200,430,35.83,519.0
28,1,12,0,0,0,1200,464,38.67,430.0
28,1,13,0,0,0,1200,496,41.33,464.0
28,1,14,0,0,0,1200,402,33.5,496.0
28,1,15,0,0,0,1200,385,32.08,402.0
28,1,16,0,0,0,1200,477,39.75,385.0
28,1,17,0,0,1,1200,1183,98.58,477.0
28,1,18,0,0,1,1200,1196,99.67,1183.0
28,1,19,0,0,1,1200,1226,102.17,1196.0
28,1,20,0,0,0,1200,998,83.17,1226.0
28,1,21,0,0,0,1200,212,17.67,998.0
28,1,22,0,0,0,1200,264,22.0,212.0
28,1,23,0,0,0,1200,294,24.5,264.0
29,1,0,1,0,0,1200,46,3.83,294.0
29,1,1,1,0,0,1200,36,3.0,46.0
29,1,2,1,0,0,1200,97,8.08,36.0
29,1,3,1,0,0,1200,70,5.83,97.0
29,1,4,1,0,0,1200,158,13.17,70.0
29,1,5,1,0,0,1200,123,10.25,158.0
29,1,6,1,0,0,1200,752,62.67,123.0
29,1,7,1,0,0,1200,686,57.17,752.0
29,1,8,1,0,1,1200,1095,91.25,686.0
29,1,9,1,0,1,1200,1147,95.58,1095.0
29,1,10,1,0,0,1200,445,37.08,1147.0
29,1,11,1,0,0,1200,350,29.17,445.0
29,1,12,1,0,0,1200,436,36.33,350.0
29,1,13,1,0,0,1200,395,32.92,436.0
29,1,14,1,0,0,1200,448,37.33,395.0
29,1,15,1,0,0,1200,461,38.42,448.0
29,1,16,1,0,0,1200,412,34.33,461.0
29,1,17,1,0,1,1200,1123,93.58,412.0
29,1,18,1,0,1,1200,1258,104.83,1123.0
29,1,19,1,0,1,1200,1145,95.42,1258.0
29,1,20,1,0,0,1200,916,76.33,1145.0
29,1,21,1,0,0,1200,263,21.92,916.0
29,1,22,1,0,0,1200,338,28.17,263.0
29,1,23,1,0,0,1200,318,26.5,338.0
0,2,0,0,0,0,1300,62,4.77,62.0
0,2,1,0,0,0,1300,26,2.0,62.0
0,2,2,0,0,0,1300,191,14.69,26.0
0,2,3,0,0,0,1300,41,3.15,191.0
0,2,4,0,0,0,1300,59,4.54,41.0
0,2,5,0,0,0,1300,77,5.92,59.0
0,2,6,0,0,0,1300,777,59.77,77.0
0,2,7,0,0,0,1300,837,64.38,777.0
0,2,8,0,0,1,1300,1156,88.92,837.0
0,2,9,0,0,1,1300,1164,89.54,1156.0
0,2,10,0,0,0,1300,523,40.23,1164.0
0,2,11,0,0,0,1300,553,42.54,523.0
0,2,12,0,0,0,1300,444,34.15,553.0
0,2,13,0,0,0,1300,443,34.08,444.0
0,2,14,0,0,0,1300,574,44.15,443.0
0,2,15,0,0,0,1300,504,38.77,574.0
0,2,16,0,0,0,1300,493,37.92,504.0
0,2,17,0,0,1,1300,1369,105.31,493.0
0,2,18,0,0,1,1300,1193,91.77,1369.0
0,2,19,0,0,1,1300,1277,98.23,1193.0
0,2,20,0,0,0,1300,893,68.69,1277.0
0,2,21,0,0,0,1300,330,25.38,893.0
0,2,22,0,0,0,1300,227,17.46,330.0
0,2,23,0,0,0,1300,191,14.69,227.0
1,2,0,1,0,0,1300,171,13.15,191.0
1,2,1,1,0,0,1300,128,9.85,171.0
1,2,2,1,0,0,1300,103,7.92,128.0
1,2,3,1,0,0,1300,26,2.0,103.0
1,2,4,1,0,0,1300,185,14.23,26.0
1,2,5,1,0,0,1300,177,13.62,185.0
1,2,6,1,0,0,1300,777,59.77,177.0
1,2,7,1,0,0,1300,754,58.0,777.0
1,2,8,1,0,1,1300,1153,88.69,754.0
1,2,9,1,0,1,1300,1148,88.31,1153.0
1,2,10,1,0,0,1300,497,38.23,1148.0
1,2,11,1,0,0,1300,394,30.31,497.0
1,2,12,1,0,0,1300,427,32.85,394.0
1,2,13,1,0,0,1300,468,36.0,427.0
1,2,14,1,0,0,1300,609,46.85,468.0
1,2,15,1,0,0,1300,470,36.15,609.0
1,2,16,1,0,0,1300,440,33.85,470.0
1,2,17,1,0,1,1300,1294,99.54,440.0
1,2,18,1,0,1,1300,1386,106.62,1294.0
1,2,19,1,0,1,1300,1111,85.46,1386.0
1,2,20,1,0,0,1300,893,68.69,1111.0
1,2,21,1,0,0,1300,213,16.38,893.0
1,2,22,1,0,0,1300,361,27.77,213.0
1,2,23,1,0,0,1300,202,15.54,361.0
2,2,0,2,0,0,1300,26,2.0,202.0
2,2,1,2,0,0,1300,88,6.77,26.0
2,2,2,2,0,0,1300,26,2.0,88.0
2,2,3,2,0,0,1300,69,5.31,26.0
2,2,4,2,0,0,1300,26,2.0,69.0
2,2,5,2,0,0,1300,68,5.23,26.0
2,2,6,2,0,0,1300,686,52.77,68.0
2,2,7,2,0,0,1300,817,62.85,686.0
2,2,8,2,0,1,1300,1259,96.85,817.0
2,2,9,2,0,1,1300,1161,89.31,1259.0
2,2,10,2,0,0,1300,448,34.46,1161.0
2,2,11,2,0,0,1300,538,41.38,448.0
2,2,12,2,0,0,1300,474,36.46,538.0
2,2,13,2,0,0,1300,540,41.54,474.0
2,2,14,2,0,0,1300,622,47.85,540.0
2,2,15,2,0,0,1300,401,30.85,622.0
2,2,16,2,0,0,1300,586,45.08,401.0
2,2,17,2,0,1,1300,1257,96.69,586.0
2,2,18,2,0,1,1300,1154,88.77,1257.0
2,2,19,2,0,1,1300,1345,103.46,1154.0
2,2,20,2,0,0,1300,892,68.62,1345.0
2,2,21,2,0,0,1300,206,15.85,892.0
2,2,22,2,0,0,1300,311,23.92,206.0
2,2,23,2,0,0,1300,201,15.46,311.0
3,2,0,3,0,0,1300,48,3.69,201.0
3,2,1,3,0,0,1300,76,5.85,48.0
3,2,2,3,0,0,1300,85,6.54,76.0
3,2,3,3,0,0,1300,91,7.0,85.0
3,2,4,3,0,0,1300,160,12.31,91.0
3,2,5,3,0,0,1300,26,2.0,160.0
3,2,6,3,0,0,1300,733,56.38,26.0
3,2,7,3,0,0,1300,651,50.08,733.0
3,2,8,3,0,1,1300,1187,91.31,651.0
3,2,9,3,0,1,1300,1171,90.08,1187.0
3,2,10,3,0,0,1300,411,31.62,1171.0
3,2,11,3,0,0,1300,502,38.62,411.0
3,2,12,3,0,0,1300,505,38.85,502.0
3,2,13,3,0,0,1300,651,50.08,505.0
3,2,14,3,0,0,1300,662,50.92,651.0
3,2,15,3,0,0,1300,502,38.62,662.0
3,2,16,3,0,0,1300,534,41.08,502.0
3,2,17,3,0,1,1300,1247,95.92,534.0
3,2,18,3,0,1,1300,1169,89.92,1247.0
3,2,19,3,0,1,1300,1285,98.85,1169.0
3,2,20,3,0,0,1300,897,69.0,1285.0
3,2,21,3,0,0,1300,198,15.23,897.0
3,2,22,3,0,0,1300,322,24.77,198.0
3,2,23,3,0,0,1300,419,32.23,322.0
4,2,0,4,0,0,1300,147,11.31,419.0
4,2,1,4,0,0,1300,120,9.23,147.0
4,2,2,4,0,0,1300,31,2.38,120.0
4,2,3,4,0,0,1300,26,2.0,31.0
4,2,4,4,0,0,1300,35,2.69,26.0
4,2,5,4,0,0,1300,169,13.0,35.0
4,2,6,4,0,0,1300,600,46.15,169.0
4,2,7,4,0,0,1300,650,50.0,600.0
4,2,8,4,0,1,1300,1166,89.69,650.0
4,2,9,4,0,1,1300,1110,85.38,1166.0
4,2,10,4,0,0,1300,310,23.85,1110.0
4,2,11,4,0,0,1300,508,39.08,310.0
4,2,12,4,0,0,1300,407,31.31,508.0
4,2,13,4,0,0,1300,438,33.69,407.0
4,2,14,4,0,0,1300,521,40.08,438.0
4,2,15,4,0,0,1300,435,33.46,521.0
4,2,16,4,0,0,1300,498,38.31,435.0
4,2,17,4,0,1,1300,1221,93.92,498.0
4,2,18,4,0,1,1300,1279,98.38,1221.0
4,2,19,4,0,1,1300,1252,96.31,1279.0
4,2,20,4,0,0,1300,918,70.62,1252.0
4,2,21,4,0,0,1300,277,21.31,918.0
4,2,22,4,0,0,1300,396,30.46,277.0
4,2,23,4,0,0,1300,265,20.38,396.0
5,2,0,5,1,0,1300,35,2.69,265.0
5,2,1,5,1,0,1300,26,2.0,35.0
5,2,2,5,1,0,1300,54,4.15,26.0
5,2,3,5,1,0,1300,121,9.31,54.0
5,2,4,5,1,0,1300,92,7.08,121.0
5,2,5,5,1,0,1300,26,2.0,92.0
5,2,6,5,1,0,1300,393,30.23,26.0
5,2,7,5,1,0,1300,291,22.38,393.0
5,2,8,5,1,0,1300,717,55.15,291.0
5,2,9,5,1,0,1300,685,52.69,717.0
5,2,10,5,1,0,1300,357,27.46,685.0
5,2,11,5,1,0,1300,262,20.15,357.0
5,2,12,5,1,0,1300,185,14.23,262.0
5,2,13,5,1,0,1300,273,21.0,185.0
5,2,14,5,1,0,1300,225,17.31,273.0
5,2,15,5,1,0,1300,392,30.15,225.0
5,2,16,5,1,0,1300,248,19.08,392.0
5,2,17,5,1,0,1300,676,52.0,248.0
5,2,18,5,1,0,1300,788,60.62,676.0
5,2,19,5,1,0,1300,674,51.85,788.0
5,2,20,5,1,0,1300,452,34.77,674.0
5,2,21,5,1,0,1300,142,10.92,452.0
5,2,22,5,1,0,1300,158,12.15,142.0
5,2,23,5,1,0,1300,53,4.08,158.0
6,2,0,6,1,0,1300,55,4.23,53.0
6,2,1,6,1,0,1300,26,2.0,55.0
6,2,2,6,1,0,1300,69,5.31,26.0
6,2,3,6,1,0,1300,135,10.38,69.0
6,2,4,6,1,0,1300,26,2.0,135.0
6,2,5,6,1,0,1300,40,3.08,26.0
6,2,6,6,1,0,1300,491,37.77,40.0
6,2,7,6,1,0,1300,277,21.31,491.0
6,2,8,6,1,0,1300,624,48.0,277.0
6,2,9,6,1,0,1300,695,53.46,624.0
6,2,10,6,1,0,1300,391,30.08,695.0
6,2,11,6,1,0,1300,204,15.69,391.0
6,2,12,6,1,0,1300,302,23.23,204.0
6,2,13,6,1,0,1300,251,19.31,302.0
6,2,14,6,1,0,1300,239,18.38,251.0
6,2,15,6,1,0,1300,260,20.0,239.0
6,2,16,6,1,0,1300,286,22.0,260.0
6,2,17,6,1,0,1300,743,57.15,286.0
6,2,18,6,1,0,1300,641,49.31,743.0
6,2,19,6,1,0,1300,726,55.85,641.0
6,2,20,6,1,0,1300,559,43.0,726.0
6,2,21,6,1,0,1300,142,10.92,559.0
6,2,22,6,1,0,1300,112,8.62,142.0
6,2,23,6,1,0,1300,348,26.77,112.0
7,2,0,0,0,0,1300,265,20.38,348.0
7,2,1,0,0,0,1300,134,10.31,265.0
7,2,2,0,0,0,1300,26,2.0,134.0
7,2,3,0,0,0,1300,26,2.0,26.0
7,2,4,0,0,0,1300,96,7.38,26.0
7,2,5,0,0,0,1300,32,2.46,96.0
7,2,6,0,0,0,1300,641,49.31,32.0
7,2,7,0,0,0,1300,806,62.0,641.0
7,2,8,0,0,1,1300,1201,92.38,806.0
7,2,9,0,0,1,1300,1144,88.0,1201.0
7,2,10,0,0,0,1300,538,41.38,1144.0
7,2,11,0,0,0,1300,531,40.85,538.0
7,2,12,0,0,0,1300,571,43.92,531.0
7,2,13,0,0,0,1300,541,41.62,571.0
7,2,14,0,0,0,1300,610,46.92,541.0
7,2,15,0,0,0,1300,516,39.69,610.0
7,2,16,0,0,0,1300,448,34.46,516.0
7,2,17,0,0,1,1300,1270,97.69,448.0
7,2,18,0,0,1,1300,1250,96.15,1270.0
7,2,19,0,0,1,1300,1281,98.54,1250.0
7,2,20,0,0,0,1300,984,75.69,1281.0
7,2,21,0,0,0,1300,409,31.46,984.0
7,2,22,0,0,0,1300,340,26.15,409.0
7,2,23,0,0,0,1300,231,17.77,340.0
8,2,0,1,0,0,1300,26,2.0,231.0
8,2,1,1,0,0,1300,26,2.0,26.0
8,2,2,1,0,0,1300,94,7.23,26.0
8,2,3,1,0,0,1300,63,4.85,94.0
8,2,4,1,0,0,1300,41,3.15,63.0
8,2,5,1,0,0,1300,132,10.15,41.0
8,2,6,1,0,0,1300,710,54.62,132.0
8,2,7,1,0,0,1300,707,54.38,710.0
8,2,8,1,0,1,1300,1159,89.15,707.0
8,2,9,1,0,1,1300,1116,85.85,1159.0
8,2,10,1,0,0,1300,457,35.15,1116.0
8,2,11,1,0,0,1300,575,44.23,457.0
8,2,12,1,0,0,1300,478,36.77,575.0
8,2,13,1,0,0,1300,550,42.31,478.0
8,2,14,1,0,0,1300,549,42.23,550.0
8,2,15,1,0,0,1300,416,32.0,549.0
8,2,16,1,0,0,1300,460,35.38,416.0
8,2,17,1,0,1,1300,1348,103.69,460.0
8,2,18,1,0,1,1300,1263,97.15,1348.0
8,2,19,1,0,1,1300,1261,97.0,1263.0
8,2,20,1,0,0,1300,963,74.08,1261.0
8,2,21,1,0,0,1300,332,25.54,963.0
8,2,22,1,0,0,1300,209,16.08,332.0
8,2,23,1,0,0,1300,230,17.69,209.0
9,2,0,2,0,0,1300,257,19.77,230.0
9,2,1,2,0,0,1300,26,2.0,257.0
9,2,2,2,0,0,1300,26,2.0,26.0
9,2,3,2,0,0,1300,50,3.85,26.0
9,2,4,2,0,0,1300,26,2.0,50.0
9,2,5,2,0,0,1300,67,5.15,26.0
9,2,6,2,0,0,1300,614,47.23,67.0
9,2,7,2,0,0,1300,696,53.54,614.0
9,2,8,2,0,1,1300,1105,85.0,696.0
9,2,9,2,0,1,1300,1197,92.08,1105.0
9,2,10,2,0,0,1300,448,34.46,1197.0
9,2,11,2,0,0,1300,544,41.85,448.0
9,2,12,2,0,0,1300,495,38.08,544.0
9,2,13,2,0,0,1300,537,41.31,495.0
9,2,14,2,0,0,1300,418,32.15,537.0
9,2,15,2,0,0,1300,473,36.38,418.0
9,2,16,2,0,0,1300,331,25.46,473.0
9,2,17,2,0,1,1300,1340,103.08,331.0
9,2,18,2,0,1,1300,1230,94.62,1340.0
9,2,19,2,0,1,1300,1274,98.0,1230.0
9,2,20,2,0,0,1300,1023,78.69,1274.0
9,2,21,2,0,0,1300,327,25.15,1023.0
9,2,22,2,0,0,1300,371,28.54,327.0
9,2,23,2,0,0,1300,240,18.46,371.0
10,2,0,3,0,0,1300,26,2.0,240.0
10,2,1,3,0,0,1300,26,2.0,26.0
10,2,2,3,0,0,1300,30,2.31,26.0
10,2,3,3,0,0,1300,88,6.77,30.0
10,2,4,3,0,0,1300,26,2.0,88.0
10,2,5,3,0,0,1300,76,5.85,26.0
10,2,6,3,0,0,1300,769,59.15,76.0
10,2,7,3,0,0,1300,680,52.31,769.0
10,2,8,3,0,1,1300,1326,102.0,680.0
10,2,9,3,0,1,1300,1185,91.15,1326.0
10,2,10,3,0,0,1300,521,40.08,1185.0
10,2,11,3,0,0,1300,437,33.62,521.0
10,2,12,3,0,0,1300,479,36.85,437.0
10,2,13,3,0,0,1300,489,37.62,479.0
10,2,14,3,0,0,1300,527,40.54,489.0
10,2,15,3,0,0,1300,424,32.62,527.0
10,2,16,3,0,0,1300,454,34.92,424.0
10,2,17,3,0,1,1300,1196,92.0,454.0
10,2,18,3,0,1,1300,1297,99.77,1196.0
10,2,19,3,0,1,1300,1144,88.0,1297.0
10,2,20,3,0,0,1300,921,70.85,1144.0
10,2,21,3,0,0,1300,280,21.54,921.0
10,2,22,3,0,0,1300,385,29.62,280.0
10,2,23,3,0,0,1300,320,24.62,385.0
11,2,0,4,0,0,1300,194,14.92,320.0
11,2,1,4,0,0,1300,104,8.0,194.0
11,2,2,4,0,0,1300,40,3.08,104.0
11,2,3,4,0,0,1300,26,2.0,40.0
11,2,4,4,0,0,1300,26,2.0,26.0
11,2,5,4,0,0,1300,105,8.08,26.0
11,2,6,4,0,0,1300,726,55.85,105.0
11,2,7,4,0,0,1300,727,55.92,726.0
11,2,8,4,0,1,1300,1170,90.0,727.0
11,2,9,4,0,1,1300,1254,96.46,1170.0
11,2,10,4,0,0,1300,449,34.54,1254.0
11,2,11,4,0,0,1300,443,34.08,449.0
11,2,12,4,0,0,1300,606,46.62,443.0
11,2,13,4,0,0,1300,534,41.08,606.0
11,2,14,4,0,0,1300,490,37.69,534.0
11,2,15,4,0,0,1300,653,50.23,490.0
11,2,16,4,0,0,1300,429,33.0,653.0
11,2,17,4,0,1,1300,1407,108.23,429.0
11,2,18,4,0,1,1300,1375,105.77,1407.0
11,2,19,4,0,1,1300,1297,99.77,1375.0
11,2,20,4,0,0,1300,910,70.0,1297.0
11,2,21,4,0,0,1300,247,19.0,910.0
11,2,22,4,0,0,1300,258,19.85,247.0
11,2,23,4,0,0,1300,245,18.85,258.0
12,2,0,5,1,0,1300,32,2.46,245.0
12,2,1,5,1,0,1300,26,2.0,32.0
12,2,2,5,1,0,1300,42,3.23,26.0
12,2,3,5,1,0,1300,26,2.0,42.0
12,2,4,5,1,0,1300,50,3.85,26.0
12,2,5,5,1,0,1300,26,2.0,50.0
12,2,6,5,1,0,1300,389,29.92,26.0
12,2,7,5,1,0,1300,416,32.0,389.0
12,2,8,5,1,0,1300,683,52.54,416.0
12,2,9,5,1,0,1300,593,45.62,683.0
12,2,10,5,1,0,1300,358,27.54,593.0
12,2,11,5,1,0,1300,302,23.23,358.0
12,2,12,5,1,0,1300,187,14.38,302.0
12,2,13,5,1,0,1300,248,19.08,187.0
12,2,14,5,1,0,1300,336,25.85,248.0
12,2,15,5,1,0,1300,268,20.62,336.0
12,2,16,5,1,0,1300,387,29.77,268.0
12,2,17,5,1,0,1300,631,48.54,387.0
12,2,18,5,1,0,1300,720,55.38,631.0
12,2,19,5,1,0,1300,685,52.69,720.0
12,2,20,5,1,0,1300,623,47.92,685.0
12,2,21,5,1,0,1300,191,14.69,623.0
12,2,22,5,1,0,1300,198,15.23,191.0
12,2,23,5,1,0,1300,115,8.85,198.0
13,2,0,6,1,0,1300,26,2.0,115.0
13,2,1,6,1,0,1300,72,5.54,26.0
13,2,2,6,1,0,1300,77,5.92,72.0
13,2,3,6,1,0,1300,53,4.08,77.0
13,2,4,6,1,0,1300,71,5.46,53.0
13,2,5,6,1,0,1300,26,2.0,71.0
13,2,6,6,1,0,1300,329,25.31,26.0
13,2,7,6,1,0,1300,440,33.85,329.0
13,2,8,6,1,0,1300,664,51.08,440.0
13,2,9,6,1,0,1300,754,58.0,664.0
13,2,10,6,1,0,1300,198,15.23,754.0
13,2,11,6,1,0,1300,133,10.23,198.0
13,2,12,6,1,0,1300,221,17.0,133.0
13,2,13,6,1,0,1300,188,14.46,221.0
13,2,14,6,1,0,1300,196,15.08,188.0
13,2,15,6,1,0,1300,243,18.69,196.0
13,2,16,6,1,0,1300,295,22.69,243.0
13,2,17,6,1,0,1300,708,54.46,295.0
13,2,18,6,1,0,1300,789,60.69,708.0
13,2,19,6,1,0,1300,646,49.69,789.0
13,2,20,6,1,0,1300,568,43.69,646.0
13,2,21,6,1,0,1300,203,15.62,568.0
13,2,22,6,1,0,1300,204,15.69,203.0
13,2,23,6,1,0,1300,90,6.92,204.0
14,2,0,0,0,0,1300,26,2.0,90.0
14,2,1,0,0,0,1300,117,9.0,26.0
14,2,2,0,0,0,1300,57,4.38,117.0
14,2,3,0,0,0,1300,70,5.38,57.0
14,2,4,0,0,0,1300,104,8.0,70.0
14,2,5,0,0,0,1300,180,13.85,104.0
14,2,6,0,0,0,1300,769,59.15,180.0
14,2,7,0,0,0,1300,706,54.31,769.0
14,2,8,0,0,1,1300,1080,83.08,706.0
14,2,9,0,0,1,1300,1130,86.92,1080.0
14,2,10,0,0,0,1300,497,38.23,1130.0
14,2,11,0,0,0,1300,575,44.23,497.0
14,2,12,0,0,0,1300,501,38.54,575.0
14,2,13,0,0,0,1300,409,31.46,501.0
14,2,14,0,0,0,1300,465,35.77,409.0
14,2,15,0,0,0,1300,571,43.92,465.0
14,2,16,0,0,0,1300,543,41.77,571.0
14,2,17,0,0,1,1300,1292,99.38,543.0
14,2,18,0,0,1,1300,1367,105.15,1292.0
14,2,19,0,0,1,1300,1253,96.38,1367.0
14,2,20,0,0,0,1300,957,73.62,1253.0
14,2,21,0,0,0,1300,179,13.77,957.0
14,2,22,0,0,0,1300,212,16.31,179.0
14,2,23,0,0,0,1300,373,28.69,212.0
15,2,0,1,0,0,1300,45,3.46,373.0
15,2,1,1,0,0,1300,46,3.54,45.0
15,2,2,1,0,0,1300,31,2.38,46.0
15,2,3,1,0,0,1300,26,2.0,31.0
15,2,4,1,0,0,1300,114,8.77,26.0
15,2,5,1,0,0,1300,59,4.54,114.0
15,2,6,1,0,0,1300,781,60.08,59.0
15,2,7,1,0,0,1300,646,49.69,781.0
15,2,8,1,0,1,1300,1172,90.15,646.0
15,2,9,1,0,1,1300,1146,88.15,1172.0
15,2,10,1,0,0,1300,526,40.46,1146.0
15,2,11,1,0,0,1300,571,43.92,526.0
15,2,12,1,0,0,1300,566,43.54,571.0
15,2,13,1,0,0,1300,527,40.54,566.0
15,2,14,1,0,0,1300,615,47.31,527.0
15,2,15,1,0,0,1300,521,40.08,615.0
15,2,16,1,0,0,1300,464,35.69,521.0
15,2,17,1,0,1,1300,1352,104.0,464.0
15,2,18,1,0,1,1300,1289,99.15,1352.0
15,2,19,1,0,1,1300,1368,105.23,1289.0
