station_name,entry_count,exit_count,platform_count,concourse_count,hour,day,month,day_of_week,weekend
4,229,445,181,337,21,1,3,6,1
6,235,510,196,372,21,1,3,6,1
1,471,181,225,326,21,1,3,6,1
9,461,535,291,498,21,1,3,6,1
3,484,543,302,514,21,1,3,6,1
8,212,258,136,235,21,1,3,6,1
5,460,216,227,338,21,1,3,6,1
7,339,324,200,332,21,1,3,6,1
2,259,200,144,230,21,1,3,6,1
0,476,349,260,412,21,1,3,6,1
4,437,396,254,416,21,1,3,6,1
6,347,408,220,378,21,1,3,6,1
1,401,413,243,407,21,1,3,6,1
9,437,509,277,473,21,1,3,6,1
3,541,174,251,358,21,1,3,6,1
8,367,355,218,361,21,1,3,6,1
5,185,204,115,194,21,1,3,6,1
7,474,495,289,484,21,1,3,6,1
2,252,410,183,331,21,1,3,6,1
0,273,482,206,378,21,1,3,6,1
4,155,377,137,266,21,1,3,6,1
6,257,327,168,292,21,1,3,6,1
1,293,469,211,381,21,1,3,6,1
9,187,180,111,184,21,1,3,6,1
3,425,524,275,474,21,1,3,6,1
8,361,479,240,420,21,1,3,6,1
5,427,303,231,365,21,1,3,6,1
7,540,231,262,386,21,1,3,6,1
2,198,310,141,254,21,1,3,6,1
0,162,466,158,314,21,1,3,6,1
4,369,519,251,444,21,1,3,6,1
6,228,250,141,239,21,1,3,6,1
1,327,426,216,376,21,1,3,6,1
9,270,305,169,288,21,1,3,6,1
3,281,326,178,304,21,1,3,6,1
8,217,184,124,200,22,1,3,6,1
5,412,421,249,416,22,1,3,6,1
7,513,488,303,500,22,1,3,6,1
2,442,259,229,350,22,1,3,6,1
0,454,195,221,324,22,1,3,6,1
4,447,312,241,380,22,1,3,6,1
6,377,435,238,406,22,1,3,6,1
1,302,357,192,330,22,1,3,6,1
9,297,281,175,289,22,1,3,6,1
3,374,444,238,409,22,1,3,6,1
8,285,421,198,353,22,1,3,6,1
5,518,296,266,407,22,1,3,6,1
7,293,527,223,410,22,1,3,6,1
2,319,426,213,372,22,1,3,6,1
0,338,512,238,425,22,1,3,6,1
4,511,382,281,446,22,1,3,6,1
6,537,306,276,422,22,1,3,6,1
1,374,403,230,388,22,1,3,6,1
9,240,340,164,290,22,1,3,6,1
3,482,505,294,494,22,1,3,6,1
8,452,313,243,382,22,1,3,6,1
5,215,365,159,290,22,1,3,6,1
7,277,249,161,263,22,1,3,6,1
2,457,470,277,464,22,1,3,6,1
0,528,546,320,537,22,1,3,6,1
4,313,309,187,311,22,1,3,6,1
6,188,243,124,216,22,1,3,6,1
1,168,472,162,320,22,1,3,6,1
9,301,252,171,276,22,1,3,6,1
3,405,510,264,458,22,1,3,6,1
8,267,310,169,288,22,1,3,6,1
5,392,451,247,422,22,1,3,6,1
7,508,496,302,502,22,1,3,6,1
2,283,302,174,292,22,1,3,6,1
0,307,265,176,286,22,1,3,6,1
4,334,464,226,399,22,1,3,6,1
6,155,157,93,156,22,1,3,6,1
1,268,218,151,243,22,1,3,6,1
9,264,322,170,293,22,1,3,6,1
3,438,345,244,392,22,1,3,6,1
8,185,294,133,240,23,1,3,6,1
5,350,362,212,356,23,1,3,6,1
7,409,436,251,422,23,1,3,6,1
2,320,271,182,296,23,1,3,6,1
0,205,176,117,190,23,1,3,6,1
4,484,287,251,386,23,1,3,6,1
6,217,379,163,298,23,1,3,6,1
1,305,399,202,352,23,1,3,6,1
9,508,192,242,350,23,1,3,6,1
3,304,189,159,246,23,1,3,6,1
8,373,392,228,382,23,1,3,6,1
5,303,359,193,331,23,1,3,6,1
7,471,351,259,411,23,1,3,6,1
2,246,214,141,230,23,1,3,6,1
0,317,272,181,294,23,1,3,6,1
4,383,481,249,432,23,1,3,6,1
6,181,314,135,248,23,1,3,6,1
1,408,539,271,474,23,1,3,6,1
9,461,456,276,458,23,1,3,6,1
3,546,312,281,429,23,1,3,6,1
8,290,400,196,345,23,1,3,6,1
5,462,287,242,374,23,1,3,6,1
7,315,506,227,410,23,1,3,6,1
2,494,369,271,432,23,1,3,6,1
0,364,492,244,428,23,1,3,6,1
4,350,271,194,310,23,1,3,6,1
6,540,451,306,496,23,1,3,6,1
1,471,440,276,456,23,1,3,6,1
9,401,274,215,338,23,1,3,6,1
3,189,510,178,350,23,1,3,6,1
8,229,225,137,227,23,1,3,6,1
5,549,168,253,358,23,1,3,6,1
7,523,274,264,398,23,1,3,6,1
2,227,365,164,296,23,1,3,6,1
0,221,247,138,234,23,1,3,6,1
4,523,281,265,402,23,1,3,6,1
6,549,380,296,464,23,1,3,6,1
1,417,187,204,302,23,1,3,6,1
9,173,290,127,232,23,1,3,6,1
3,530,264,265,397,23,1,3,6,1
8,0,0,0,0,0,2,3,0,0
5,0,0,0,0,0,2,3,0,0
7,0,0,0,0,0,2,3,0,0
2,0,0,0,0,0,2,3,0,0
0,0,0,0,0,0,2,3,0,0
4,0,0,0,0,0,2,3,0,0
6,0,0,0,0,0,2,3,0,0
1,0,0,0,0,0,2,3,0,0
9,0,0,0,0,0,2,3,0,0
3,0,0,0,0,0,2,3,0,0
8,0,0,0,0,1,2,3,0,0
5,0,0,0,0,1,2,3,0,0
7,0,0,0,0,1,2,3,0,0
2,0,0,0,0,1,2,3,0,0
0,0,0,0,0,1,2,3,0,0
4,0,0,0,0,1,2,3,0,0
6,0,0,0,0,1,2,3,0,0
1,0,0,0,0,1,2,3,0,0
9,0,0,0,0,1,2,3,0,0
3,0,0,0,0,1,2,3,0,0
8,0,0,0,0,2,2,3,0,0
5,0,0,0,0,2,2,3,0,0
7,0,0,0,0,2,2,3,0,0
2,0,0,0,0,2,2,3,0,0
0,0,0,0,0,2,2,3,0,0
4,0,0,0,0,2,2,3,0,0
6,0,0,0,0,2,2,3,0,0
1,0,0,0,0,2,2,3,0,0
9,0,0,0,0,2,2,3,0,0
3,0,0,0,0,2,2,3,0,0
8,0,0,0,0,3,2,3,0,0
5,0,0,0,0,3,2,3,0,0
7,0,0,0,0,3,2,3,0,0
2,0,0,0,0,3,2,3,0,0
0,0,0,0,0,3,2,3,0,0
4,0,0,0,0,3,2,3,0,0
6,0,0,0,0,3,2,3,0,0
1,0,0,0,0,3,2,3,0,0
9,0,0,0,0,3,2,3,0,0
3,0,0,0,0,3,2,3,0,0
8,0,0,0,0,4,2,3,0,0
5,0,0,0,0,4,2,3,0,0
7,0,0,0,0,4,2,3,0,0
2,0,0,0,0,4,2,3,0,0
0,0,0,0,0,4,2,3,0,0
4,0,0,0,0,4,2,3,0,0
6,0,0,0,0,4,2,3,0,0
1,0,0,0,0,4,2,3,0,0
9,0,0,0,0,4,2,3,0,0
3,0,0,0,0,4,2,3,0,0
8,0,0,0,0,5,2,3,0,0
5,0,0,0,0,5,2,3,0,0
7,0,0,0,0,5,2,3,0,0
2,0,0,0,0,5,2,3,0,0
0,0,0,0,0,5,2,3,0,0
4,0,0,0,0,5,2,3,0,0
6,0,0,0,0,5,2,3,0,0
1,0,0,0,0,5,2,3,0,0
9,0,0,0,0,5,2,3,0,0
3,0,0,0,0,5,2,3,0,0
8,233,223,138,228,6,2,3,0,0
5,298,479,215,388,6,2,3,0,0
7,442,516,280,479,6,2,3,0,0
2,248,359,171,304,6,2,3,0,0
0,514,308,267,411,6,2,3,0,0
4,211,407,166,309,6,2,3,0,0
6,369,316,211,342,6,2,3,0,0
1,227,189,129,208,6,2,3,0,0
9,409,504,264,456,6,2,3,0,0
3,511,285,261,398,6,2,3,0,0
8,406,328,228,367,6,2,3,0,0
5,391,482,253,436,6,2,3,0,0
7,450,288,238,369,6,2,3,0,0
2,224,193,128,208,6,2,3,0,0
0,488,154,226,321,6,2,3,0,0
4,275,415,193,345,6,2,3,0,0
6,515,351,276,433,6,2,3,0,0
1,457,418,266,438,6,2,3,0,0
9,281,153,143,217,6,2,3,0,0
3,488,157,227,322,6,2,3,0,0
8,191,363,149,277,6,2,3,0,0
5,226,319,154,272,6,2,3,0,0
7,505,198,242,352,6,2,3,0,0
2,324,261,182,292,6,2,3,0,0
0,204,453,172,328,6,2,3,0,0
4,336,489,232,412,6,2,3,0,0
6,279,302,172,290,6,2,3,0,0
1,256,177,138,216,6,2,3,0,0
9,305,379,198,342,6,2,3,0,0
3,188,366,148,277,6,2,3,0,0
8,368,518,251,443,6,2,3,0,0
5,419,452,258,436,6,2,3,0,0
7,331,175,167,253,6,2,3,0,0
2,274,350,180,312,6,2,3,0,0
0,294,318,181,306,6,2,3,0,0
4,435,370,248,402,6,2,3,0,0
6,171,157,100,164,6,2,3,0,0
1,152,539,169,346,6,2,3,0,0
9,328,537,239,432,6,2,3,0,0
3,456,371,257,414,6,2,3,0,0
8,390,426,241,408,7,2,3,0,0
5,421,474,263,448,7,2,3,0,0
7,362,509,247,436,7,2,3,0,0
2,418,466,260,442,7,2,3,0,0
0,275,156,141,216,7,2,3,0,0
4,518,343,276,430,7,2,3,0,0
6,421,471,263,446,7,2,3,0,0
1,414,392,244,403,7,2,3,0,0
9,257,506,204,382,7,2,3,0,0
3,419,207,209,313,7,2,3,0,0
8,178,282,128,230,7,2,3,0,0
5,386,360,226,373,7,2,3,0,0
7,366,374,221,370,7,2,3,0,0
2,305,429,208,367,7,2,3,0,0
0,356,170,176,263,7,2,3,0,0
4,433,153,204,293,7,2,3,0,0
6,185,477,169,331,7,2,3,0,0
1,403,397,241,400,7,2,3,0,0
9,348,173,174,260,7,2,3,0,0
3,151,543,169,347,7,2,3,0,0
8,537,324,280,430,7,2,3,0,0
5,375,300,210,338,7,2,3,0,0
7,265,279,162,272,7,2,3,0,0
2,440,357,247,398,7,2,3,0,0
0,222,224,134,223,7,2,3,0,0
4,259,268,157,264,7,2,3,0,0
6,423,450,259,436,7,2,3,0,0
1,472,230,235,351,7,2,3,0,0
9,466,272,241,369,7,2,3,0,0
3,459,406,265,432,7,2,3,0,0
8,440,202,216,321,7,2,3,0,0
5,306,511,225,408,7,2,3,0,0
7,300,339,188,320,7,2,3,0,0
2,220,508,190,364,7,2,3,0,0
0,242,303,157,272,7,2,3,0,0
4,550,550,330,550,7,2,3,0,0
6,184,545,183,364,7,2,3,0,0
1,477,258,242,368,7,2,3,0,0
9,540,168,250,354,7,2,3,0,0
3,532,542,321,537,7,2,3,0,0
8,1178,568,585,873,8,2,3,0,0
5,1634,518,757,1076,8,2,3,0,0
7,2363,598,1065,1480,8,2,3,0,0
2,1578,866,804,1222,8,2,3,0,0
0,1540,859,788,1200,8,2,3,0,0
4,1552,758,772,1155,8,2,3,0,0
6,1283,743,662,1013,8,2,3,0,0
1,2095,596,957,1346,8,2,3,0,0
9,1842,576,852,1209,8,2,3,0,0
3,1179,785,629,982,8,2,3,0,0
8,959,556,495,758,8,2,3,0,0
5,1094,962,630,1028,8,2,3,0,0
7,2292,866,1090,1579,8,2,3,0,0
2,1863,495,844,1179,8,2,3,0,0
0,1181,408,554,794,8,2,3,0,0
4,2115,453,937,1284,8,2,3,0,0
6,954,753,532,854,8,2,3,0,0
1,2397,795,1118,1596,8,2,3,0,0
9,1811,925,909,1368,8,2,3,0,0
3,1834,871,908,1352,8,2,3,0,0
8,1589,583,752,1086,8,2,3,0,0
5,2245,716,1041,1480,8,2,3,0,0
7,887,681,491,784,8,2,3,0,0
2,1962,966,978,1464,8,2,3,0,0
0,992,809,559,900,8,2,3,0,0
4,1381,604,673,992,8,2,3,0,0
6,1720,779,844,1250,8,2,3,0,0
1,1583,940,821,1262,8,2,3,0,0
9,1562,649,755,1106,8,2,3,0,0
3,1244,494,596,869,8,2,3,0,0
8,2135,658,986,1396,8,2,3,0,0
5,1350,701,680,1026,8,2,3,0,0
7,2253,563,1014,1408,8,2,3,0,0
2,2006,447,892,1226,8,2,3,0,0
0,2044,926,1003,1485,8,2,3,0,0
4,1987,458,886,1222,8,2,3,0,0
6,1913,805,926,1359,8,2,3,0,0
1,2046,741,967,1394,8,2,3,0,0
9,957,878,558,918,8,2,3,0,0
3,1995,646,927,1320,8,2,3,0,0
8,1022,756,560,889,9,2,3,0,0
5,1272,639,637,956,9,2,3,0,0
7,1430,999,772,1214,9,2,3,0,0
2,1290,602,636,946,9,2,3,0,0
0,2341,762,1089,1552,9,2,3,0,0
4,2330,638,1060,1484,9,2,3,0,0
6,2248,474,994,1361,9,2,3,0,0
1,1453,574,696,1014,9,2,3,0,0
9,954,774,536,864,9,2,3,0,0
3,1448,486,676,967,9,2,3,0,0
8,1701,987,878,1344,9,2,3,0,0
5,2000,615,923,1308,9,2,3,0,0
7,1541,938,804,1240,9,2,3,0,0
2,1411,488,662,950,9,2,3,0,0
0,1814,825,891,1320,9,2,3,0,0
4,1990,799,956,1394,9,2,3,0,0
6,2500,863,1173,1682,9,2,3,0,0
1,929,765,525,847,9,2,3,0,0
9,2048,822,984,1435,9,2,3,0,0
3,1815,545,835,1180,9,2,3,0,0
8,1169,826,633,998,9,2,3,0,0
5,2254,572,1016,1413,9,2,3,0,0
7,1787,430,801,1108,9,2,3,0,0
2,1514,712,748,1113,9,2,3,0,0
0,1952,556,892,1254,9,2,3,0,0
4,1337,927,720,1132,9,2,3,0,0
6,1860,607,865,1234,9,2,3,0,0
1,2059,693,962,1376,9,2,3,0,0
9,1151,840,628,996,9,2,3,0,0
3,1638,972,850,1305,9,2,3,0,0
8,1638,642,784,1140,9,2,3,0,0
5,894,964,550,929,9,2,3,0,0
7,2289,715,1059,1502,9,2,3,0,0
2,1073,979,625,1026,9,2,3,0,0
0,1711,445,773,1078,9,2,3,0,0
4,1843,457,829,1150,9,2,3,0,0
6,2094,617,961,1356,9,2,3,0,0
1,2055,594,941,1324,9,2,3,0,0
9,2299,788,1077,1544,9,2,3,0,0
3,1751,609,822,1180,9,2,3,0,0
8,1420,487,665,954,10,2,3,0,0
5,2343,422,1022,1382,10,2,3,0,0
7,2463,933,1172,1698,10,2,3,0,0
2,1165,520,570,842,10,2,3,0,0
0,1338,436,622,887,10,2,3,0,0
4,1392,487,654,940,10,2,3,0,0
6,804,946,511,875,10,2,3,0,0
1,944,918,561,931,10,2,3,0,0
9,980,901,572,940,10,2,3,0,0
3,898,960,551,929,10,2,3,0,0
8,2101,812,1003,1456,10,2,3,0,0
5,1152,527,566,840,10,2,3,0,0
7,1984,892,972,1438,10,2,3,0,0
2,2011,775,959,1393,10,2,3,0,0
0,1903,430,847,1166,10,2,3,0,0
4,1826,521,835,1174,10,2,3,0,0
6,1326,769,684,1048,10,2,3,0,0
1,1029,495,511,762,10,2,3,0,0
9,1202,979,677,1090,10,2,3,0,0
3,929,414,454,672,10,2,3,0,0
8,2436,605,1095,1520,10,2,3,0,0
5,1936,582,891,1259,10,2,3,0,0
7,1119,763,600,941,10,2,3,0,0
2,2450,851,1150,1650,10,2,3,0,0
0,857,518,446,688,10,2,3,0,0
4,2415,565,1079,1490,10,2,3,0,0
6,2370,798,1108,1584,10,2,3,0,0
1,2360,831,1110,1596,10,2,3,0,0
9,1674,632,796,1153,10,2,3,0,0
3,2427,647,1100,1537,10,2,3,0,0
8,1006,729,548,868,10,2,3,0,0
5,2442,459,1069,1450,10,2,3,0,0
7,1641,406,738,1024,10,2,3,0,0
2,2012,534,912,1273,10,2,3,0,0
0,1510,675,739,1092,10,2,3,0,0
4,1620,543,757,1082,10,2,3,0,0
6,2291,888,1094,1590,10,2,3,0,0
1,2198,902,1060,1550,10,2,3,0,0
9,2379,996,1151,1688,10,2,3,0,0
3,986,675,529,830,10,2,3,0,0
8,163,527,171,345,11,2,3,0,0
5,171,455,159,313,11,2,3,0,0
7,154,398,141,276,11,2,3,0,0
2,332,401,213,366,11,2,3,0,0
0,396,211,201,304,11,2,3,0,0
4,369,420,232,394,11,2,3,0,0
6,195,488,176,342,11,2,3,0,0
1,527,267,264,397,11,2,3,0,0
9,255,213,145,234,11,2,3,0,0
3,519,342,276,430,11,2,3,0,0
8,463,332,252,398,11,2,3,0,0
5,166,228,112,197,11,2,3,0,0
7,499,410,282,454,11,2,3,0,0
2,428,162,204,295,11,2,3,0,0
0,322,249,179,286,11,2,3,0,0
4,541,159,248,350,11,2,3,0,0
6,342,224,182,283,11,2,3,0,0
1,210,306,145,258,11,2,3,0,0
9,211,417,168,314,11,2,3,0,0
3,363,237,193,300,11,2,3,0,0
8,233,404,174,318,11,2,3,0,0
5,438,227,221,332,11,2,3,0,0
7,207,214,126,210,11,2,3,0,0
2,471,352,259,412,11,2,3,0,0
0,312,190,163,251,11,2,3,0,0
4,276,150,140,213,11,2,3,0,0
6,486,550,304,518,11,2,3,0,0
1,525,166,243,346,11,2,3,0,0
9,309,395,203,352,11,2,3,0,0
3,340,390,214,365,11,2,3,0,0
8,319,314,190,316,11,2,3,0,0
5,260,439,192,350,11,2,3,0,0
7,260,383,181,322,11,2,3,0,0
2,282,419,197,350,11,2,3,0,0
0,439,428,261,434,11,2,3,0,0
4,232,481,189,356,11,2,3,0,0
6,278,517,215,398,11,2,3,0,0
1,548,266,272,407,11,2,3,0,0
9,490,191,234,340,11,2,3,0,0
3,496,373,273,434,11,2,3,0,0
8,187,431,161,309,12,2,3,0,0
5,150,455,151,302,12,2,3,0,0
7,542,548,326,545,12,2,3,0,0
2,232,353,163,292,12,2,3,0,0
0,282,154,144,218,12,2,3,0,0
4,393,518,261,456,12,2,3,0,0
6,227,460,183,344,12,2,3,0,0
1,424,220,214,322,12,2,3,0,0
9,235,302,154,268,12,2,3,0,0
3,337,313,197,325,12,2,3,0,0
8,402,428,246,415,12,2,3,0,0
5,260,426,189,343,12,2,3,0,0
7,399,346,229,372,12,2,3,0,0
2,239,488,193,364,12,2,3,0,0
0,533,385,290,459,12,2,3,0,0
4,367,483,243,425,12,2,3,0,0
6,203,166,114,184,12,2,3,0,0
1,388,235,202,312,12,2,3,0,0
9,488,236,242,362,12,2,3,0,0
3,270,459,200,364,12,2,3,0,0
8,218,223,132,220,12,2,3,0,0
5,222,356,160,289,12,2,3,0,0
7,152,221,105,186,12,2,3,0,0
2,320,479,224,400,12,2,3,0,0
0,365,453,237,409,12,2,3,0,0
4,233,238,141,236,12,2,3,0,0
6,398,264,212,331,12,2,3,0,0
1,248,404,180,326,12,2,3,0,0
9,435,212,216,324,12,2,3,0,0
3,238,397,175,318,12,2,3,0,0
8,246,277,154,262,12,2,3,0,0
5,390,419,240,404,12,2,3,0,0
7,456,179,218,318,12,2,3,0,0
2,496,373,273,434,12,2,3,0,0
0,357,333,209,345,12,2,3,0,0
4,330,467,225,398,12,2,3,0,0
6,463,320,249,392,12,2,3,0,0
1,531,448,302,490,12,2,3,0,0
9,410,299,224,354,12,2,3,0,0
3,161,241,113,201,12,2,3,0,0
8,435,190,212,312,13,2,3,0,0
5,508,349,273,428,13,2,3,0,0
7,547,310,281,428,13,2,3,0,0
2,162,267,118,214,13,2,3,0,0
0,194,379,153,286,13,2,3,0,0
4,323,508,231,416,13,2,3,0,0
6,505,420,286,462,13,2,3,0,0
1,419,242,216,330,13,2,3,0,0
9,238,487,193,362,13,2,3,0,0
3,520,259,260,390,13,2,3,0,0
8,227,246,140,236,13,2,3,0,0
5,479,419,275,449,13,2,3,0,0
7,426,461,263,444,13,2,3,0,0
2,513,420,289,466,13,2,3,0,0
0,537,349,285,443,13,2,3,0,0
4,360,230,190,295,13,2,3,0,0
6,295,364,191,330,13,2,3,0,0
1,419,460,260,440,13,2,3,0,0
9,335,328,200,332,13,2,3,0,0
3,286,215,157,250,13,2,3,0,0
8,519,246,257,382,13,2,3,0,0
5,291,186,154,238,13,2,3,0,0
7,367,158,178,262,13,2,3,0,0
2,539,506,317,522,13,2,3,0,0
0,335,478,230,406,13,2,3,0,0
4,488,184,232,336,13,2,3,0,0
6,162,449,155,306,13,2,3,0,0
1,219,317,151,268,13,2,3,0,0
9,174,486,167,330,13,2,3,0,0
3,376,353,221,364,13,2,3,0,0
8,154,420,146,287,13,2,3,0,0
5,539,161,248,350,13,2,3,0,0
7,262,454,196,358,13,2,3,0,0
2,421,225,213,323,13,2,3,0,0
0,182,535,180,358,13,2,3,0,0
4,215,445,175,330,13,2,3,0,0
6,178,453,162,316,13,2,3,0,0
1,162,257,116,210,13,2,3,0,0
9,521,307,270,414,13,2,3,0,0
3,510,406,285,458,13,2,3,0,0
8,544,323,282,434,14,2,3,0,0
5,526,308,272,417,14,2,3,0,0
7,377,299,211,338,14,2,3,0,0
2,293,443,206,368,14,2,3,0,0
0,159,388,141,274,14,2,3,0,0
4,434,222,218,328,14,2,3,0,0
6,275,276,165,276,14,2,3,0,0
1,311,199,164,255,14,2,3,0,0
9,157,156,94,156,14,2,3,0,0
3,250,284,157,267,14,2,3,0,0
8,261,304,165,282,14,2,3,0,0
5,514,190,244,352,14,2,3,0,0
7,253,352,172,302,14,2,3,0,0
2,546,365,291,456,14,2,3,0,0
0,244,203,138,224,14,2,3,0,0
4,550,270,274,410,14,2,3,0,0
6,226,466,184,346,14,2,3,0,0
1,501,317,264,409,14,2,3,0,0
9,376,167,184,272,14,2,3,0,0
3,361,352,215,356,14,2,3,0,0
8,324,287,187,306,14,2,3,0,0
5,378,370,225,374,14,2,3,0,0
7,418,265,220,342,14,2,3,0,0
2,500,182,236,341,14,2,3,0,0
0,474,446,279,460,14,2,3,0,0
4,526,367,284,446,14,2,3,0,0
6,306,457,214,382,14,2,3,0,0
1,377,470,245,424,14,2,3,0,0
9,198,329,145,264,14,2,3,0,0
3,345,511,240,428,14,2,3,0,0
8,426,351,241,388,14,2,3,0,0
5,458,175,218,316,14,2,3,0,0
7,442,454,268,448,14,2,3,0,0
2,255,249,152,252,14,2,3,0,0
0,487,176,230,332,14,2,3,0,0
4,443,201,217,322,14,2,3,0,0
6,334,221,178,278,14,2,3,0,0
1,383,396,232,390,14,2,3,0,0
9,501,316,264,408,14,2,3,0,0
3,438,441,263,440,14,2,3,0,0
8,512,293,263,402,15,2,3,0,0
5,457,185,220,321,15,2,3,0,0
7,457,200,223,328,15,2,3,0,0
2,236,422,179,329,15,2,3,0,0
0,236,199,134,218,15,2,3,0,0
4,352,314,204,333,15,2,3,0,0
6,217,413,169,315,15,2,3,0,0
1,414,325,231,370,15,2,3,0,0
9,543,370,291,456,15,2,3,0,0
3,152,381,137,266,15,2,3,0,0
8,333,419,217,376,15,2,3,0,0
5,271,319,172,295,15,2,3,0,0
7,443,273,232,358,15,2,3,0,0
2,535,310,276,422,15,2,3,0,0
0,196,154,109,175,15,2,3,0,0
4,253,447,191,350,15,2,3,0,0
6,273,538,217,406,15,2,3,0,0
1,424,370,244,397,15,2,3,0,0
9,337,250,185,294,15,2,3,0,0
3,350,309,202,330,15,2,3,0,0
8,186,467,168,326,15,2,3,0,0
5,382,190,191,286,15,2,3,0,0
7,313,269,179,291,15,2,3,0,0
2,178,281,127,230,15,2,3,0,0
0,265,365,179,315,15,2,3,0,0
4,293,405,198,349,15,2,3,0,0
6,539,159,247,349,15,2,3,0,0
1,207,211,125,209,15,2,3,0,0
9,278,227,157,252,15,2,3,0,0
3,401,449,250,425,15,2,3,0,0
8,503,448,291,476,15,2,3,0,0
5,226,381,167,304,15,2,3,0,0
7,537,314,278,426,15,2,3,0,0
2,282,328,178,305,15,2,3,0,0
0,478,330,257,404,15,2,3,0,0
4,346,273,193,310,15,2,3,0,0
6,371,379,224,375,15,2,3,0,0
1,280,307,173,294,15,2,3,0,0
9,360,303,205,332,15,2,3,0,0
3,326,432,217,379,15,2,3,0,0
8,152,305,122,228,16,2,3,0,0
5,425,260,222,342,16,2,3,0,0
7,216,202,127,209,16,2,3,0,0
2,276,405,191,340,16,2,3,0,0
0,356,466,236,411,16,2,3,0,0
4,280,337,179,308,16,2,3,0,0
6,398,323,224,360,16,2,3,0,0
1,257,462,195,360,16,2,3,0,0
9,529,241,260,385,16,2,3,0,0
3,345,444,227,394,16,2,3,0,0
8,374,328,215,351,16,2,3,0,0
5,463,416,268,440,16,2,3,0,0
7,301,519,224,410,16,2,3,0,0
2,222,413,171,318,16,2,3,0,0
0,466,154,217,310,16,2,3,0,0
4,332,536,240,434,16,2,3,0,0
6,274,227,155,250,16,2,3,0,0
1,303,314,184,308,16,2,3,0,0
9,333,223,178,278,16,2,3,0,0
3,360,243,193,302,16,2,3,0,0
8,216,448,176,332,16,2,3,0,0
5,261,466,198,364,16,2,3,0,0
7,338,522,240,430,16,2,3,0,0
2,391,160,188,276,16,2,3,0,0
0,409,298,223,354,16,2,3,0,0
4,168,385,144,276,16,2,3,0,0
6,446,527,284,486,16,2,3,0,0
1,432,476,268,454,16,2,3,0,0
9,322,241,177,282,16,2,3,0,0
3,317,275,182,296,16,2,3,0,0
8,492,500,297,496,16,2,3,0,0
5,457,335,250,396,16,2,3,0,0
7,478,203,232,340,16,2,3,0,0
2,453,474,276,464,16,2,3,0,0
0,153,527,167,340,16,2,3,0,0
4,374,452,240,413,16,2,3,0,0
6,450,527,285,488,16,2,3,0,0
1,358,256,194,307,16,2,3,0,0
9,249,251,150,250,16,2,3,0,0
3,535,421,298,478,16,2,3,0,0
8,632,2464,746,1548,17,2,3,0,0
5,1117,1821,811,1469,17,2,3,0,0
7,927,2493,869,1710,17,2,3,0,0
2,776,1830,676,1303,17,2,3,0,0
0,662,2317,728,1490,17,2,3,0,0
4,1154,1454,752,1304,17,2,3,0,0
6,963,2278,841,1620,17,2,3,0,0
1,1012,2248,854,1630,17,2,3,0,0
9,967,2342,855,1654,17,2,3,0,0
3,1178,1756,822,1467,17,2,3,0,0
8,831,2317,796,1574,17,2,3,0,0
5,1105,1225,687,1165,17,2,3,0,0
7,1136,2090,872,1613,17,2,3,0,0
2,879,2498,851,1688,17,2,3,0,0
0,639,1478,551,1058,17,2,3,0,0
4,855,2372,816,1614,17,2,3,0,0
6,1066,1392,705,1229,17,2,3,0,0
1,678,2165,704,1422,17,2,3,0,0
9,655,1578,578,1116,17,2,3,0,0
3,1016,2452,897,1734,17,2,3,0,0
8,891,2473,851,1682,17,2,3,0,0
5,756,2713,845,1734,17,2,3,0,0
7,799,1955,711,1377,17,2,3,0,0
2,789,1705,657,1247,17,2,3,0,0
0,805,1276,577,1040,17,2,3,0,0
4,726,1183,527,954,17,2,3,0,0
6,1161,1657,796,1409,17,2,3,0,0
1,717,2138,714,1428,17,2,3,0,0
9,852,2493,839,1672,17,2,3,0,0
3,1179,1727,817,1453,17,2,3,0,0
8,997,2685,936,1841,17,2,3,0,0
5,775,2765,863,1770,17,2,3,0,0
7,625,2369,724,1497,17,2,3,0,0
2,925,2027,775,1476,17,2,3,0,0
0,1197,2350,949,1774,17,2,3,0,0
4,643,1829,623,1236,17,2,3,0,0
6,1106,2202,883,1654,17,2,3,0,0
1,792,1218,560,1005,17,2,3,0,0
9,876,2104,771,1490,17,2,3,0,0
3,894,2234,804,1564,17,2,3,0,0
8,1050,2464,913,1757,18,2,3,0,0
5,1009,2280,860,1644,18,2,3,0,0
7,828,1996,730,1412,18,2,3,0,0
2,689,1314,538,1002,18,2,3,0,0
0,799,1936,707,1368,18,2,3,0,0
4,1088,1708,777,1398,18,2,3,0,0
6,604,2781,798,1692,18,2,3,0,0
1,1100,2763,993,1932,18,2,3,0,0
9,897,1734,706,1316,18,2,3,0,0
3,609,1117,467,863,18,2,3,0,0
8,752,1993,699,1372,18,2,3,0,0
5,898,1764,712,1331,18,2,3,0,0
7,635,2068,668,1352,18,2,3,0,0
2,931,2628,898,1780,18,2,3,0,0
0,666,1865,639,1266,18,2,3,0,0
4,1134,1216,697,1175,18,2,3,0,0
6,914,2693,904,1804,18,2,3,0,0
1,898,1634,686,1266,18,2,3,0,0
9,747,2106,720,1426,18,2,3,0,0
3,926,2404,851,1665,18,2,3,0,0
8,856,1364,615,1110,18,2,3,0,0
5,966,1565,699,1266,18,2,3,0,0
7,1030,1171,646,1100,18,2,3,0,0
2,1196,1877,854,1536,18,2,3,0,0
