trip_id,train_id,origin_station,destination_station,departure_time,arrival_time,trip_date,trip_duration_min,distance_km,average_speed_kmh
TRP_000232,TRN_027,Karkarduma,Shiv Vihar,13:45:00,13:59:00,2026-03-16,14,10.0,41.52
TRP_000233,TRN_188,Jahangirpuri,Udyog Bhawan,17:29:00,18:01:00,2026-03-20,32,18.75,35.64
TRP_000234,TRN_035,Ghitorni,MG Road,17:46:00,17:55:00,2026-03-22,9,5.0,33.64
TRP_000235,TRN_183,MG Road,IFFCO Chowk,17:26:00,17:28:00,2026-03-24,2,1.25,33.46
TRP_000236,TRN_010,Kashmere Gate,Malviya Nagar,15:09:00,15:38:00,2026-03-12,29,17.5,35.72
TRP_000237,TRN_051,Kanhaiya Nagar,Rohini East,19:23:00,19:32:00,2026-03-16,9,6.25,39.52
TRP_000238,TRN_077,Arthala,Seelampur,10:21:00,10:43:00,2026-03-29,22,13.75,38.02
TRP_000239,TRN_166,Hauz Khas,Okhla Vihar,11:56:00,12:14:00,2026-03-25,18,11.25,36.67
TRP_000240,TRN_192,Jama Masjid,Tughlakabad,10:38:00,11:16:00,2026-03-28,38,23.75,37.06
TRP_000241,TRN_157,Jangpura,Tughlakabad,10:52:00,11:12:00,2026-03-19,20,13.75,40.51
TRP_000242,TRN_057,Chawri Bazar,Malviya Nagar,09:32:00,09:59:00,2026-03-14,27,15.0,32.82
TRP_000243,TRN_028,Dwarka Sector 9,Yamuna Bank,06:16:00,07:21:00,2026-03-19,65,40.0,37.2
TRP_000244,TRN_055,Okhla NSIC,Jasola Vihar Shaheen Bagh,13:43:00,13:50:00,2026-03-24,7,5.0,41.42
TRP_000245,TRN_093,IIT Delhi,Kalindi Kunj,17:35:00,17:59:00,2026-03-11,24,15.0,36.89
TRP_000246,TRN_042,Rajendra Place,Indraprastha,13:36:00,13:52:00,2026-03-13,16,10.0,38.57
TRP_000247,TRN_087,Shahdara,Netaji Subhash Place,09:14:00,09:39:00,2026-03-25,25,15.0,36.08
TRP_000248,TRN_019,Noida Sector 16,Noida Sector 18,12:45:00,12:47:00,2026-03-27,2,1.25,36.54
TRP_000249,TRN_171,Shaheed Sthal,Rithala,09:31:00,10:24:00,2026-03-17,53,35.0,39.94
TRP_000250,TRN_158,Dashrathpuri,Sadar Bazar Cantonment,13:48:00,13:52:00,2026-03-10,4,2.5,38.95
TRP_000251,TRN_084,Lok Kalyan Marg,Malviya Nagar,09:52:00,10:03:00,2026-03-18,11,7.5,40.25
TRP_000252,TRN_044,Shaheed Sthal,Raj Bagh,09:13:00,09:27:00,2026-03-10,14,7.5,32.16
TRP_000253,TRN_075,Terminal 1 IGI Airport,Botanical Garden,14:28:00,15:05:00,2026-03-03,37,23.75,38.8
TRP_000254,TRN_034,Mohan Nagar,Seelampur,18:00:00,18:18:00,2026-03-22,18,12.5,41.45
TRP_000255,TRN_077,Shastri Nagar,Keshav Puram,17:13:00,17:19:00,2026-03-13,6,3.75,35.0
TRP_000256,TRN_120,R.K. Puram,Chirag Delhi,21:40:00,21:48:00,2026-03-30,8,5.0,38.19
TRP_000257,TRN_143,Haiderpur Badli Mor,Arjan Garh,16:22:00,17:14:00,2026-03-16,52,36.25,41.77
TRP_000258,TRN_140,Azadpur,Lajpat Nagar,18:48:00,19:17:00,2026-03-28,29,18.75,39.01
TRP_000259,TRN_093,Okhla NSIC,Botanical Garden,17:43:00,17:59:00,2026-03-23,16,8.75,32.98
TRP_000260,TRN_059,Dwarka Sector 8,Mandi House,08:30:00,09:33:00,2026-03-16,63,37.5,35.8
TRP_000261,TRN_056,Mandi House,Govind Puri,09:29:00,09:54:00,2026-03-24,25,13.75,32.83
TRP_000262,TRN_091,Panchsheel Park,Okhla Bird Sanctuary,21:02:00,21:25:00,2026-03-20,23,13.75,35.37
TRP_000263,TRN_117,Sarita Vihar,Mohan Estate,20:13:00,20:15:00,2026-03-23,2,1.25,37.53
TRP_000264,TRN_020,ESI Basaidarapur,Anand Vihar ISBT,06:59:00,07:46:00,2026-03-05,47,25.0,32.1
TRP_000265,TRN_175,Chhattarpur,Guru Dronacharya,20:17:00,20:26:00,2026-03-06,9,5.0,32.69
TRP_000266,TRN_062,Pratap Nagar,Keshav Puram,07:16:00,07:24:00,2026-03-30,8,5.0,35.88
TRP_000267,TRN_165,Central Secretariat,Raja Nahar Singh,20:18:00,21:11:00,2026-03-29,53,32.5,36.91
TRP_000268,TRN_037,Haiderpur Badli Mor,Civil Lines,19:07:00,19:24:00,2026-03-11,17,10.0,34.9
TRP_000269,TRN_099,ITO,Jawaharlal Nehru Stadium,13:00:00,13:11:00,2026-03-16,11,6.25,33.99
TRP_000270,TRN_127,Patel Nagar,Noida Sector 62,11:49:00,12:37:00,2026-03-21,48,31.25,39.45
TRP_000271,TRN_076,Jama Masjid,NHPC Chowk,16:55:00,17:42:00,2026-03-08,47,27.5,35.02
TRP_000272,TRN_118,Dilli Haat - INA,Jafrabad,09:06:00,09:39:00,2026-03-26,33,21.25,39.14
TRP_000273,TRN_023,Mayapuri Cantonment,Durgabai Deshmukh South Campus,06:28:00,06:33:00,2026-03-20,5,2.5,33.32
TRP_000274,TRN_090,Sarai,Escorts Mujesar,06:45:00,07:00:00,2026-03-14,15,10.0,39.94
TRP_000275,TRN_165,Sarai,Raja Nahar Singh,19:30:00,19:50:00,2026-03-04,20,12.5,38.35
TRP_000276,TRN_007,Hindon River,Dilshad Garden,19:04:00,19:18:00,2026-03-23,14,8.75,36.36
TRP_000277,TRN_190,Adarsh Nagar,Azadpur,17:30:00,17:32:00,2026-03-22,2,1.25,34.63
TRP_000278,TRN_085,Mewala Maharajpur,Sant Surdas (Sihi),10:07:00,10:20:00,2026-03-30,13,8.75,41.19
TRP_000279,TRN_091,Janakpuri West,Terminal 1 IGI Airport,12:28:00,12:39:00,2026-03-06,11,6.25,32.86
TRP_000280,TRN_176,Yamuna Bank,Botanical Garden,21:04:00,21:21:00,2026-03-09,17,10.0,35.73
TRP_000281,TRN_028,Botanical Garden,Noida Electronic City,09:35:00,09:53:00,2026-03-14,18,10.0,33.86
TRP_000282,TRN_033,Hindon River,Shaheed Nagar,10:47:00,11:00:00,2026-03-10,13,7.5,34.02
TRP_000283,TRN_118,Majlis Park,IP Extension,06:07:00,06:59:00,2026-03-17,52,31.25,35.72
TRP_000284,TRN_195,Kalkaji Mandir,Jasola Vihar Shaheen Bagh,06:19:00,06:30:00,2026-03-17,11,6.25,34.66
TRP_000285,TRN_102,Dwarka,Ramesh Nagar,21:51:00,22:13:00,2026-03-28,22,15.0,41.21
TRP_000286,TRN_019,Uttam Nagar East,Janakpuri West,21:13:00,21:15:00,2026-03-16,2,1.25,38.64
TRP_000287,TRN_036,Janpath,Lajpat Nagar,08:09:00,08:19:00,2026-03-21,10,6.25,35.88
TRP_000288,TRN_003,Mayapuri Cantonment,Maujpur - Babarpur,08:30:00,09:24:00,2026-03-25,54,30.0,33.45
TRP_000289,TRN_006,Shakurpur,Maujpur - Babarpur,19:53:00,20:49:00,2026-03-08,56,35.0,37.66
TRP_000290,TRN_094,Hauz Khas,Okhla Vihar,14:26:00,14:42:00,2026-03-27,16,11.25,41.38
TRP_000291,TRN_115,Dwarka Sector 10,Noida Sector 59,16:49:00,18:22:00,2026-03-28,93,56.25,36.32
TRP_000292,TRN_172,Lal Quila,Mewala Maharajpur,17:25:00,18:18:00,2026-03-24,53,30.0,33.93
TRP_000293,TRN_066,Nehru Place,Old Faridabad,21:39:00,22:06:00,2026-03-05,27,17.5,39.49
TRP_000294,TRN_071,Sector 28,Sant Surdas (Sihi),11:15:00,11:27:00,2026-03-25,12,7.5,38.46
TRP_000295,TRN_093,Kalkaji Mandir,Jamia Millia Islamia,08:27:00,08:33:00,2026-03-25,6,3.75,34.88
TRP_000296,TRN_070,Lal Quila,Sector 28,10:49:00,11:46:00,2026-03-03,57,31.25,32.66
TRP_000297,TRN_039,Haiderpur Badli Mor,Green Park,20:41:00,21:26:00,2026-03-09,45,26.25,34.77
TRP_000298,TRN_081,Hazrat Nizamuddin,Mayur Vihar Pocket 1,16:58:00,17:02:00,2026-03-20,4,2.5,40.36
TRP_000299,TRN_172,Sarita Vihar,Bata Chowk,10:30:00,10:52:00,2026-03-13,22,13.75,37.11
TRP_000300,TRN_107,Punjabi Bagh West,Mayur Vihar Pocket 1,22:39:00,23:10:00,2026-03-11,31,20.0,38.91
TRP_000301,TRN_005,Adarsh Nagar,Patel Chowk,14:55:00,15:19:00,2026-03-30,24,15.0,38.29
TRP_000302,TRN_084,Udyog Bhawan,Guru Dronacharya,16:58:00,17:29:00,2026-03-30,31,17.5,34.28
TRP_000303,TRN_199,Vasant Vihar,Sukhdev Vihar,12:52:00,13:16:00,2026-03-10,24,13.75,33.91
TRP_000304,TRN_195,IIT Delhi,Kalkaji Mandir,14:38:00,14:50:00,2026-03-09,12,7.5,38.76
TRP_000305,TRN_184,Seelampur,Kanhaiya Nagar,10:51:00,11:07:00,2026-03-25,16,10.0,38.59
TRP_000306,TRN_047,Kalindi Kunj,Botanical Garden,17:45:00,17:49:00,2026-03-22,4,2.5,34.95
TRP_000307,TRN_088,Kailash Colony,Mohan Estate,22:11:00,22:24:00,2026-03-19,13,8.75,39.98
TRP_000308,TRN_081,Rajouri Garden,Ashram,16:11:00,16:32:00,2026-03-07,21,13.75,38.39
TRP_000309,TRN_162,Sarai,Escorts Mujesar,14:59:00,15:16:00,2026-03-16,17,10.0,34.46
TRP_000310,TRN_028,Rajiv Chowk,Mayur Vihar-I,14:38:00,14:52:00,2026-03-05,14,8.75,37.37
TRP_000311,TRN_022,ITO,Govind Puri,18:00:00,18:27:00,2026-03-13,27,15.0,33.24
TRP_000312,TRN_156,Shakurpur,Bhikaji Cama Place,21:29:00,21:44:00,2026-03-09,15,10.0,40.12
TRP_000313,TRN_075,Okhla NSIC,Sukhdev Vihar,19:12:00,19:14:00,2026-03-17,2,1.25,40.21
TRP_000314,TRN_177,Dabri Mor - Janakpuri South,Munirka,21:38:00,21:51:00,2026-03-21,13,8.75,41.82
TRP_000315,TRN_130,ESI Basaidarapur,East Azad Nagar,09:08:00,09:57:00,2026-03-11,49,30.0,36.37
TRP_000316,TRN_042,Dwarka Sector 14,Uttam Nagar West,07:02:00,07:10:00,2026-03-26,8,5.0,35.61
TRP_000317,TRN_063,Dashrathpuri,Munirka,14:08:00,14:22:00,2026-03-18,14,7.5,33.07
TRP_000318,TRN_018,Palam,Okhla Bird Sanctuary,07:57:00,08:36:00,2026-03-07,39,25.0,38.87
TRP_000319,TRN_077,Pratap Nagar,Kanhaiya Nagar,16:39:00,16:46:00,2026-03-04,7,3.75,32.6
TRP_000320,TRN_020,Vinobapuri,Ashram,13:39:00,13:41:00,2026-03-08,2,1.25,36.3
TRP_000321,TRN_053,Sukhdev Vihar,Jamia Millia Islamia,17:53:00,17:55:00,2026-03-30,2,1.25,39.52
TRP_000322,TRN_184,Shyam Park,Shaheed Nagar,16:48:00,16:55:00,2026-03-19,7,3.75,32.23
TRP_000323,TRN_168,Durgabai Deshmukh South Campus,Dilli Haat - INA,18:13:00,18:20:00,2026-03-27,7,5.0,40.06
TRP_000324,TRN_126,Okhla NSIC,Jamia Millia Islamia,08:36:00,08:41:00,2026-03-06,5,2.5,32.17
TRP_000325,TRN_151,Vinobapuri,Jafrabad,19:14:00,19:46:00,2026-03-08,32,17.5,33.25
TRP_000326,TRN_145,Kalkaji Mandir,Neelam Chowk Ajronda,11:58:00,12:26:00,2026-03-29,28,17.5,38.1
TRP_000327,TRN_049,Janakpuri East,Subhash Nagar,15:27:00,15:34:00,2026-03-08,7,3.75,33.07
TRP_000328,TRN_123,Sukhdev Vihar,Jamia Millia Islamia,12:14:00,12:16:00,2026-03-15,2,1.25,40.5
TRP_000329,TRN_158,Dashrathpuri,Palam,20:09:00,20:11:00,2026-03-15,2,1.25,36.09
TRP_000330,TRN_068,Panchsheel Park,Okhla Bird Sanctuary,18:01:00,18:21:00,2026-03-25,20,13.75,40.51
TRP_000331,TRN_024,Central Secretariat,MG Road,21:27:00,22:04:00,2026-03-22,37,21.25,34.05
TRP_000332,TRN_112,Indraprastha,Noida Electronic City,21:32:00,22:08:00,2026-03-01,36,21.25,35.42
TRP_000333,TRN_110,Mandawali - West Vinod Nagar,Karkarduma Court,10:45:00,10:53:00,2026-03-12,8,5.0,38.07
TRP_000334,TRN_091,Dashrathpuri,Jamia Millia Islamia,18:10:00,18:42:00,2026-03-22,32,21.25,40.37
TRP_000335,TRN_198,Rajendra Place,Noida Electronic City,17:25:00,18:20:00,2026-03-11,55,31.25,34.07
TRP_000336,TRN_080,Shaheed Nagar,Dilshad Garden,13:24:00,13:26:00,2026-03-29,2,1.25,39.15
TRP_000337,TRN_127,Barakhamba Road,New Ashok Nagar,13:41:00,13:55:00,2026-03-22,14,10.0,41.61
TRP_000338,TRN_187,Arthala,Keshav Puram,06:24:00,07:05:00,2026-03-26,41,25.0,36.52
TRP_000339,TRN_154,Kirti Nagar,Mayur Vihar-I,21:27:00,21:56:00,2026-03-01,29,17.5,35.6
TRP_000340,TRN_092,Shastri Park,Netaji Subhash Place,19:16:00,19:32:00,2026-03-03,16,11.25,41.09
TRP_000341,TRN_064,Janakpuri East,Kirti Nagar,14:30:00,14:47:00,2026-03-30,17,10.0,34.69
TRP_000342,TRN_141,Jangpura,Nehru Place,22:38:00,22:45:00,2026-03-21,7,5.0,40.54
TRP_000343,TRN_079,Chandni Chowk,Sikanderpur,17:03:00,17:42:00,2026-03-13,39,26.25,40.46
TRP_000344,TRN_143,Azadpur,New Delhi,08:39:00,08:56:00,2026-03-06,17,11.25,39.07
TRP_000345,TRN_139,Okhla NSIC,Kalindi Kunj,22:59:00,23:11:00,2026-03-03,12,6.25,32.5
TRP_000346,TRN_041,Lajpat Nagar,Karkarduma Court,19:17:00,19:44:00,2026-03-05,27,15.0,33.49
TRP_000347,TRN_152,Uttam Nagar West,Janakpuri East,22:04:00,22:10:00,2026-03-06,6,3.75,36.09
TRP_000348,TRN_181,Punjabi Bagh West,Dilli Haat - INA,11:18:00,11:36:00,2026-03-19,18,11.25,38.21
TRP_000349,TRN_128,Nehru Enclave,Okhla NSIC,11:15:00,11:19:00,2026-03-29,4,2.5,41.42
TRP_000350,TRN_008,Janakpuri West,Shankar Vihar,08:49:00,09:01:00,2026-03-03,12,7.5,38.03
TRP_000351,TRN_142,Mohan Nagar,Dilshad Garden,09:49:00,09:58:00,2026-03-06,9,6.25,40.17
TRP_000352,TRN_195,Greater Kailash,Okhla NSIC,11:09:00,11:15:00,2026-03-24,6,3.75,39.61
TRP_000353,TRN_171,Major Mohit Sharma Rajendra Nagar,Pul Bangash,16:54:00,17:20:00,2026-03-01,26,15.0,34.46
TRP_000354,TRN_031,Terminal 1 IGI Airport,Botanical Garden,06:32:00,07:13:00,2026-03-27,41,23.75,34.72
TRP_000355,TRN_025,Jahangirpuri,Guru Dronacharya,07:30:00,08:31:00,2026-03-06,61,36.25,35.94
TRP_000356,TRN_052,Khan Market,Jawaharlal Nehru Stadium,17:36:00,17:38:00,2026-03-20,2,1.25,34.42
TRP_000357,TRN_089,Central Secretariat,Sultanpur,09:45:00,10:11:00,2026-03-06,26,15.0,34.46
TRP_000358,TRN_016,Major Mohit Sharma Rajendra Nagar,Shaheed Nagar,07:04:00,07:08:00,2026-03-25,4,2.5,38.4
TRP_000359,TRN_004,Mayapuri Cantonment,Mandawali - West Vinod Nagar,22:51:00,23:28:00,2026-03-15,37,20.0,32.01
TRP_000360,TRN_050,Nehru Enclave,Jasola Vihar Shaheen Bagh,18:56:00,19:07:00,2026-03-18,11,7.5,39.54
TRP_000361,TRN_008,Greater Kailash,Kalkaji Mandir,17:50:00,17:54:00,2026-03-17,4,2.5,41.62
TRP_000362,TRN_067,Govind Puri,Mewala Maharajpur,11:32:00,11:50:00,2026-03-14,18,11.25,37.23
TRP_000363,TRN_141,Khan Market,Escorts Mujesar,08:38:00,09:21:00,2026-03-07,43,28.75,40.05
TRP_000364,TRN_108,Rajouri Garden,Shadipur,19:24:00,19:33:00,2026-03-29,9,5.0,33.16
TRP_000365,TRN_085,Sarita Vihar,NHPC Chowk,21:12:00,21:22:00,2026-03-11,10,6.25,35.74
TRP_000366,TRN_077,Shaheed Sthal,Kohat Enclave,10:28:00,11:21:00,2026-03-25,53,30.0,34.16
TRP_000367,TRN_185,Mayapuri Cantonment,Hazrat Nizamuddin,06:57:00,07:20:00,2026-03-05,23,13.75,35.96
TRP_000368,TRN_012,Shaheed Nagar,Rithala,18:29:00,19:12:00,2026-03-16,43,26.25,36.39
TRP_000369,TRN_110,East Vinod Nagar - Mayur Vihar-II,Krishna Nagar,10:26:00,10:37:00,2026-03-15,11,7.5,40.82
TRP_000370,TRN_156,Netaji Subhash Place,South Extension,09:18:00,09:40:00,2026-03-29,22,15.0,41.48
TRP_000371,TRN_158,Dabri Mor - Janakpuri South,Hauz Khas,18:56:00,19:17:00,2026-03-30,21,12.5,35.51
TRP_000372,TRN_157,ITO,Badkhal Mor,22:35:00,23:20:00,2026-03-12,45,28.75,37.98
TRP_000373,TRN_156,Shalimar Bagh,East Azad Nagar,21:04:00,21:55:00,2026-03-28,51,35.0,41.34
TRP_000374,TRN_127,Moti Nagar,Kirti Nagar,22:10:00,22:12:00,2026-03-30,2,1.25,33.93
TRP_000375,TRN_097,Samaypur Badli,Model Town,14:03:00,14:16:00,2026-03-23,13,7.5,33.46
TRP_000376,TRN_021,"Rohini Sector 18, 19",Guru Dronacharya,17:01:00,18:09:00,2026-03-17,68,38.75,34.19
TRP_000377,TRN_031,Panchsheel Park,Greater Kailash,20:22:00,20:26:00,2026-03-20,4,2.5,35.34
TRP_000378,TRN_076,Jasola Apollo,Mohan Estate,22:37:00,22:41:00,2026-03-26,4,2.5,35.68
TRP_000379,TRN_066,Central Secretariat,Old Faridabad,22:02:00,22:42:00,2026-03-14,40,26.25,39.58
TRP_000380,TRN_130,Maujpur - Babarpur,Shiv Vihar,18:21:00,18:28:00,2026-03-05,7,3.75,32.67
TRP_000381,TRN_060,Kanhaiya Nagar,Keshav Puram,14:09:00,14:11:00,2026-03-24,2,1.25,36.4
TRP_000382,TRN_050,Sadar Bazar Cantonment,Botanical Garden,18:17:00,18:53:00,2026-03-03,36,25.0,41.15
TRP_000383,TRN_118,Dilli Haat - INA,IP Extension,06:08:00,06:33:00,2026-03-10,25,13.75,32.42
TRP_000384,TRN_050,Shankar Vihar,Chirag Delhi,10:27:00,10:41:00,2026-03-14,14,8.75,37.69
TRP_000385,TRN_149,Okhla NSIC,Sukhdev Vihar,12:00:00,12:02:00,2026-03-30,2,1.25,34.55
TRP_000386,TRN_046,Arthala,Major Mohit Sharma Rajendra Nagar,21:50:00,21:56:00,2026-03-09,6,3.75,40.59
TRP_000387,TRN_177,Dashrathpuri,Vasant Vihar,21:07:00,21:17:00,2026-03-06,10,6.25,36.68
TRP_000388,TRN_130,Punjabi Bagh West,Krishna Nagar,17:54:00,18:39:00,2026-03-11,45,30.0,40.12
TRP_000389,TRN_067,Govind Puri,Bata Chowk,16:40:00,17:08:00,2026-03-18,28,17.5,37.77
TRP_000390,TRN_051,Mansarovar Park,Kanhaiya Nagar,22:43:00,23:05:00,2026-03-22,22,13.75,37.27
TRP_000391,TRN_123,Munirka,Jamia Millia Islamia,13:52:00,14:13:00,2026-03-08,21,13.75,39.78
TRP_000392,TRN_034,Shaheed Sthal,Seelampur,22:19:00,22:45:00,2026-03-11,26,16.25,36.83
TRP_000393,TRN_003,IP Extension,Jafrabad,15:51:00,16:05:00,2026-03-19,14,7.5,32.51
TRP_000394,TRN_189,Palam,Munirka,13:54:00,14:03:00,2026-03-18,9,6.25,40.24
TRP_000395,TRN_005,New Delhi,Rajiv Chowk,09:44:00,09:46:00,2026-03-05,2,1.25,36.64
TRP_000396,TRN_030,Tis Hazari,Pul Bangash,18:26:00,18:28:00,2026-03-24,2,1.25,35.63
TRP_000397,TRN_098,Hazrat Nizamuddin,Mayur Vihar Pocket 1,21:59:00,22:04:00,2026-03-06,5,2.5,32.81
TRP_000398,TRN_099,ITO,Mohan Estate,19:25:00,19:54:00,2026-03-02,29,20.0,41.26
TRP_000399,TRN_102,Dwarka Mor,Jhandewalan,16:23:00,17:00:00,2026-03-01,37,22.5,36.14
TRP_000400,TRN_080,Mohan Nagar,Jhilmil,21:59:00,22:12:00,2026-03-29,13,7.5,34.36
TRP_000401,TRN_069,Panchsheel Park,Sukhdev Vihar,13:18:00,13:31:00,2026-03-14,13,7.5,34.14
TRP_000402,TRN_145,Jangpura,Kalkaji Mandir,16:37:00,16:48:00,2026-03-20,11,6.25,35.36
TRP_000403,TRN_080,Welcome,Rohini West,08:50:00,09:24:00,2026-03-03,34,18.75,32.83
TRP_000404,TRN_188,Samaypur Badli,Vidhan Sabha,08:59:00,09:17:00,2026-03-16,18,11.25,37.4
TRP_000405,TRN_076,Delhi Gate,Jawaharlal Nehru Stadium,07:08:00,07:22:00,2026-03-06,14,7.5,32.02
TRP_000406,TRN_086,Jasola Apollo,Sarai,17:42:00,17:52:00,2026-03-30,10,6.25,38.79
TRP_000407,TRN_049,Dwarka Sector 12,Mayur Vihar-I,15:21:00,16:33:00,2026-03-29,72,38.75,32.4
TRP_000408,TRN_047,Dabri Mor - Janakpuri South,Palam,07:39:00,07:43:00,2026-03-03,4,2.5,41.96
TRP_000409,TRN_049,Dwarka Sector 21,Uttam Nagar East,18:52:00,19:15:00,2026-03-29,23,15.0,39.9
TRP_000410,TRN_068,Palam,Nehru Enclave,22:04:00,22:30:00,2026-03-10,26,15.0,34.67
TRP_000411,TRN_082,Khan Market,Jasola Apollo,14:10:00,14:33:00,2026-03-20,23,12.5,32.65
TRP_000412,TRN_144,Model Town,Guru Dronacharya,15:02:00,15:55:00,2026-03-08,53,32.5,36.96
TRP_000413,TRN_058,Welcome,Rohini West,21:51:00,22:23:00,2026-03-06,32,18.75,35.39
TRP_000414,TRN_197,Shahdara,Shastri Park,15:41:00,15:46:00,2026-03-10,5,3.75,41.52
TRP_000415,TRN_180,Keshav Puram,Rohini East,13:50:00,13:58:00,2026-03-26,8,5.0,36.01
TRP_000416,TRN_200,Hazrat Nizamuddin,Mayur Vihar-I,10:45:00,10:47:00,2026-03-15,2,1.25,34.11
TRP_000417,TRN_030,Hindon River,Shyam Park,09:09:00,09:16:00,2026-03-19,7,3.75,32.79
TRP_000418,TRN_040,Palam,Greater Kailash,08:18:00,08:43:00,2026-03-24,25,13.75,33.26
TRP_000419,TRN_053,IIT Delhi,Botanical Garden,13:45:00,14:12:00,2026-03-19,27,17.5,38.88
TRP_000420,TRN_194,Qutab Minar,Ghitorni,15:59:00,16:05:00,2026-03-30,6,3.75,36.1
TRP_000421,TRN_166,Shankar Vihar,Kalindi Kunj,07:23:00,07:52:00,2026-03-21,29,20.0,40.96
TRP_000422,TRN_117,Jangpura,Mewala Maharajpur,07:02:00,07:35:00,2026-03-03,33,18.75,33.91
TRP_000423,TRN_177,Munirka,Panchsheel Park,20:42:00,20:51:00,2026-03-16,9,5.0,33.87
TRP_000424,TRN_014,Jor Bagh,Malviya Nagar,16:47:00,16:57:00,2026-03-27,10,6.25,36.5
TRP_000425,TRN_047,Chirag Delhi,Kalindi Kunj,11:00:00,11:17:00,2026-03-30,17,11.25,38.58
TRP_000426,TRN_058,Pitampura,Rohini West,19:05:00,19:09:00,2026-03-09,4,2.5,33.64
TRP_000427,TRN_131,Tughlakabad,Escorts Mujesar,10:15:00,10:37:00,2026-03-29,22,12.5,33.48
TRP_000428,TRN_128,Kalkaji Mandir,Jamia Millia Islamia,12:46:00,12:52:00,2026-03-09,6,3.75,36.95
TRP_000429,TRN_119,Sir M. Vishveshwaraya Moti Bagh,Anand Vihar ISBT,17:45:00,18:20:00,2026-03-01,35,18.75,32.38
TRP_000430,TRN_125,Mansarovar Park,Pitampura,06:06:00,06:35:00,2026-03-11,29,18.75,38.15
TRP_000431,TRN_140,East Azad Nagar,Maujpur - Babarpur,16:43:00,16:47:00,2026-03-05,4,2.5,34.02
TRP_000432,TRN_005,Central Secretariat,Guru Dronacharya,22:37:00,23:07:00,2026-03-29,30,18.75,37.31
TRP_000433,TRN_159,Shankar Vihar,Jamia Millia Islamia,07:29:00,07:56:00,2026-03-24,27,16.25,36.35
TRP_000434,TRN_074,Jasola Apollo,Neelam Chowk Ajronda,06:26:00,06:51:00,2026-03-11,25,13.75,32.45
TRP_000435,TRN_199,Sukhdev Vihar,Okhla Vihar,21:53:00,21:57:00,2026-03-03,4,2.5,41.65
TRP_000436,TRN_182,Chirag Delhi,Greater Kailash,13:59:00,14:01:00,2026-03-20,2,1.25,41.14
TRP_000437,TRN_199,IIT Delhi,Sukhdev Vihar,15:57:00,16:15:00,2026-03-09,18,10.0,34.23
TRP_000438,TRN_107,Shalimar Bagh,Dilli Haat - INA,14:25:00,14:48:00,2026-03-19,23,15.0,38.68
TRP_000439,TRN_094,Janakpuri West,Munirka,13:52:00,14:08:00,2026-03-02,16,10.0,37.31
TRP_000440,TRN_078,Shaheed Nagar,Shastri Park,07:04:00,07:19:00,2026-03-14,15,8.75,35.97
TRP_000441,TRN_100,Dilshad Garden,Pitampura,19:01:00,19:35:00,2026-03-29,34,21.25,37.35
TRP_000442,TRN_198,Supreme Court,Noida Sector 52,15:49:00,16:15:00,2026-03-21,26,17.5,39.95
TRP_000443,TRN_031,Jamia Millia Islamia,Jasola Vihar Shaheen Bagh,12:34:00,12:39:00,2026-03-19,5,2.5,32.51
TRP_000444,TRN_093,Okhla NSIC,Jasola Vihar Shaheen Bagh,13:59:00,14:08:00,2026-03-04,9,5.0,34.88
TRP_000445,TRN_107,Mandawali - West Vinod Nagar,Shiv Vihar,12:00:00,12:21:00,2026-03-06,21,13.75,39.26
TRP_000446,TRN_007,Seelampur,Kanhaiya Nagar,13:30:00,13:48:00,2026-03-21,18,10.0,32.8
TRP_000447,TRN_154,Dwarka Sector 8,Dwarka Sector 13,14:10:00,14:21:00,2026-03-24,11,6.25,33.3
TRP_000448,TRN_078,Jhilmil,Kanhaiya Nagar,11:57:00,12:20:00,2026-03-14,23,15.0,38.72
TRP_000449,TRN_035,Chawri Bazar,Qutab Minar,09:48:00,10:15:00,2026-03-12,27,17.5,39.29
TRP_000450,TRN_014,Udyog Bhawan,Lok Kalyan Marg,08:04:00,08:06:00,2026-03-23,2,1.25,41.98
TRP_000451,TRN_125,Shyam Park,Rohini West,06:15:00,07:07:00,2026-03-30,52,28.75,33.21
TRP_000452,TRN_092,Arthala,Kohat Enclave,14:11:00,14:53:00,2026-03-25,42,27.5,39.7
TRP_000453,TRN_148,Central Secretariat,Old Faridabad,20:32:00,21:17:00,2026-03-17,45,26.25,35.38
TRP_000454,TRN_069,Palam,Nehru Enclave,08:22:00,08:45:00,2026-03-09,23,15.0,38.68
TRP_000455,TRN_064,Dwarka Sector 12,Noida Electronic City,12:34:00,14:09:00,2026-03-13,95,56.25,35.53
TRP_000456,TRN_191,Azadpur,Lajpat Nagar,08:04:00,08:31:00,2026-03-20,27,18.75,41.11
TRP_000457,TRN_151,Delhi Cantt,Durgabai Deshmukh South Campus,12:30:00,12:32:00,2026-03-17,2,1.25,35.42
TRP_000458,TRN_054,Azadpur,Trilokpuri Sanjay Lake,19:06:00,19:50:00,2026-03-13,44,26.25,35.4
TRP_000459,TRN_162,Mewala Maharajpur,Sant Surdas (Sihi),21:49:00,22:04:00,2026-03-07,15,8.75,34.12
TRP_000460,TRN_142,Pratap Nagar,Netaji Subhash Place,13:53:00,14:03:00,2026-03-24,10,6.25,38.97
TRP_000461,TRN_007,Kanhaiya Nagar,Kohat Enclave,20:24:00,20:30:00,2026-03-25,6,3.75,36.94
