third_ac,arrival,from_station_code,train_name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,train_number,departure,return_train,to_station_code,second_ac,classes,to_station_name,duration_h,service_type,first_ac,distance,geometry_type,num_route_coords,origin_lon,origin_lat,dest_lon,dest_lat,departure_min,arrival_min,route_distance_km,duration_hours_clean,avg_speed_kmh,train_type,num_classes,is_peak_departure,coord_invalid,speed_invalid,duration_m_outlier,route_distance_km_outlier,avg_speed_kmh_outlier,num_route_coords_outlier
0,14:25:00,DHL,Devanahalli-Yesvantpur Special,SWR,0,0,10.0,0,Devanhalli,06596,13:15:00,06595,YPR,0,,Yesvantpur Jn,1.0,Pass,0,36.0,LineString,7,77.70463099999999,13.246834,77.55117399999999,13.022839,795.0,865.0,29.94153654829395,0.16666666666666666,179.64921928976372,Special,0,0,0,0,0,0,0,0
1,06:40:00,CBE,Coimbatore-Nagercoil Special,SR,0,0,20.0,1,Coimbatore Jn,06617,20:20:00,06618,NCJ,1,,Nagercoil Jn,10.0,Exp,0,497.0,LineString,89,76.966298,10.997639,77.44347,8.17385,1220.0,400.0,318.31895015587105,0.3333333333333333,954.9568504676132,Special,3,0,0,1,0,0,0,0
1,08:00:00,NCJ,Nagercoil-Coimbatore Special,SR,0,0,45.0,1,Nagercoil Jn,06618,20:15:00,06617,CBE,1,,Coimbatore Jn,11.0,Exp,0,497.0,LineString,89,77.44347,8.17385,76.966298,10.997639,1215.0,480.0,318.31895015587105,0.75,424.42526687449475,Special,3,0,0,1,0,0,0,0
0,13:20:00,CBE,Coimbatore-Yesvantpur Sf Special,SR,1,0,20.0,0,Coimbatore Jn,06621,06:00:00,06622,YPR,0,,Yesvantpur Jn,7.0,Sf,0,440.0,LineString,58,76.966298,10.997639,77.55117399999999,13.022839,360.0,800.0,234.00295582895953,0.3333333333333333,702.0088674868787,Special,1,0,0,1,0,0,0,0
0,21:40:00,YPR,Yesvantpur-Coimbatore Sf Special,SR,1,0,25.0,0,Yesvantpur Jn,06622,14:15:00,06621,CBE,0,,Coimbatore Jn,7.0,Sf,0,440.0,LineString,58,77.55117399999999,13.022839,76.966298,10.997639,855.0,1300.0,234.00295582895953,0.4166666666666667,561.6070939895028,Special,1,0,0,1,0,0,0,0
0,19:50:00,KKDI,Karaikkudi Manamadurai Passenger,SR,0,0,20.0,0,Karaikkudi Junction,06837,18:30:00,06838,MNM,0,,Manamadurai Jn,1.0,Pass,0,61.0,LineString,9,78.79331499999999,10.068518,78.45351,9.681539,1110.0,1190.0,56.89699595876207,0.3333333333333333,170.69098787628621,Passenger,0,1,0,0,0,0,0,0
0,09:15:00,MNM,Manamadurai Karaikkudi Passenger,SR,0,0,20.0,0,Manamadurai Jn,06838,07:55:00,06837,KKDI,0,,Karaikkudi Junction,1.0,Pass,0,61.0,LineString,9,78.45351,9.681539,78.79331499999999,10.068518,475.0,555.0,56.89699595876207,0.3333333333333333,170.69098787628621,Passenger,0,1,0,0,0,0,0,0
0,18:15:00,TPJ,Tiruchirappalli Karaikkudi Passenger Special,SR,0,0,20.0,0,Tiruchirappalli,06839,15:55:00,06840,KKDI,0,,Karaikkudi Junction,2.0,Pass,0,90.0,LineString,13,78.685355,10.794067,78.79331499999999,10.068518,955.0,1095.0,81.53662985625523,0.3333333333333333,244.6098895687657,Passenger,0,0,0,0,0,0,0,0
0,12:05:00,KKDI,Karaikkudi-Tiruchirappalli Passenger Special,SR,0,0,25.0,0,Karaikkudi Junction,06840,09:40:00,06839,TPJ,0,,Tiruchirappalli,2.0,Pass,0,90.0,LineString,13,78.79331499999999,10.068518,78.685355,10.794067,580.0,725.0,81.53662985625523,0.4166666666666667,195.68791165501256,Passenger,0,1,0,0,0,0,0,0
1,06:30:00,UBL,Hubli Jn - Vasco Da Gama Link Express,?,0,0,30.0,1,Hubli Jn,06948,23:00:00,,VSG,0,,Vasco Da Gama,7.0,Exp,0,236.0,LineString,32,75.148104,15.350302,73.813425,15.397241,1380.0,390.0,143.19389730066283,0.5,286.38779460132565,Express,2,0,0,0,0,0,0,0
1,05:45:00,HYB,Hyderabad-Korba Special,SCR,0,0,0.0,1,Hyderabad Deccan,07003,10:45:00,07004,KRBA,1,,Korba,19.0,Exp,0,996.0,LineString,119,78.467377,17.393362999999997,82.71301299999999,22.337584,645.0,345.0,706.5445290865296,0.0,,Special,3,0,0,0,0,0,0,0
1,04:45:00,KRBA,Korba-Hyderabad Special,SCR,0,0,45.0,1,Korba,07004,08:00:00,07003,HYB,1,,Hyderabad Deccan,20.0,Exp,0,999.0,LineString,119,82.71301299999999,22.337584,78.467377,17.393362999999997,480.0,285.0,706.5445290865296,0.75,942.0593721153728,Special,3,1,0,1,0,0,0,0
1,14:00:00,AII,Ajmer - Hyderabad Special,SCR,0,0,15.0,1,Ajmer Jn,07105,22:45:00,07106,HYB,1,,Hyderabad Deccan,39.0,Exp,0,2033.0,LineString,245,74.63746400000001,26.456612,78.467377,17.393362999999997,1365.0,840.0,1082.229048430528,0.25,4328.916193722112,Special,3,0,0,1,0,0,1,1
0,07:15:00,MSB,Chennai Beach Tambaram Emu,SR,0,0,55.0,0,Chennai Beach,40005,06:20:00,,TBM,0,,Tambaram,0.0,Memu,0,29.0,LineString,19,80.291601,13.09034,80.1191573807,12.9260356894,380.0,435.0,26.131056336002224,0.9166666666666666,28.50660691200243,Other,0,0,0,0,0,0,0,0
0,10:45:00,SHG,Shahganj Ballia Passenger,NER,0,0,30.0,0,Shahganj Jn,55138,06:15:00,55137,BUI,0,,Ballia,4.0,Pass,0,168.0,LineString,20,82.679662,26.061399,84.15311999999999,25.76057,375.0,645.0,151.11842097144896,0.5,302.2368419428979,Passenger,0,0,0,1,0,0,0,0
0,20:15:00,KTYM,Kottayam Kollam Passenger,SR,0,0,30.0,0,Kottayam,56393,17:45:00,56394,QLN,0,,Kollam Jn,2.0,Pass,0,96.0,LineString,14,76.532168,9.594177,76.59675299999999,8.886586000000001,1065.0,1215.0,78.99917379246189,0.5,157.99834758492378,Passenger,0,1,0,0,0,0,0,0
0,None,NBD,Delhi Sarai Rohilla - Kotdwar Mussoorie Exp,,0,0,30.0,0,Najibabad Jn,24041,None,24042,KTW,0,,Kotdwara,6.0,,0,,LineString,4,78.335733,29.60354,78.52116372309999,29.742927896,,,23.689121843772313,0.5,47.378243687544625,Other,0,0,0,0,0,0,0,0
1,06:45:00,KOP,Shahu Maharaj T. Kolhapur - Hyderabad Special,SCR,0,0,15.0,1,C Shahu M Raj Kolhapur Term,07144,07:30:00,07143,HYB,1,,Hyderabad Deccan,23.0,Exp,0,998.0,LineString,126,74.237695,16.70257,78.467377,17.393362999999997,450.0,405.0,456.15473769983174,0.25,1824.618950799327,Special,3,1,0,1,0,0,0,0
0,06:10:00,MYS,Mysore Shimoga Express,SWR,0,0,55.0,1,Mysore Jn,07301,22:15:00,,SMET,0,,Shimoga Town,7.0,Exp,0,276.0,LineString,21,76.646013,12.318946,75.583174,13.943037,1335.0,370.0,214.14518687387928,0.9166666666666666,233.61293113514105,Express,1,0,0,0,0,0,0,0
0,12:15:00,ADB,Adilabad-Nanded Special,SCR,0,0,45.0,0,Adilabad,07403,07:30:00,07404,NED,0,,Huzur Sahib Nanded,4.0,Pass,0,185.0,LineString,20,78.535285,19.680104,77.31047799999999,19.160522,450.0,735.0,140.83849279191412,0.75,187.7846570558855,Special,0,1,0,0,0,0,0,0
0,19:30:00,NED,Nanded-Adilabad Special,SCR,0,0,30.0,0,Huzur Sahib Nanded,07404,15:00:00,07403,ADB,0,,Adilabad,4.0,Pass,0,185.0,LineString,20,77.31047799999999,19.160522,78.535285,19.680104,900.0,1170.0,140.83849279191412,0.5,281.67698558382824,Special,0,0,0,0,0,0,0,0
0,12:30:00,KCG,Kacheguda Kamareddi Special,SCR,0,0,20.0,0,Kacheguda,07603,09:10:00,07604,KMC,0,,Kamareddi,3.0,Pass,0,114.0,LineString,32,78.499756,17.389561,78.335858,18.32586,550.0,750.0,105.5468658535114,0.3333333333333333,316.6405975605342,Special,0,1,0,1,0,0,0,0
0,13:40:00,KMC,Kamareddi-Nizamabad Passenger Special,SCR,0,0,55.0,0,Kamareddi,07605,12:45:00,07606,NZB,0,,Nizamabad,0.0,Pass,0,52.0,LineString,6,78.335858,18.32586,78.103238,18.679165,765.0,820.0,46.31461879527411,0.9166666666666666,50.52503868575357,Passenger,0,0,0,0,0,0,0,0
0,15:15:00,NZB,Nizamabad-Kamareddi Special,SCR,0,0,55.0,0,Nizamabad,07606,14:20:00,07605,KMC,0,,Kamareddi,0.0,Pass,0,52.0,LineString,6,78.103238,18.679165,78.335858,18.32586,860.0,915.0,46.31461879527411,0.9166666666666666,50.52503868575357,Special,0,0,0,0,0,0,0,0
0,09:35:00,SC,Secunderabad - Mancherial Special,SCR,0,0,5.0,0,Secunderabad Jn,07607,05:30:00,07608,MCI,0,,Manchiryal,4.0,Exp,0,239.0,LineString,29,78.50148100000001,17.433146999999998,79.448848,18.878745,330.0,575.0,189.35989705698125,0.08333333333333333,2272.318764683775,Special,0,0,0,1,0,0,0,0
0,14:30:00,MCI,Mancherial - Secunderabad Special,SCR,0,0,0.0,0,Manchiryal,07608,10:30:00,07607,SC,0,,Secunderabad Jn,4.0,Exp,0,239.0,LineString,29,79.448848,18.878745,78.50148100000001,17.433146999999998,630.0,870.0,189.35989705698125,0.0,,Special,0,0,0,0,0,0,0,0
0,10:45:00,KGP,Kharagpur-Jhargram Express Special,SER,1,0,35.0,0,Kharagpur Jn,08001,10:10:00,08002,JGM,0,,Jhargram,0.0,Exp,0,39.0,LineString,7,87.32845599999999,22.341432,86.9985316705,22.4549644863,610.0,645.0,36.191411269608594,0.5833333333333334,62.042419319329014,Express,1,0,0,0,0,0,0,0
0,19:20:00,JGM,Jhargram-Kharagpur Special,SER,1,0,55.0,0,Jhargram,08002,18:25:00,08001,KGP,0,,Kharagpur Jn,0.0,Exp,0,39.0,LineString,7,86.9985316705,22.4549644863,87.32845599999999,22.341432,1105.0,1160.0,36.191411269608594,0.9166666666666666,39.48153956684574,Special,1,1,0,0,0,0,0,0
1,14:50:00,MYS,Mysore - Howrah Special,SER,0,0,20.0,1,Mysore Jn,08004,00:30:00,08003,HWH,1,,Howrah Jn,38.0,Exp,0,2111.0,LineString,311,76.646013,12.318946,88.34099900000001,22.584078,30.0,890.0,1684.0540891827295,0.3333333333333333,5052.1622675481885,Special,3,0,0,1,0,1,1,1
0,06:00:00,KGP,Kharagpur- Jhargram Memu Special,?,0,0,50.0,0,Kharagpur Jn,08017,05:10:00,08018,JGM,0,,Jhargram,0.0,Memu,0,38.0,LineString,7,87.32845599999999,22.341432,86.9985316705,22.4549644863,310.0,360.0,36.191411269608594,0.8333333333333334,43.42969352353031,Local/MEMU,0,0,0,0,0,0,0,0
0,23:05:00,JGM,Jhargram - Kharagpur Memu Special,SER,0,0,55.0,0,Jhargram,08018,22:10:00,08017,KGP,0,,Kharagpur Jn,0.0,Memu,0,38.0,LineString,7,86.9985316705,22.4549644863,87.32845599999999,22.341432,1330.0,1385.0,36.191411269608594,0.9166666666666666,39.48153956684574,Local/MEMU,0,0,0,0,0,0,0,0
1,23:05:00,SHM,Kolkata Shalimar-Haridwar Puja Special,SER,0,0,45.0,1,Kolkata Shalimar,08043,17:20:00,08044,HW,1,,Haridwar Jn,29.0,Exp,0,1595.0,LineString,237,88.315615,22.555508,78.15489899999999,29.947787,1040.0,1385.0,1303.6182369480246,0.75,1738.1576492640327,Special,3,1,0,1,0,1,0,1
0,06:45:00,KGP,Kharagpur- Jhargram Memu Special,?,0,0,38.0,0,Kharagpur Jn,08051,06:07:00,08052,JGM,0,,Jhargram,0.0,Memu,0,38.0,LineString,7,87.32845599999999,22.341432,86.9985316705,22.4549644863,367.0,405.0,36.191411269608594,0.6333333333333333,57.14433358359252,Local/MEMU,0,0,0,0,0,0,0,0
0,18:40:00,JGM,Jhargram - Kharagpur Memu Special,SER,0,0,40.0,0,Jhargram,08052,18:00:00,08051,KGP,0,,Kharagpur Jn,0.0,Memu,0,38.0,LineString,7,86.9985316705,22.4549644863,87.32845599999999,22.341432,1080.0,1120.0,36.191411269608594,0.6666666666666666,54.28711690441289,Local/MEMU,0,1,0,0,0,0,0,0
1,18:00:00,SHM,Shalimar-Tirupati Special,SER,0,0,10.0,1,Kolkata Shalimar,08055,15:50:00,08056,TPTY,1,,Tirupati Main,26.0,Sf,0,1616.0,LineString,265,88.315615,22.555508,79.418968,13.62763,950.0,1080.0,1366.4741756584815,0.16666666666666666,8198.84505395089,Special,3,0,0,1,0,1,1,1
0,06:45:00,TATA,Tatanagar Bilaspur Passenger,SER,0,0,15.0,0,Tatanagar Jn,08113,16:30:00,08114,BSP,0,,Bilaspur Jn,14.0,Pass,0,470.0,LineString,60,86.20056000000001,22.768954,82.167585,22.057473,990.0,405.0,422.0348438383487,0.25,1688.1393753533948,Passenger,0,0,0,1,0,0,0,0
0,12:30:00,BSP,Bilaspur Tatanagar Passenger,SER,0,0,40.0,0,Bilaspur Jn,08114,18:50:00,08113,TATA,0,,Tatanagar Jn,17.0,Pass,0,470.0,LineString,60,82.167585,22.057473,86.20056000000001,22.768954,1130.0,750.0,422.0348438383487,0.6666666666666666,633.0522657575231,Passenger,0,1,0,1,0,0,0,0
1,22:45:00,PURI,Puri-Bangalore Weekly Garib Rath Special,ECOR,0,0,15.0,0,Puri,08469,14:30:00,08470,SBC,0,,Bangalore City Jn,32.0,Gr,0,1529.0,LineString,207,85.839992,19.811459000000003,77.56808299999999,12.977595,870.0,1365.0,1163.9527098854098,0.25,4655.810839541639,Garib Rath,1,0,0,1,0,1,1,0
1,05:50:00,SBC,Bangalore-Puri Garib Rath Special,ECOR,0,0,55.0,0,Bangalore City Jn,08470,23:55:00,08469,PURI,0,,Puri,29.0,Gr,0,1529.0,LineString,207,77.56808299999999,12.977595,85.839992,19.811459000000003,1435.0,350.0,1163.9527098854098,0.9166666666666666,1269.7665926022653,Garib Rath,1,0,0,1,0,1,0,0
1,09:45:00,BBS,Bhubaneswar - Tirupati Weekly Special,ECOR,0,0,0.0,1,Bhubaneswar,08471,11:45:00,08472,TPTY,1,,Tirupati Main,22.0,Exp,0,1205.0,LineString,180,85.84259499999999,20.265388,79.418968,13.62763,705.0,585.0,1005.4365757820345,0.0,,Special,3,0,0,0,0,0,0,0
1,14:00:00,TPTY,Tirupati - Bhubaneswar Weekly Special,ECOR,0,0,0.0,1,Tirupati Main,08472,14:00:00,08471,BBS,1,,Bhubaneswar,24.0,Exp,0,1205.0,LineString,180,79.418968,13.62763,85.84259499999999,20.265388,840.0,840.0,1005.4365757820345,0.0,,Special,3,0,0,0,0,0,0,0
1,09:00:00,VSKP,Visakhapatnam-Secunderabad Special,ECOR,0,0,20.0,1,Vishakapatnam,08565,19:40:00,08566,SC,1,,Secunderabad Jn,13.0,Exp,0,701.0,LineString,102,83.289514,17.72159,78.50148100000001,17.433146999999998,1180.0,540.0,508.54525488943534,0.3333333333333333,1525.6357646683061,Special,3,1,0,1,0,0,0,0
1,10:15:00,SC,Secunderabad Vishakaptnam Special,ECOR,0,0,45.0,1,Secunderabad Jn,08566,21:30:00,08565,VSKP,1,,Vishakapatnam,12.0,Exp,0,701.0,LineString,102,78.50148100000001,17.433146999999998,83.289514,17.72159,1290.0,615.0,508.54525488943534,0.75,678.0603398525805,Special,3,0,0,1,0,0,0,0
1,11:00:00,VSKP,Visakhapatnam Sainagar Shirdi Special,ECOR,0,0,30.0,1,Vishakapatnam,08567,05:30:00,08568,SNSI,1,,Sainagar Shirdi,29.0,Exp,0,1403.0,LineString,190,83.289514,17.72159,74.4806877,19.7807923,330.0,660.0,955.1965250706128,0.5,1910.3930501412256,Special,3,0,0,1,0,0,0,0
1,22:45:00,SNSI,Shirdi-Visakhapatnam Weekly Special,ECOR,0,0,25.0,1,Sainagar Shirdi,08568,18:20:00,08567,VSKP,1,,Vishakapatnam,28.0,Exp,0,1405.0,LineString,190,74.4806877,19.7807923,83.289514,17.72159,1100.0,1365.0,955.1965250706128,0.4166666666666667,2292.4716601694704,Special,3,1,0,1,0,0,0,0
1,15:30:00,VSKP,Visakhapatnam-Kollam Sabarimalai Special,ECOR,0,0,30.0,1,Vishakapatnam,08569,09:00:00,,QLN,1,,Kollam Jn,30.0,Exp,0,1568.0,LineString,239,83.289514,17.72159,76.59675299999999,8.886586000000001,540.0,930.0,1219.9940005790995,0.5,2439.988001158199,Special,3,1,0,1,0,1,0,1
0,20:10:00,DRZ,Dalli Rajhara Durg Pass,SECR,0,0,5.0,0,Dalli Rajhara,08786,18:05:00,08785,DURG,0,,Durg,2.0,Pass,0,88.0,LineString,18,81.067973,20.586729,81.291837,21.200327,1085.0,1210.0,72.0833935291587,0.08333333333333333,865.0007223499044,Other,0,1,0,1,0,0,0,0
0,10:20:00,R,Raipur-Durg Special,SECR,0,0,0.0,0,Raipur Jn,08787,09:20:00,08788,DURG,0,,Durg,1.0,Pass,0,37.0,LineString,9,81.629328,21.256462000000003,81.291837,21.200327,560.0,620.0,35.53338062189143,0.0,,Special,0,1,0,0,0,0,0,0
0,09:05:00,DURG,Durg-Raipur Special,SECR,0,0,0.0,0,Durg,08788,08:05:00,08787,R,0,,Raipur Jn,1.0,Pass,0,37.0,LineString,18,81.291837,21.200327,81.629328,21.256462000000003,485.0,545.0,35.53338062189143,0.0,,Special,0,1,0,0,0,0,0,0
1,05:45:00,ADI,Ahmedabad Mumbai Central Superfast Special,WR,0,0,5.0,1,Ahmedabad Jn,09002,21:40:00,09001,BCT,1,,Mumbai Central,8.0,Sf,0,491.0,LineString,99,72.601516,23.025515,72.819383,18.970667,1300.0,345.0,451.44508283247825,0.08333333333333333,5417.340993989739,Special,3,0,0,1,0,0,1,0
1,01:40:00,BDTS,Bandra Terminus - Jammu Tawi Ac Suvidha Special (Starts 4 April),WR,0,0,45.0,1,Mumbai Bandra Terminus,09021,16:55:00,09022,JAT,1,,Jammu Tawi,32.0,Sf,1,1955.0,LineString,314,72.840535,19.061911,74.880117,32.706975,1015.0,100.0,1530.8095791916517,0.75,2041.0794389222021,Special,4,0,0,1,0,1,0,1
1,01:10:00,BL,Valsad-Varanasi Weekly Special,WR,0,0,30.0,1,Valsad,09051,19:40:00,09052,BSB,1,,Varanasi Jn,29.0,Exp,0,1467.0,LineString,178,72.9335291,20.6085595,82.986468,25.327281,1180.0,70.0,1154.6687202643966,0.5,2309.337440528793,Special,3,1,0,1,0,1,0,0
1,10:30:00,PBR,Porbandar Secunderabad Weekly Special,WR,0,0,40.0,1,Porbandar,09221,23:50:00,09222,SC,1,,Secunderabad Jn,34.0,Exp,0,1694.0,LineString,247,69.615506,21.643598,78.50148100000001,17.433146999999998,1430.0,630.0,1041.9002322525364,0.6666666666666666,1562.8503483788047,Special,3,0,0,1,0,0,0,1
0,20:15:00,BDTS,Bandra Terminus Okha Weekly Special,WR,0,0,20.0,1,Mumbai Bandra Terminus,09561,23:55:00,09562,OKHA,1,,Okha,20.0,Exp,0,980.0,LineString,150,72.840535,19.061911,69.073775,22.47096,1435.0,1215.0,544.9757230167211,0.3333333333333333,1634.9271690501632,Special,2,0,0,1,0,0,0,0
1,09:30:00,HMH,Hanumangarh Kota Special,NWR,0,1,5.0,1,Hanumangarh Jn,09733,18:25:00,09734,KOTA,1,,Kota Jn,15.0,Exp,0,852.0,LineString,85,74.297633,29.614904,75.8805,25.223553,1105.0,570.0,512.6599000233085,0.08333333333333333,6151.918800279703,Special,4,1,0,1,0,0,1,0
1,08:45:00,KOTA,Kota Hanumangarh Special,NWR,0,1,5.0,1,Kota Jn,09734,16:40:00,09733,HMH,1,,Hanumangarh Jn,16.0,Exp,0,852.0,LineString,85,75.8805,25.223553,74.297633,29.614904,1000.0,525.0,512.6599000233085,0.08333333333333333,6151.918800279703,Special,4,0,0,1,0,0,1,0
1,07:25:00,LTT,Kushinagar Express,CR,0,0,40.0,1,Lokmanya Tilak Term,11015,22:45:00,11016,GKP,1,,Gorakhpur Jn,32.0,Exp,0,1680.0,LineString,215,72.89173899999999,19.07032,83.381499,26.759311,1365.0,445.0,1371.889743732275,0.6666666666666666,2057.8346155984127,Express,3,0,0,1,0,1,0,0
0,13:40:00,CBE,Coimbatore-Mayiladuturai Jan Shatabdi,SR,1,0,40.0,0,Coimbatore Jn,12084,07:00:00,12083,MV,0,,Mayiladuturai Jn,6.0,Jshtb,0,362.0,LineString,66,76.966298,10.997639,79.62868,11.095237,420.0,820.0,290.7599426595633,0.6666666666666666,436.13991398934496,Shatabdi,1,1,0,1,0,0,0,0
0,12:15:00,BGP,Intercity Express,ER,1,0,50.0,0,Bhagalpur,13401,05:25:00,13402,DNR,0,,Danapur,6.0,Exp,0,231.0,LineString,44,86.9767918,25.241909300000003,85.044629,25.581921,325.0,735.0,197.70593302330582,0.8333333333333334,237.24711962796698,Express,1,0,0,0,0,0,0,0
0,21:00:00,BGP,Intercity Express,ER,0,0,20.0,0,Bhagalpur,13410,16:40:00,13409,MLDT,0,,Malda Town,4.0,Exp,0,178.0,LineString,23,86.9767918,25.241909300000003,88.130338,25.015659,1000.0,1260.0,118.8219549045077,0.3333333333333333,356.46586471352316,Express,0,0,0,1,0,0,0,0
0,08:10:00,MSB,Chennai Beach Tambaram Emu(12 Car),SR,0,0,55.0,0,Chennai Beach,40007,07:15:00,,TBM,0,,Tambaram,0.0,Memu,0,33.0,LineString,19,80.291601,13.09034,80.1191573807,12.9260356894,435.0,490.0,26.131056336002224,0.9166666666666666,28.50660691200243,Other,0,1,0,0,0,0,0,0
0,20:25:00,CBE,Coimbatore Nagercoil Passenger,SR,0,0,15.0,0,Coimbatore Jn,56320,07:10:00,56319,NCJ,0,,Nagercoil Jn,13.0,Pass,0,532.0,LineString,60,76.966298,10.997639,77.44347,8.17385,430.0,1225.0,318.31895015587105,0.25,1273.2758006234842,Passenger,0,1,0,1,0,0,0,0
0,17:35:00,DURG,Durg Dalli Rajhara Pass,SECR,0,0,5.0,0,Durg,08785,15:30:00,08786,DRZ,0,,Dalli Rajhara,2.0,Pass,0,88.0,LineString,18,81.291837,21.200327,81.067973,20.586729,930.0,1055.0,72.0833935291587,0.08333333333333333,865.0007223499044,Other,0,0,0,1,0,0,0,0
0,06:10:00,BJP,Bijapur Hubli Special,CR,0,0,5.0,1,Bijapur,01494,00:05:00,01493,UBL,0,,Hubli Jn,6.0,Exp,0,249.0,LineString,33,75.7400012,16.8310603,75.148104,15.350302,5.0,370.0,176.37816788012006,0.08333333333333333,2116.538014561441,Special,1,0,0,1,0,0,0,0
1,01:30:00,SC,Secunderabad-Porbandar Weekly Special,WR,0,0,40.0,1,Secunderabad Jn,09222,14:50:00,09221,PBR,1,,Porbandar,34.0,Exp,0,1683.0,LineString,247,78.50148100000001,17.433146999999998,69.615506,21.643598,890.0,90.0,1041.9002322525364,0.6666666666666666,1562.8503483788047,Special,3,0,0,1,0,0,0,1
1,04:00:00,ADI,Ahmedabad Yesvantpur (Weekly) Special,WR,0,0,30.0,1,Ahmedabad Jn,09405,19:30:00,09406,YPR,0,,Yesvantpur Jn,32.0,Exp,0,1556.0,LineString,216,72.601516,23.025515,77.55117399999999,13.022839,1170.0,240.0,1228.850144219792,0.5,2457.700288439584,Special,2,1,0,1,0,1,0,0
1,15:10:00,YPR,Yeshwantpur-Ahmedabad Special,WR,0,0,20.0,1,Yesvantpur Jn,09406,05:50:00,09405,ADI,1,,Ahmedabad Jn,33.0,Exp,0,1581.0,LineString,216,77.55117399999999,13.022839,72.601516,23.025515,350.0,910.0,1228.850144219792,0.3333333333333333,3686.550432659376,Special,3,0,0,1,0,1,1,0
0,05:35:00,OKHA,Okha - Bandra Terminus Weekly Special,WR,0,0,10.0,1,Okha,09562,11:25:00,09561,BDTS,1,,Mumbai Bandra Terminus,18.0,Exp,0,980.0,LineString,150,69.073775,22.47096,72.840535,19.061911,685.0,335.0,544.9757230167211,0.16666666666666666,3269.8543381003265,Special,2,0,0,1,0,0,1,0
0,13:40:00,AII,Ajmer Jaipur Sf Special,NWR,1,0,55.0,0,Ajmer Jn,09621,11:45:00,09622,JP,0,,Jaipur,1.0,Sf,0,135.0,LineString,19,74.63746400000001,26.456612,75.786923,26.920203,705.0,820.0,125.29180579843872,0.9166666666666666,136.68196996193316,Special,1,0,0,0,0,0,0,0
0,16:10:00,JP,Jaipur Ajmer Sf Special,NWR,1,0,55.0,0,Jaipur,09622,14:15:00,09621,AII,0,,Ajmer Jn,1.0,Sf,0,135.0,LineString,19,75.786923,26.920203,74.63746400000001,26.456612,855.0,970.0,125.29180579843872,0.9166666666666666,136.68196996193316,Special,1,0,0,0,0,0,0,0
1,02:35:00,JP,Jaipur Solapur (Weekly) Special,NWR,0,0,40.0,1,Jaipur,09715,12:55:00,09716,SUR,1,,Solapur Jn,37.0,Exp,0,1744.0,LineString,196,75.786923,26.920203,75.893401,17.664496,775.0,155.0,1029.245771640784,0.6666666666666666,1543.8686574611759,Special,3,0,0,1,0,0,0,0
1,18:30:00,SUR,Solapur - Jaipur Special,NWR,0,0,45.0,1,Solapur Jn,09716,06:45:00,09715,JP,1,,Jaipur,35.0,Exp,0,1744.0,LineString,196,75.893401,17.664496,75.786923,26.920203,405.0,1110.0,1029.245771640784,0.75,1372.3276955210451,Special,3,0,0,1,0,0,0,0
1,10:30:00,JP,Jaipur Delhi Sarai Rohilla Sf Special,NWR,1,0,30.0,0,Jaipur,09721,06:00:00,09722,DEE,1,,Delhi Sarai Rohilla,4.0,Sf,0,303.0,LineString,50,75.786923,26.920203,77.187106,28.662992,360.0,630.0,237.74364248805497,0.5,475.48728497610995,Special,3,0,0,1,0,0,0,0
1,08:20:00,JP,Jaipur - Sabarmati Sf Holiday Spl,NWR,0,0,50.0,1,Jaipur,09724,21:30:00,09723,SBI,1,,Sabarmati Jn,10.0,Sf,0,620.0,LineString,95,75.786923,26.920203,72.587162,23.072985,1290.0,500.0,535.6521313391734,0.8333333333333334,642.782557607008,Other,3,0,0,1,0,0,0,0
1,08:00:00,INDB,Indore-Jaipur Special,NWR,0,0,30.0,1,Indore Jn Bg,09727,22:30:00,09728,JP,1,,Jaipur,9.0,Exp,0,599.0,LineString,67,75.868429,22.71757,75.786923,26.920203,1350.0,480.0,467.3838093406638,0.5,934.7676186813276,Special,3,0,0,1,0,0,0,0
1,06:35:00,JP,Jaipur-Indore Special,NWR,0,0,55.0,1,Jaipur,09728,20:40:00,09727,INDB,1,,Indore Jn Bg,9.0,Exp,0,599.0,LineString,67,75.786923,26.920203,75.868429,22.71757,1240.0,395.0,467.3838093406638,0.9166666666666666,509.87324655345145,Special,3,0,0,1,0,0,0,0
1,05:55:00,SC,Secunderabad-Jaipur Special,NWR,0,0,30.0,1,Secunderabad Jn,09735,23:25:00,09736,JP,1,,Jaipur,30.0,Exp,1,1666.0,LineString,185,78.50148100000001,17.433146999999998,75.786923,26.920203,1405.0,355.0,1091.1918445859424,0.5,2182.3836891718847,Special,4,0,0,1,0,0,0,0
1,03:55:00,JP,Jaipur - Secunderabad (Weekly) Special,NWR,0,0,45.0,1,Jaipur,09736,21:10:00,09735,SC,1,,Secunderabad Jn,30.0,Exp,1,1669.0,LineString,185,75.786923,26.920203,78.50148100000001,17.433146999999998,1270.0,235.0,1091.1918445859424,0.75,1454.922459447923,Special,4,0,0,1,0,0,0,0
1,15:40:00,RE,Rewari - Delhi Sarai Rohilla (Daily) Special,NWR,1,0,30.0,0,Rewari,09741,14:10:00,09742,DEE,1,,Delhi Sarai Rohilla,1.0,Exp,0,78.0,LineString,18,76.609414,28.202779000000003,77.187106,28.662992,850.0,940.0,76.22046740665513,0.5,152.44093481331026,Special,3,0,0,0,0,0,0,0
